Course Title,Course Info,Course Rating,Course Duration,Course Level,Source
Learn Intermediate PHP,"Learn Intermediate PHP
Expand your knowledge in PHP to learn how to create dynamic web applications using requests, databases, files, and APIs.",Not applicable,4,Intermediate,CodeAcademy
Learn HTML: Tables,"Learn HTML: Tables
Learn how to create HTML tables to present data in an organized manner and format your tables with CSS.",Not applicable,1,Beginner,CodeAcademy
Learn Redux,"Learn Redux
Enhance your React applications with Redux, a popular state-management library.",Not applicable,7,Intermediate,CodeAcademy
How to Deploy a Website,"How to Deploy a Website
Learn how to publish a website to the Internet with Jekyll, Amazon Web Services (AWS), and GitHub Pages.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn the Basics of Regular Expressions,"Learn the Basics of Regular Expressions
Get a taste of regular expressions (regex), a powerful search pattern language to quickly find the text you're looking for.",Not applicable,1,Beginner,CodeAcademy
Learn PHP: Objects and Classes,"Learn PHP: Objects and Classes
Learn how to make your own classes and initialize objects based on the defined classes.",Not applicable,1,Beginner,CodeAcademy
Learn PHP: Arrays and Loops,"Learn PHP: Arrays and Loops
Learn how to use for-loops and while-loops to execute the same code multiple times.",Not applicable,3,Beginner,CodeAcademy
Learn Sass,"Learn Sass
Expand your CSS knowledge by learning SCSS syntax, nesting, functions, and more in this course!",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn React Testing,"Learn React Testing
Begin testing quickly with Jest and simplify component testing with React Testing Library.",Not applicable,4,Intermediate,CodeAcademy
Learn Node.js: Fundamentals,"Learn Node.js: Fundamentals
Get an introduction to Node.js—a JavaScript runtime environment typically used to build back-end apps.",Not applicable,3,Beginner,CodeAcademy
Learn React: Hooks,"Learn React: Hooks
Leverage hooks, a powerful feature of function components, to use states without creating classes.",Not applicable,5,Beginner,CodeAcademy
Learn PHP: Conditionals and Logic,"Learn PHP: Conditionals and Logic
Write programs that handle complex decision-making using the boolean data type, conditionals, and comparison and logical operators.",Not applicable,3,Beginner,CodeAcademy
Learn CSS: Responsive Design,"Learn CSS: Responsive Design
Create websites viewable on devices of all sizes using responsive design techniques, such as relative sizing units and media queries.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn p5.js,"Learn p5.js
Create generative visualizations and interactive experiences with p5.js, a popular JavaScript library for creative coding.",Not applicable,9,Intermediate,CodeAcademy
Learn TypeScript: Functions,"Learn TypeScript: Functions
Write functions in TypeScript to declare expected types of function parameters and return values.",Not applicable,1,Beginner,CodeAcademy
Learn Flask: Fundamentals,"Learn Flask: Fundamentals
Build your first Flask app, a web framework that allows you to build fully-featured web applications using Python.",Not applicable,2,Intermediate,CodeAcademy
Learn Advanced React,"Learn Advanced React
Learn advanced React techniques and topics including custom hooks, error boundaries, the Context API, and optimization.",Not applicable,Not applicable,Not applicable,CodeAcademy
Introduction to Blockchain and Crypto,"Introduction to Blockchain and Crypto
Dive into the technology behind web3 and learn about the concepts behind Blockchain and Crypto!",Not applicable,1,Beginner,CodeAcademy
Learn React: Lifecycle Methods,"Learn React: Lifecycle Methods
Discover the three stages that comprise the lifecycle phases of React components.",Not applicable,1,Beginner,CodeAcademy
Learn CSS: Colors,"Learn CSS: Colors
Level up your design skills by learning different ways to set CSS colors and formats.",Not applicable,1,Beginner,CodeAcademy
Learn JavaScript: Objects,"Learn JavaScript: Objects
Model real-world elements using Objects, a data structure that stores information and functions.",Not applicable,3,Beginner,CodeAcademy
OWASP Top 10: Injection Attacks,"OWASP Top 10: Injection Attacks
You will learn about some critical injection attacks; shell injection attacks, email header injection attacks, and SQL injection attacks.",Not applicable,1,Intermediate,CodeAcademy
Learn to Program Alexa,"Learn to Program Alexa
Learn how to build and host Alexa Skills that respond to users’ vocal commands.",Not applicable,2,Beginner,CodeAcademy
Learn JavaScript Unit Testing,"Learn JavaScript Unit Testing
Learn the basics of test-driven development and write unit tests in JavaScript with the Mocha library.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Node-SQLite,"Learn Node-SQLite
Learn how to interact with a SQL database from within your JavaScript programs!",Not applicable,2,Intermediate,CodeAcademy
Learn JavaScript: Arrays and Loops,"Learn JavaScript: Arrays and Loops
Create and manipulate arrays and execute efficient repetitions using loops to develop meaningful programs.",Not applicable,3,Beginner,CodeAcademy
Learn Flask,"Learn Flask
Learn how to create fully-featured, interactive web applications with Flask, the Python framework.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn JavaScript: Functions and Scope,"Learn JavaScript: Functions and Scope
Define and reuse logic with functions and scope variables for effective data access.",Not applicable,3,Beginner,CodeAcademy
Learn ASP.NET,"Learn ASP.NET
Learn how to build fast, secure, and maintainable web apps with ASP.NET and the Razor Pages architecture.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn CSS: Accessibility,"Learn CSS: Accessibility
Build web pages that are accessible to everyone using modern CSS techniques and accessibility standards.",Not applicable,1,Beginner,CodeAcademy
Learn Spring: Building an App,"Learn Spring: Building an App
Learn about the underlying technology, Beans and Boot, that support the Spring framework to build out an app.",Not applicable,2,Intermediate,CodeAcademy
Learn JavaScript: Classes and Modules,"Learn JavaScript: Classes and Modules
Easily produce multiple objects with the same property using classes and export and import modules.",Not applicable,4,Beginner,CodeAcademy
Learn Spring: Fundamentals and Controllers,"Learn Spring: Fundamentals and Controllers
Get started on learning how to use Java to work with the Spring framework.",Not applicable,3,Intermediate,CodeAcademy
Learn CSS: Typography and Fonts,"Learn CSS: Typography and Fonts
Use CSS typography to style your text and include fonts from other sources.",Not applicable,1,Beginner,CodeAcademy
Learn A-Frame (VR),"Learn A-Frame (VR)
Ready to learn VR in VR? Dive into A-Frame and learn how to build virtual reality experiences in the browser.",Not applicable,2,Intermediate,CodeAcademy
Learn TypeScript: Complex Types,"Learn TypeScript: Complex Types
Learn how to apply types to more complex data structures like arrays and objects in TypeScript.",Not applicable,3,Beginner,CodeAcademy
Learn User Research: Generative,"Learn User Research: Generative
Learn how to plan and conduct user research, analyze user data, and share research insights by creating a research report.",Not applicable,1,Beginner,CodeAcademy
Connecting Front-End to Back-End,"Connecting Front-End to Back-End
Learn how to join the front-end and the back-end by creating REST APIs and using the MVC architecture.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn CSS: Variables and Functions,"Learn CSS: Variables and Functions
Create websites viewable on devices of all sizes using responsive design techniques, such as relative sizing units and media queries.",Not applicable,2,Beginner,CodeAcademy
Software Design Principles,"Software Design Principles
Start designing more complex systems with techniques such as design patterns, SOLID principles, and UML.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Sass: Fundamentals,"Learn Sass: Fundamentals
Expand your CSS knowledge and style your sites even faster by learning Sass.",Not applicable,1,Intermediate,CodeAcademy
Learn Node.js: Setting Up a Server,"Learn Node.js: Setting Up a Server
Build an HTTP server using Node.js to facilitate the connection between a client and a server.",Not applicable,2,Beginner,CodeAcademy
Learn JavaScript: Requests,"Learn JavaScript: Requests
Asynchronously request data using the async/await syntax to dynamically use data from APIs.",Not applicable,2,Beginner,CodeAcademy
Learn CSS: Browser Compatibility,"Learn CSS: Browser Compatibility
Ensure consistent user experience regardless of the browser by addressing browser compatibility issues.",Not applicable,1,Beginner,CodeAcademy
Learn JavaScript: Iterators,"Learn JavaScript: Iterators
Simplify the process of looping over arrays with iterator methods and learn how to build abstractions in JavaScript.",Not applicable,2,Beginner,CodeAcademy
Create a Professional Website with Velo by Wix,"Create a Professional Website with Velo by Wix
From beginners to experienced web developers, Wix offers a wide range of solutions to quickly create a website that you can proudly share.",Not applicable,17,Beginner,CodeAcademy
Learn React: State Management,"Learn React: State Management
Manage states using programming patterns for mixing components with and without states.",Not applicable,1,Beginner,CodeAcademy
Learn React: Additional Basics,"Learn React: Additional Basics
Take your React skills to the next level by learning how to apply styles and use forms to get user input.",Not applicable,1,Beginner,CodeAcademy
Learn Flask: Jinja2 Templates and Forms,"Learn Flask: Jinja2 Templates and Forms
Inject Python into HTML using templates and collect user data with forms.",Not applicable,4,Intermediate,CodeAcademy
Learn jQuery: Fundamentals,"Learn jQuery: Fundamentals
Get an introduction to adding dynamic behaviors with the jQuery JavaScript Library.",Not applicable,1,Intermediate,CodeAcademy
Learn JavaScript: Error Handling,"Learn JavaScript: Error Handling
Learn how to create more secure applications by predicting, handling, and debugging errors with JavaScript.",Not applicable,1,Beginner,CodeAcademy
Learn Color Design,"Learn Color Design
Learn how to use color effectively to create attractive and useable websites!",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn D3,"Learn D3
Learn how to create bar charts with D3, the popular interactive data visualization library.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Navigation Design,"Learn Navigation Design
Learn how to build and structure websites that are easy for users to navigate.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn WebSockets,"Learn WebSockets
Build real-time applications like chatrooms and multiplayer games with WebSockets!",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Phaser.js: Animations and Visuals,"Learn Phaser.js: Animations and Visuals
Make your Phaser game stand out visually using animations and camera effects.",Not applicable,2,Intermediate,CodeAcademy
Learn TypeScript: Union Types,"Learn TypeScript: Union Types
Level up your Typescript skills by learning how to combine individual types into flexible combinations with union types.",Not applicable,1,Beginner,CodeAcademy
Learn Authentication with Ruby on Rails,"Learn Authentication with Ruby on Rails
Learn how to add user sign up, login & logout functionality to your Rails applications.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn TypeScript: Object Types,"Learn TypeScript: Object Types
Learn how to define property names, represent complex object shapes, and write more organized code in TypeScript.",Not applicable,1,Beginner,CodeAcademy
Learn Testing for Web Development,"Learn Testing for Web Development
Build better and more maintainable web applications through test-driven development.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Redux: Fundamentals,"Learn Redux: Fundamentals
Implement the Redux state management into your application using core methods of the Redux API.",Not applicable,5,Beginner,CodeAcademy
API Development with Swagger and OpenAPI,"API Development with Swagger and OpenAPI
Learn how to develop APIs using Swagger tooling and the OpenAPI specification.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn JavaScript: Best Practices,"Learn JavaScript: Best Practices
Learn how JavaScript works under the hood and level up your code composition with various design patterns.",Not applicable,1,Beginner,CodeAcademy
Learn Phaser.js: Fundamentals,"Learn Phaser.js: Fundamentals
Learn about the HTML5 game development framework that makes writing browser-based games a breeze.",Not applicable,2,Intermediate,CodeAcademy
Learn Interaction Design,"Learn Interaction Design
Design effective user interactions and flows with thoughtful information architecture.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn About CSRF Attacks,"Learn About CSRF Attacks
Learn how to identify and the ways to prevent Cross-Site Request Forgery Attacks from a system.",Not applicable,1,Beginner,CodeAcademy
Learn Intermediate TypeScript,"Learn Intermediate TypeScript
Learn how to set up TypeScript for use in VSCode on your local computer — including global and project-specific installations.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Redux: Redux Toolkit,"Learn Redux: Redux Toolkit
Refactor your code with Redux Toolkit, an essential package for any Redux application.",Not applicable,1,Beginner,CodeAcademy
Learn TypeScript: Type Narrowing,"Learn TypeScript: Type Narrowing
Gain insights into the runtime behavior of the TypeScript code by narrowing down union types.",Not applicable,1,Beginner,CodeAcademy
Learn Flask: Databases,"Learn Flask: Databases
Create persistent Flask apps by learning how to set up a database and create, read, update, and delete data in the database.",Not applicable,3,Intermediate,CodeAcademy
Learn Sass: Mixins and Parent Selector,"Learn Sass: Mixins and Parent Selector
Use mixins to add more flexibility to your styles and expand stylings with the & selector.",Not applicable,1,Intermediate,CodeAcademy
Velo by Wix: Fundamentals,"Velo by Wix: Fundamentals
Get up and running with a Wix account and quickly create a website that you can share.",Not applicable,1,Beginner,CodeAcademy
Learn jQuery: DOM Traversing,"Learn jQuery: DOM Traversing
Select HTML elements efficiently using jQuery methods to traverse the DOM.",Not applicable,1,Intermediate,CodeAcademy
Learn Sass: Best Practices,"Learn Sass: Best Practices
Learn best practices for setting up file structure, importing stylings, and writing scalable Sass.",Not applicable,1,Intermediate,CodeAcademy
Learn Design Thinking: Ideation,"Learn Design Thinking: Ideation
Learn how to ideate and brainstorm possible design solutions based on user research.",Not applicable,1,Beginner,CodeAcademy
Learn Testing for Web Development: Fundamentals,"Learn Testing for Web Development: Fundamentals
Build better and more maintainable web applications through test-driven development.",Not applicable,1,Intermediate,CodeAcademy
Learn React Router v6,"Learn React Router v6
Learn how to use the popular React Router library to easily create navigation components.",Not applicable,2,Intermediate,CodeAcademy
Learn jQuery: Effects and Event Handling,"Learn jQuery: Effects and Event Handling
Trigger jQuery effects when users interact with elements on the web page using event handlers.",Not applicable,1,Intermediate,CodeAcademy
Learn Sass: Functions and Operations,"Learn Sass: Functions and Operations
Learn how to incorporate functions, loops, operators, and conditionals in Sass.",Not applicable,1,Intermediate,CodeAcademy
Learn Handlebars,"Learn Handlebars
Learn to create semantic templates using a popular and lightweight templating engine, Handlebars!",Not applicable,2,Intermediate,CodeAcademy
Learn to Prevent SQL Injections with Node.js,"Learn to Prevent SQL Injections with Node.js
Learn how to identify and defend against SQL Injections in Node.js applications.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn p5.js: Fundamentals,"Learn p5.js: Fundamentals
Generate visualizations and interactive experiences with p5.js, a popular JavaScript library for creative coding.",Not applicable,5,Intermediate,CodeAcademy
Learn jQuery: Styles,"Learn jQuery: Styles
Modify the CSS properties of an HTML element using jQuery style methods.",Not applicable,1,Intermediate,CodeAcademy
OWASP Top 10: Server Side Request Forgery,"OWASP Top 10: Server Side Request Forgery
You will learn about Server-Side Request Forgery, what it is and how to prevent it.",Not applicable,1,Intermediate,CodeAcademy
Learn Build Tools,"Learn Build Tools
Start creating your own professional web applications using build tools such as Webpack, esbuild, Parcel, and Vite.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Flask: Accounts and Authentication,"Learn Flask: Accounts and Authentication
Add personalization and security to Flask apps with accounts and authentication.",Not applicable,2,Intermediate,CodeAcademy
Learn to Prevent Cross-Site Scripting with Node.js,"Learn to Prevent Cross-Site Scripting with Node.js
Learn how to identify and prevent different types of Cross-Site Scripting attacks in Node.js apps.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Phaser.js: Physics,"Learn Phaser.js: Physics
Make your Phaser game feel more like the real world by incorporating the rules of physics.",Not applicable,2,Intermediate,CodeAcademy
OWASP Top 10: Security Misconfiguration,"OWASP Top 10: Security Misconfiguration
You will learn about Security Misconfigurations, what are they, and how to prevent them.",Not applicable,1,Beginner,CodeAcademy
Learn CSS-in-JS,"Learn CSS-in-JS
Advance your CSS styling strategies with CSS-in-JS, a popular technique that allows programmers to write CSS styling in JavaScript.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Testing for Web Development: Model Testing,"Learn Testing for Web Development: Model Testing
Learn how to create the model layer of a web application using Mongoose and TDD.",Not applicable,2,Intermediate,CodeAcademy
Learn Testing for Web Development: Server Testing,"Learn Testing for Web Development: Server Testing
Use test-driven development to create a JavaScript server using the Express framework.",Not applicable,1,Intermediate,CodeAcademy
OWASP Top 10: Security Logging and Monitoring Failures,"OWASP Top 10: Security Logging and Monitoring Failures
You will learn about Security Logging and Monitoring Failures, what are they, and how to prevent them.",Not applicable,1,Beginner,CodeAcademy
OWASP Top 10: Identification and Authentication Failures,"OWASP Top 10: Identification and Authentication Failures
You will learn about Identification and Authentication Failures, what are they, and how to prevent them.",Not applicable,1,Beginner,CodeAcademy
Velo by Wix: Interactivity,"Velo by Wix: Interactivity
Learn fundamental JavaScript syntax, including conditionals, functions, and scope, to work with Velo to further customize your Wix site.",Not applicable,6,Beginner,CodeAcademy
OWASP Top 10: Software and Data Integrity Failures,"OWASP Top 10: Software and Data Integrity Failures
You will learn about Software and Data Integrity Failures, what they are, and how to prevent them.",Not applicable,1,Beginner,CodeAcademy
Velo by Wix: Working with Data,"Velo by Wix: Working with Data
Work with JavaScript collection types, arrays and objects and incorporate these skills into Velo.",Not applicable,6,Beginner,CodeAcademy
Learn Redux: Middleware and Thunks,"Learn Redux: Middleware and Thunks
Learn how to manage asynchronous operations and create Redux middleware and thunks to handle asynchronous actions.",Not applicable,1,Beginner,CodeAcademy
OWASP Top 10: Broken Access Control,"OWASP Top 10: Broken Access Control
You will learn about Broken Access Control, what it is and how to prevent it.",Not applicable,1,Intermediate,CodeAcademy
Deploying with Render,"Deploying with Render
Learn how to build, deploy, and monitor a web app with Render.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn p5.js: Interaction,"Learn p5.js: Interaction
Add interactivity to your p5.js sketch with mouse and keyboard functions.",Not applicable,2,Intermediate,CodeAcademy
Velo by Wix: Using Async Actions for the Backend,"Velo by Wix: Using Async Actions for the Backend
Integrate JavaScript asynchronous actions with Velo to create a backend.",Not applicable,4,Beginner,CodeAcademy
Velo by Wix: Creating a Full-Stack App,"Velo by Wix: Creating a Full-Stack App
Use your knowledge of JavaScript and Velo to create a full-stack application.",Not applicable,1,Beginner,CodeAcademy
Learn Conversational Design with Alexa,"Learn Conversational Design with Alexa
Learn how to use advanced techniques like entity resolution and dialog management to build more conversational Alexa skills.",Not applicable,3,Intermediate,CodeAcademy
Learn React Router v5,"Learn React Router v5
Do you have the basics of React down and feel ready to take the next step? Advance your React skills with React Router v5.",Not applicable,2,Beginner,CodeAcademy
Learn p5.js: Media,"Learn p5.js: Media
Add and manipulate media assets, such as images and videos, in your p5.js sketch.",Not applicable,2,Intermediate,CodeAcademy
Deploying with Netlify,"Deploying with Netlify
Make the deployment process easier by using Netlify's services so you can quickly share your static or web app with the world!",Not applicable,Not applicable,Not applicable,CodeAcademy
Introduction to Back-End Programming,"Introduction to Back-End Programming
Explore the building blocks of back-end web architecture and server-side components.",Not applicable,1,Beginner,CodeAcademy
Deploying with Heroku,"Deploying with Heroku
Make the deployment process easier by using Heroku's services so you can quickly share web app with the world!",Not applicable,Not applicable,Not applicable,CodeAcademy
Full-Stack Engineer,"Full-Stack Engineer
A full-stack engineer can get a project done from start to finish, back-end to front-end.",Not applicable,Not applicable,Not applicable,CodeAcademy
Data Scientist: Analytics Specialist,"Data Scientist: Analytics Specialist
Data Analysts and Analytics Data Scientists use Python and SQL to query, analyze, and visualize data — and communicate findings.",Not applicable,Not applicable,Not applicable,CodeAcademy
Data Scientist: Inference Specialist,"Data Scientist: Inference Specialist
Inference Data Scientists run A/B tests, do root-cause analysis, and conduct experiments. They use Python, SQL, and R to analyze data.",Not applicable,Not applicable,Not applicable,CodeAcademy
Business Intelligence Data Analyst,"Business Intelligence Data Analyst
BI Data Analysts use Python and SQL to query, analyze, and visualize data — and Tableau and Excel to communicate findings.",Not applicable,Not applicable,Not applicable,CodeAcademy
Analyze Data with SQL,"Analyze Data with SQL
Learn to analyze data with SQL and prepare for technical interviews.",Not applicable,Not applicable,Not applicable,CodeAcademy
Design Databases With PostgreSQL,"Design Databases With PostgreSQL
Learn how to query SQL databases and design relational databases to efficiently store large quantities of data.",Not applicable,Not applicable,Not applicable,CodeAcademy
Data Analyst Interview Preparation,"Data Analyst Interview Preparation
Prepare for data analyst interviews from job postings to technical interviews.",Not applicable,Not applicable,Not applicable,CodeAcademy
Data Scientist Interview Preparation,"Data Scientist Interview Preparation
Prepare for the data science interview process, from navigating job postings to passing the technical interview.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn SQL,"Learn SQL
In this SQL course, you'll learn how to manage large datasets and analyze real data using the standard data management language.",Not applicable,5,Beginner,CodeAcademy
Intro to SQL,"Intro to SQL
Use SQL to create, access, and update tables of data in a relational database.",Not applicable,2,Beginner,CodeAcademy
Learn SQL: Multiple Tables,"Learn SQL: Multiple Tables
Combine data stored across multiple tables using joins, unions, and temporary tables.",Not applicable,2,Beginner,CodeAcademy
Learn SQL: Aggregate Functions,"Learn SQL: Aggregate Functions
Perform calculations inside SQL queries to answer specific data questions.",Not applicable,1,Beginner,CodeAcademy
How to Transform Tables with SQL,"How to Transform Tables with SQL
Practice more SQL in this course that covers how to manipulate and transform data.",Not applicable,Not applicable,Not applicable,CodeAcademy
How to Analyze Business Metrics with SQL,"How to Analyze Business Metrics with SQL
Learn how to use SQL to analyze your business metrics and key performance indicators (KPIs).",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Intermediate SQL for Marketers and Product Managers,"Learn Intermediate SQL for Marketers and Product Managers
Perform data analysis on funnels, churn, and attribution. This course contains advanced SQL content for new Marketers and Product Managers.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Node-SQLite,"Learn Node-SQLite
Learn how to interact with a SQL database from within your JavaScript programs!",Not applicable,2,Intermediate,CodeAcademy
Getting Started Off-Platform for Data Science,"Getting Started Off-Platform for Data Science
Learn how to setup Jupyter Notebooks and PostGRESQL and run data science projects on your own computer locally!",Not applicable,1,Beginner,CodeAcademy
Build Basic Android Apps with Java,"Build Basic Android Apps with Java
By the end of this Skill Path, you will have created your very own fully functional quiz game for Android Devices with Java.",Not applicable,Not applicable,Not applicable,CodeAcademy
Pass the Technical Interview with Java,"Pass the Technical Interview with Java
Learn about the computer science concepts of data structures and algorithms and build implementations of each from scratch in modern Java.",Not applicable,Not applicable,Not applicable,CodeAcademy
Study for the AP Computer Science A Exam (Java),"Study for the AP Computer Science A Exam (Java)
Master the core concepts covered in AP Computer Science A Exam and gain a solid understanding of programming and fluency in Java.",Not applicable,Not applicable,Not applicable,CodeAcademy
Create REST APIs with Spring and Java,"Create REST APIs with Spring and Java
By the end of this Skill Path, you will have created your very own API using the Spring framework and Java language.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Java,"Learn Java
Learn to code in Java — a robust programming language used to create software, web and mobile apps, and more.",Not applicable,16,Beginner,CodeAcademy
Intro to Java,"Intro to Java
Get started with Java by learning about the basics of a Java program and variables!",Not applicable,6,Beginner,CodeAcademy
Learn Intermediate Java,"Learn Intermediate Java
Dive deeper into Java — one of the world’s most popular programming languages.",Not applicable,10,Intermediate,CodeAcademy
Learn Java: Object-Oriented Programming,"Learn Java: Object-Oriented Programming
Explore classes and objects in this introduction to object-oriented programming with Java.",Not applicable,3,Beginner,CodeAcademy
Learn Spring,"Learn Spring
Learn how to build an API using the Spring framework and Java programming language.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Java: Conditionals and Operators,"Learn Java: Conditionals and Operators
Learn how to control the flow of execution using conditional statements.",Not applicable,1,Beginner,CodeAcademy
Learn Java: Loops and Arrays,"Learn Java: Loops and Arrays
Take your programming skills to the next level by learning about arrays and loops.",Not applicable,5,Beginner,CodeAcademy
"Learn Java: Classes, Methods, Inheritance, and Polymorphism","Learn Java: Classes, Methods, Inheritance, and Polymorphism
Take a deeper look into Java classes and methods and learn the basics of encapsulation.",Not applicable,4,Beginner,CodeAcademy
Java for Programmers,"Java for Programmers
Take this course meant for experienced programmers and learn Java, one of the world's most popular languages.",Not applicable,2,Intermediate,CodeAcademy
Java: Algorithms,"Java: Algorithms
Learn the basics of recursion and how to implement and analyze important algorithms in Java.",Not applicable,3,Beginner,CodeAcademy
Learn the Basics of Android,"Learn the Basics of Android
Get started developing Android Apps! Get to know the Android programming environment and skills needed to build basic Android apps",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Java: Debugging,"Learn Java: Debugging
Learn about different types of errors in Java and practice finding them.",Not applicable,1,Beginner,CodeAcademy
Learn Intermediate Java: JUnit Testing,"Learn Intermediate Java: JUnit Testing
Learn about JUnit testing, Java's open-source testing framework.",Not applicable,1,Intermediate,CodeAcademy
Learn Spring: Building an App,"Learn Spring: Building an App
Learn about the underlying technology, Beans and Boot, that support the Spring framework to build out an app.",Not applicable,2,Intermediate,CodeAcademy
Learn Spring: Fundamentals and Controllers,"Learn Spring: Fundamentals and Controllers
Get started on learning how to use Java to work with the Spring framework.",Not applicable,3,Intermediate,CodeAcademy
Learn Java: Inheritance and Polymorphism,"Learn Java: Inheritance and Polymorphism
Learn how to go further with classes by using inheritance and polymorphism.",Not applicable,1,Beginner,CodeAcademy
Learn Intermediate Java: Generics and Collections,"Learn Intermediate Java: Generics and Collections
Dive into generics and Collections in Java and see how they can help you write more advanced code.",Not applicable,3,Intermediate,CodeAcademy
Learn Intermediate Java: Threading,"Learn Intermediate Java: Threading
Learn about threading and how it’s used in concurrent programs to improve the performance and efficiency of an application.",Not applicable,1,Intermediate,CodeAcademy
Learn Advanced Java,"Learn Advanced Java
Learn the basics of parallel and concurrent programming, servlets, and sockets in this advanced Java course.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Intermediate Java: Input and Output,"Learn Intermediate Java: Input and Output
This course shows how programmers can code a Java program that considers, interprets, and responds to input and output.",Not applicable,1,Intermediate,CodeAcademy
Learn Intermediate Java: Serialization,"Learn Intermediate Java: Serialization
In this course, we’ll learn about Java’s Serializable interface and how serialization and deserialization work in Java.",Not applicable,2,Intermediate,CodeAcademy
Learn Intermediate Java: Nested Classes,"Learn Intermediate Java: Nested Classes
Learn about nested classes, encapsulation, and shadowing in Java.",Not applicable,1,Intermediate,CodeAcademy
Technical Interview Practice with Java,"Technical Interview Practice with Java
Learn some common interviewing tricks and tips. Then practice some real interview questions in Java.",Not applicable,Not applicable,Not applicable,CodeAcademy
Learn Intermediate Java: Regular Expressions,"Learn Intermediate Java: Regular Expressions
Learn about regex, or regular expressions, and how to work with them in Java.",Not applicable,1,Intermediate,CodeAcademy
Learn C++,"Learn C++
Learn C++ — a versatile programming language that’s important for developing software, games, databases, and more.",Not applicable,11,Beginner,CodeAcademy
Learn C++: Introduction,"Learn C++: Introduction
Dive into C++, a flexible and well-supported language that's still widely used now, over 40 years after its conception.",Not applicable,4,Beginner,CodeAcademy
C++ for Programmers,"C++ for Programmers
Take this course meant for experienced programmers and learn about C++, one of the world's most popular languages.",Not applicable,3,Intermediate,CodeAcademy
Learn C++: Classes and Objects,"Learn C++: Classes and Objects
Sharpen your C++ skills by learning how to use C++ classes and objects to build more scalable, modular programs.",Not applicable,1,Beginner,CodeAcademy
Learn C++: References and Pointers,"Learn C++: References and Pointers
References and pointers are some of the most powerful features in C++; they allow programmers to directly manipulate memory.",Not applicable,1,Beginner,CodeAcademy
Learn C++: Loops,"Learn C++: Loops
Learn how to make your C++ programs more efficient by automating repetitive tasks with loops.",Not applicable,1,Beginner,CodeAcademy
Learn C++: Vectors,"Learn C++: Vectors
Learn how to use C++ vectors, a great way to keep your data organized.",Not applicable,1,Beginner,CodeAcademy
Learn C++: Functions,"Learn C++: Functions
Take your C++ skills to the next level by learning how to use using C++ functions to write more flexible, modular, reusable code.",Not applicable,3,Beginner,CodeAcademy
Securing Express Applications,"Securing Express Applications
Learn how to defend against malicious attacks and improve user experiences using sessions, cookies, and password authentication.",Not applicable,Not applicable,Not applicable,CodeAcademy
Fundamentals of Cybersecurity,"Fundamentals of Cybersecurity
Learn the Cybersecurity fundamentals that will lay a foundation for securing your technology and personal life from dangerous cyber threats.",Not applicable,Not applicable,Not applicable,CodeAcademy
Cybersecurity Analyst Interview Prep,"Cybersecurity Analyst Interview Prep
Master interview strategies for an entry-level Cybersecurity Analyst interview with this Skill Path.",Not applicable,Not applicable,Not applicable,CodeAcademy
Fundamentals of Cyber Resilience and Risk Management,"Fundamentals of Cyber Resilience and Risk Management
Learn strategies for risk management and quantitative and qualitative risk analysis and dive deeper into the world of cybersecurity.",Not applicable,Not applicable,Not applicable,CodeAcademy
Scan Systems with Nmap,"Scan Systems with Nmap
Learn about Nmap and see why it's such a popular tool for ethical hacking and ethical hackers.",Not applicable,Not applicable,Not applicable,CodeAcademy
Introduction to Cybersecurity,"Introduction to Cybersecurity
Learn about the fast-growing field of cybersecurity and how to protect your data and information from digital attacks.",Not applicable,3,Beginner,CodeAcademy
Introduction To Ethical Hacking,"Introduction To Ethical Hacking
In this course, you will learn what it means to be an Ethical Hacker, and practice tools and techniques used to hack ethically.",Not applicable,Not applicable,Not applicable,CodeAcademy
