Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
Introdução ao Controle Moderno,"Not specified Not specified Introdução, Modelagem no Espaço de Estados, Análise no Espaço de Estados, Projeto de Regulação no Espaço de Estados, Projeto de Rastreamento no Espaço de Estados, Observadores de Estado, Controle Moderno no MATLAB Physical Science and Engineering",4.8,10.0,Intermediate,Coursera,"Introduction, State-Space Modeling, State-Space Analysis, State-Space Regulation Design, State-Space Tracking Design, State Observers, Modern Control in MATLAB for Physical Science and Engineering.",Introduction to Modern Control
The Dynamic Earth: A Course for Educators,"Not specified Not specified Introduction & The Mystery of Geologic Time, Evolution of the Atmosphere, Plate Tectonics: Mountain Building, Plate Tectonics: Earthquakes Physical Science and Engineering",4.7,7.0,Not applicable,Coursera,"No especificado No especificado Introducción y El Misterio del Tiempo Geológico, Evolución de la Atmósfera, Tectónica de Placas: Formación de Montañas, Tectónica de Placas: Terremotos Ciencias Físicas e Ingeniería",The Dynamic Earth: A Course for Educators
Plug Into The Future - EV Charging Essentials,"Analyze the importance and benefits of EV charging infrastructure.Differentiate between various types of EV charging, including AC and DC charging.Evaluate the technologies and standards used in EV charging infrastructure.Appraise the characteristics, capabilities, and installation requirements of different charging stations and create standard operating procedures. EV charging, network connectivity, chargers, Electric Vehicle (EV) Installation, DC fast charging PLUG INTO THE FUTURE - EV CHARGING ESSENTIALS Physical Science and Engineering",0.0,1.0,Beginner,Coursera,"Analyze the importance and benefits of EV charging infrastructure.Differentiate between various types of EV charging, including AC and DC charging.Evaluate the technologies and standards used in EV charging infrastructure.Appraise the characteristics, capabilities, and installation requirements of different charging stations and create standard operating procedures. EV charging, network connectivity, chargers, Electric Vehicle (EV) Installation, DC fast charging PLUG INTO THE FUTURE - EV CHARGING ESSENTIALS Physical Science and Engineering",Plug Into The Future - EV Charging Essentials
Being a researcher (in Information Science and Technology),"Research methodology, pragmatics, ethics. Research, research ethics, publications, evaluating research, Research Methodology WEEK 1 - Research and its context, WEEK 2 - Research Methodology, WEEK 3 - The products of research: publications and beyond, ""WEEK 4 - The researchers progress"", WEEK 5 - Evaluating research, WEEK 6 - Research ethics Physical Science and Engineering",4.8,7.0,Beginner,Coursera,"Research methodology, pragmatics, ethics. Research, research ethics, publications, evaluating research, Research Methodology WEEK 1 - Research and its context, WEEK 2 - Research Methodology, WEEK 3 - The products of research: publications and beyond, ""WEEK 4 - The researchers progress"", WEEK 5 - Evaluating research, WEEK 6 - Research ethics Physical Science and Engineering",Being a researcher (in Information Science and Technology)
Sustainable Transportation Networks and Streetscapes,"Not specified complete streets, Urban Planning, thoroughfare network design, smart streets, stormwater management Sustainable Transportation Thoroughfares, Networks and Smart Urban Planning, Growth, and Lifestyle , Transportation Thoroughfare Design and Equable, Healthy, and Sustainable Communities , Sustainable Streetscapes, Storm Water Management, and Environmental Enhancement. Physical Science and Engineering",4.8,4.0,Intermediate,Coursera,"Not specified complete streets, Urban Planning, thoroughfare network design, smart streets, stormwater management Sustainable Transportation Thoroughfares, Networks and Smart Urban Planning, Growth, and Lifestyle , Transportation Thoroughfare Design and Equable, Healthy, and Sustainable Communities , Sustainable Streetscapes, Storm Water Management, and Environmental Enhancement. Physical Science and Engineering",Sustainable Transportation Networks and Streetscapes
Energy management for real estate. Methods and digital tools," To identify the main role and duties of the energy manager  To know the current energy framework To assess the energy audit of the building  To perform a proper digital energy model of the buildings  Not specified Introduction to the course, Energy framework and Buildings foundamentals, Energy management in buildings, Practical applications Physical Science and Engineering",4.5,4.0,Beginner,Coursera," To identify the main role and duties of the energy manager  To know the current energy framework To assess the energy audit of the building  To perform a proper digital energy model of the buildings  Not specified Introduction to the course, Energy framework and Buildings foundamentals, Energy management in buildings, Practical applications Physical Science and Engineering",Energy management for real estate. Methods and digital tools
Análisis estático lineal y no lineal de estructuras,"Analizar estructuras complejas que presenten comportamiento lineal o no lineal cuando son sometidas a cargas estáticas. Desarrollar programas en Python para conducir los análisis de estructuras sencillas. Manejar a nivel básico la plataforma Opensees e interpretar correctamente los resultados e implicaciones de los análisis realizados. Manejo de Opensees, Programación en Python, Modelación y Análisis de Estructuras Complejas Introducción, Análisis estático lineal básico, Análisis estático lineal avanzado, Nolinealidad geométrica, Nolinealidad del material, Análisis estático nolineal Physical Science and Engineering",0.0,103.0,Expert,Coursera,"Analyzing complex structures that exhibit linear or non-linear behavior when subjected to static loads. Developing programs in Python to conduct analyses of simple structures. Handling at a basic level the Opensees platform and correctly interpreting the results and implications of the analyses performed. Proficiency in Opensees, Programming in Python, Modeling and Analysis of Complex Structures Introduction, Basic linear static analysis, Advanced linear static analysis, Geometric nonlinearity, Material nonlinearity, Nonlinear static analysis.",Linear and non-linear static analysis of structures
"Sustainability of Social-Ecological Systems: the Nexus between Water, Energy and Food","Not specified Not specified Introduction, Module 1. Introducing the basic concepts, Module 2. Acknowledging the poor quality of existing quantitative analyses, Module 3. The challenge of food accounting, Module 4. The challenge of energy accounting, Module 5. The challenge of water accounting, Module 6. The metabolic pattern of social-ecological systems across multiple scales and dimensions, Module 7. Applications of MuSIASEM 2.0, Module 8. Time for ""something completely different"": from the Cartesian dream to quantitative story-telling via evidence based policy  Physical Science and Engineering",4.5,23.0,Intermediate,Coursera,"Not specified Not specified Introduction, Module 1. Introducing the basic concepts, Module 2. Acknowledging the poor quality of existing quantitative analyses, Module 3. The challenge of food accounting, Module 4. The challenge of energy accounting, Module 5. The challenge of water accounting, Module 6. The metabolic pattern of social-ecological systems across multiple scales and dimensions, Module 7. Applications of MuSIASEM 2.0, Module 8. Time for ""something completely different"": from the Cartesian dream to quantitative story-telling via evidence based policy  Physical Science and Engineering","Sustainability of Social-Ecological Systems: the Nexus between Water, Energy and Food"
How Do We Manage Climate Change?,"Explain the overall goals of mitigation and adaptation policies Describe the primary sources of and recent trends in greenhouse gas emissions in the United States  Explain the concept of climate risk, and describe its components   Provide examples of mitigation policies and adaptation efforts	   Not specified Overview of Climate Action, Reducing Emissions, Managing Climate Risk Through Adaptation Physical Science and Engineering",4.8,6.0,Beginner,Coursera,"The text is already in English and it explains the overall goals of mitigation and adaptation policies, describes the primary sources of and recent trends in greenhouse gas emissions in the United States, explains the concept of climate risk, and describes its components. It also provides examples of mitigation policies and adaptation efforts.",How Do We Manage Climate Change?
"The Business, Politics, Policy, & Players of Space Programs","You will learn about the cosmos and your place in it, the ways we explore space, and how people and politics play a role in what we learn.Plus you will learn how space influences everything in our world all while find your pathway to space. Budget, Political Science, Project, Law, Entrepreneurship The Politics of Space, Space Governance, The Business of Space, Space Entrepreneurship: Part 1, Space Entrepreneurship: Part 2, The Global Positioning System, SpaceX’s Starship and Starlink, Access to Space for All with Sierra Space, The CU Space Minor Physical Science and Engineering",0.0,19.0,Beginner,Coursera,"You will learn about the cosmos and your place in it, the ways we explore space, and how people and politics play a role in what we learn.Plus you will learn how space influences everything in our world all while find your pathway to space. Budget, Political Science, Project, Law, Entrepreneurship The Politics of Space, Space Governance, The Business of Space, Space Entrepreneurship: Part 1, Space Entrepreneurship: Part 2, The Global Positioning System, SpaceX’s Starship and Starlink, Access to Space for All with Sierra Space, The CU Space Minor Physical Science and Engineering","The Business, Politics, Policy, & Players of Space Programs"
Collaborative Robot Safety: Design & Deployment,"Not specified Not specified Best Practices, Robots to Cobots, Safety-Minded Design, Collaborative Workcells Physical Science and Engineering",4.7,16.0,Beginner,Coursera,"No especificado No especificado Mejores prácticas, de Robots a Cobots, Diseño orientado a la seguridad, Celdas de trabajo colaborativas Ciencia física e ingeniería",Collaborative Robot Safety: Design & Deployment
A Circular Economy of Metals: Towards a Sustainable Societal Metabolism,"learn about the challenges related to metals production and usagelearn about the potential solutions that exist to act on these challenges Not specified Introduction , Metals in Society, Metals Challenge , Dynamics of Metal Systems, Solutions to the Metals Challenge, Circular Economy as an Overarching Solution, Look into the Future Physical Science and Engineering",4.7,40.0,Beginner,Coursera,"learn about the challenges related to metals production and usagelearn about the potential solutions that exist to act on these challenges Not specified Introduction , Metals in Society, Metals Challenge , Dynamics of Metal Systems, Solutions to the Metals Challenge, Circular Economy as an Overarching Solution, Look into the Future Physical Science and Engineering",A Circular Economy of Metals: Towards a Sustainable Societal Metabolism
Introduction to Basic Vibrations,"Not specified Not specified Introduction, Vibrations of Linear Single-degree-of-freedom Systems 1: Concepts of resonance, effect of damping, Vibrations of Linear Single-degree-of-freedom Systems 2: Concept of transfer function; stiffness and mass, Vibrations of Linear Double-degree-of-freedom Systems 1: The relation between mode shape and frequency, Vibrations of Linear Double-degree-of-freedom Systems 2: Vibration observer and control Physical Science and Engineering",4.6,6.0,Intermediate,Coursera,"Not specified Not specified Introduction, Vibrations of Linear Single-degree-of-freedom Systems 1: Concepts of resonance, effect of damping, Vibrations of Linear Single-degree-of-freedom Systems 2: Concept of transfer function; stiffness and mass, Vibrations of Linear Double-degree-of-freedom Systems 1: The relation between mode shape and frequency, Vibrations of Linear Double-degree-of-freedom Systems 2: Vibration observer and control Physical Science and Engineering",Introduction to Basic Vibrations
機器人學一 (Robotics (1)),"Not specified Not specified 物體在空間運動之描述 (一), 物體在空間運動之描述 (二), 機械手臂順運動學, 機械手臂逆運動學, 機械手臂軌跡規劃 (一), 機械手臂軌跡規劃 (二), 手臂軌跡規劃實例 Physical Science and Engineering",4.7,16.0,Beginner,Coursera,"Description of object motion in space (1), Description of object motion in space (2), Forward kinematics of robotic arms, Inverse kinematics of robotic arms, Trajectory planning of robotic arms (1), Trajectory planning of robotic arms (2), Example of arm trajectory planning.",Robotics (1)
Impresión 3D,"Not specified Not specified Curso-taller ""Impresión 3D"", Módulo 1: Introducción a la impresión 3D, Módulo 2: Sistemas de impresión 3D, Módulo 3: Manejo de la impresora 3D Physical Science and Engineering",4.8,3.0,Beginner,Coursera,"Curso-taller ""Impresión 3D"", Módulo 1: Introducción a la impresión 3D, Módulo 2: Sistemas de impresión 3D, Módulo 3: Manejo de la impresora 3D Physical Science and Engineering

Not specified Not specified Workshop ""3D Printing"", Module 1: Introduction to 3D printing, Module 2: 3D printing systems, Module 3: 3D printer management Physical Science and Engineering",3D printing
Introducción al análisis de sistemas de control con MATLAB,"Utilizar las herramientas de Matlab/Simulink para ilustrar los conceptos descritos.Diseñar algoritmos de control automático (dominio de tiempo y frecuencia) para cumplir especificaciones de desempeño en lazo cerrado. Identificar los componentes de respuesta transitoria, linealización, estabilidad y error de un sistema dinámico. Interpretar, reconocer y asociar las características de la salida con la entrada de un sistema dinámico.  Diseñar estrategias de control en los dominios del tiempo y la frecuencia, Determinar los conceptos de análisis i.e. respuesta transitoria estabilidad y error., Conocer las herramientas de control que están Matlab/Simulink® para afianzar los conceptos de análisis y control., Aplicar las nociones de análisis y control en herramientas de cómputo i.e. Matlab/Simulink® Señales, Sistemas y Modelos, Respuesta transitoria, estabilidad y error, Controlador de tres términos PID, Diseño de controladores basados en retroalimentación de estado Physical Science and Engineering",4.9,19.0,Intermediate,Coursera,"Use Matlab/Simulink tools to illustrate the described concepts. Design automatic control algorithms (time and frequency domain) to meet performance specifications in closed loop. Identify components of transient response, linearization, stability, and error of a dynamic system. Interpret, recognize, and associate output characteristics with input of a dynamic system. Design control strategies in the time and frequency domains. Determine concepts of analysis such as transient response, stability, and error. Know the control tools available in Matlab/Simulink® to strengthen analysis and control concepts. Apply analysis and control notions in computing tools such as Matlab/Simulink® Signals, Systems, and Models, Transient response, stability, and error, PID three-term controller, Design of feedback-based controllers in Physical Science and Engineering.",Introduction to control systems analysis with MATLAB
Powering the Drive: Unveiling EV Electronics,"Identify the role and significance of power electronics in electric vehicles.The key components of electric vehicle power electronics, including inverters, converters, and DC-DC converters, and describe their key functions.Gain knowledge of different power electronics topologies used in electric vehicles, such as PWM, H-bridge, and multilevel converters.Analyze different control strategies and algorithms in power electronics and motor drive systems used in electric vehicles. Evaluating, DC-DC converters, EV operation, Electric Vehicles, Electric Vehicle (EV) Installation Powering the Drive: Unveiling EV Electronics Physical Science and Engineering",0.0,1.0,Beginner,Coursera,"Identify the role and significance of power electronics in electric vehicles.The key components of electric vehicle power electronics, including inverters, converters, and DC-DC converters, and describe their key functions.Gain knowledge of different power electronics topologies used in electric vehicles, such as PWM, H-bridge, and multilevel converters.Analyze different control strategies and algorithms in power electronics and motor drive systems used in electric vehicles. Evaluating, DC-DC converters, EV operation, Electric Vehicles, Electric Vehicle (EV) Installation Powering the Drive: Unveiling EV Electronics Physical Science and Engineering",Powering the Drive: Unveiling EV Electronics
Explorando la Energía Sustentable,"Not specified Not specified Energía y desarrollo sustentable, El origen de la energía, Cambio climático y externalidades, Tecnologías sustentables Physical Science and Engineering",4.8,12.0,Beginner,Coursera,"Energie and sustainable development, The origin of energy, Climate change and externalities, Sustainable technologies Physical Science and Engineering",Exploring Sustainable Energy
Roadmap to Success in Digital Manufacturing & Design ,"Not specified Not specified Project Definition, Self-Assessment, Network Exploration, Roadmap Execution, Final Project Submission and Peer Review Evaluation Physical Science and Engineering",4.7,18.0,Beginner,Coursera,The text is already in English.,Roadmap to Success in Digital Manufacturing & Design 
Cyber-Physical Systems: Modeling and Simulation,"Simulate models of physical & cyber components, interfaces, and interconnections.Describe and model the components of a cyber-physical system.Design a finite-state machine. Not specified Basic Modeling Concepts: Discrete-time and Continuous-Time Systems, Modeling Cyber Components: Finite State Machines, Computations, Algorithms, and a First CPS Model, Modeling Interfaces for Cyber-Physical Systems: Conversion, Networks, and Complete CPS Models, Trajectories in CPS and Simulations: Time Domains, Executions, and Complete CPS Models Physical Science and Engineering",4.6,13.0,Intermediate,Coursera,"Simulate models of physical & cyber components, interfaces, and interconnections.Describe and model the components of a cyber-physical system.Design a finite-state machine. Not specified Basic Modeling Concepts: Discrete-time and Continuous-Time Systems, Modeling Cyber Components: Finite State Machines, Computations, Algorithms, and a First CPS Model, Modeling Interfaces for Cyber-Physical Systems: Conversion, Networks, and Complete CPS Models, Trajectories in CPS and Simulations: Time Domains, Executions, and Complete CPS Models Physical Science and Engineering",Cyber-Physical Systems: Modeling and Simulation
Input Filter Design,"Understand conducted electromagnetic interference (EMI) and the need for input filterUnderstand input filter design principles based on attenuation requirements and impedance interactions.Design properly damped single-stage and damped multi-stage input filters. Use computer-aided tools and simulations to verify input filter design Not specified Introduction to Input Filter Design, Single-Stage Input Filter Design, Multi-Stage Input Filter Design Physical Science and Engineering",4.8,11.0,Intermediate,Coursera,"Understand conducted electromagnetic interference (EMI) and the need for input filterUnderstand input filter design principles based on attenuation requirements and impedance interactions.Design properly damped single-stage and damped multi-stage input filters. Use computer-aided tools and simulations to verify input filter design Not specified Introduction to Input Filter Design, Single-Stage Input Filter Design, Multi-Stage Input Filter Design Physical Science and Engineering",Input Filter Design
"Física: Vectores, Trabajo y Energía","Not specified Not specified Semana 1. Recursos de apoyo: Herramientas y conceptos básicos, Semana 2. Introducción a vectores y vectores en el plano cartesiano, Semana 3. Vectores en el espacio, Semana 4. Producto punto y Producto cruz, Semana 5. Trabajo y Energía cinética Physical Science and Engineering",4.2,12.0,Not applicable,Coursera,Week 1: Not specified. Support resources: Tools and basic concepts. Week 2: Introduction to vectors and vectors in the Cartesian plane. Week 3: Vectors in space. Week 4: Dot product and cross product. Week 5: Work and Kinetic Energy. Physical Science and Engineering.,"Physics: Vectors, Work, and Energy"
Más que química,"Comprenderás los temas estructurales de la química, a partir de una aproximación a los conceptos químicos y matemáticos de esta disciplina. Conocerás el uso de la tabla periódica y la forma de llamar a los elementos representativos y sus compuestos más comunes.  Comprenderás los  conceptos de  “reacción” y “ecuación química” y su relación con la estequiometría.Desarrollarás capacidades para la resolución de problemas, a partir de actividades en las que se involucre los conceptos aprendidos.  Pensamiento crítico: el uso de las unidades de medida y de la aplicación del proceso de medición a actividades científicas desarrolla la capacidad crítica sobre la toma de datos provenientes de una medida., Uso de las TICs: la realización de este curso mejora las habilidades del uso de las tecnologías en el aprendizaje., Análisis: la información química requiere ser analizada desde el marco del conocimiento para poder ser utilizada en resolver problemas., Autoevaluación: la realización de las tareas y de las actividades de cada módulo requiere autoaprendizaje y autoevaluación del proceso de forma autónoma., Agilidad: la utilización de factores de conversión genera agilidad en la solución de problemas complejos de forma sistemática. Medidas y cifras significativas, Factores de conversión, Tabla periódica y nomenclatura, Mol y fórmulas químicas, Reacciones químicas y estequiometría Physical Science and Engineering",4.9,13.0,Beginner,Coursera,"You will understand the structural themes of chemistry, starting from an approach to the chemical and mathematical concepts of this discipline. You will learn the use of the periodic table and how to name the representative elements and their most common compounds. You will understand the concepts of ""reaction"" and ""chemical equation"" and their relationship with stoichiometry. You will develop problem-solving skills based on activities that involve the concepts learned. Critical thinking: the use of units of measurement and the application of the measurement process to scientific activities develop critical thinking skills about data collection from a measurement. Use of ICTs: taking this course improves the skills of using technologies in learning. Analysis: chemical information needs to be analyzed within the framework of knowledge in order to be used to solve problems. Self-assessment: completing tasks and activities in each module requires self-learning and self-assessment of the process autonomously. Agility: the use of conversion factors generates agility in systematically solving complex problems. Significant figures and measurements, Conversion factors, Periodic table and nomenclature, Moles and chemical formulas, Chemical reactions and stoichiometry.",More than chemistry
The Discovery of the Higgs Boson,"Discuss fundamental building blocks of the Standard Model, explore Quantum Mechanics and Special Relativity,  describe elementary Particle Physics. Not specified Theoretical description of physical phenomena, A theory of matter and light, A theory of matter and light, From QED to QCD and the weak force, The Brout-Englert-Higgs mechanism and the Standard Model, Experimental evidence for the Standard Model, Beyond the Standard Model Physical Science and Engineering",0.0,17.0,Intermediate,Coursera,"Discussing the fundamental building blocks of the Standard Model, exploring Quantum Mechanics and Special Relativity, and describing elementary Particle Physics. The text also mentions the theoretical description of physical phenomena, a theory of matter and light, from QED to QCD and the weak force, the Brout-Englert-Higgs mechanism and the Standard Model, experimental evidence for the Standard Model, and advancements beyond the Standard Model in Physical Science and Engineering.",The Discovery of the Higgs Boson
Comprendre les Microcontroleurs,"Not specified Not specified Semaine 1 : électronique et logique, Microcontrôleurs: introduction matérielle et logicielle, Langage C et entrées-sorties, Programmation et mise au point, Périphériques internes, Debug et applications (afficheurs, ...), Applications (robotique) Physical Science and Engineering",4.6,35.0,Intermediate,Coursera,"Week 1: electronics and logic, Microcontrollers: hardware and software introduction, C language and input-output, Programming and debugging, Internal peripherals, Debugging and applications (displays, ...), Applications (robotics) Physical Science and Engineering",Understanding Microcontrollers
Introduction to the Arctic: Climate,"Not specified Not specified Arctic Environments, Climate Systems, The Cryosphere, Implications of Climate Change Physical Science and Engineering",4.6,8.0,Not applicable,Coursera,"No especificado No especificado Entornos Árticos, Sistemas Climáticos, La Criósfera, Implicaciones del Cambio Climático Ciencias Físicas e Ingeniería",Introduction to the Arctic: Climate
Uncertainty and Research,"Not specified Research Methods, Probability Introduction to the Research Landscape, Scientific Inquiry, Scientific Method & the Research Process, Uncertainty & Probability, Research as an Exercise in Uncertainty Quantification (UQ) Physical Science and Engineering",4.9,14.0,Beginner,Coursera,"Not specified Research Methods, Probability Introduction to the Research Landscape, Scientific Inquiry, Scientific Method & the Research Process, Uncertainty & Probability, Research as an Exercise in Uncertainty Quantification (UQ) Physical Science and Engineering",Uncertainty and Research
Mastering EV Cooling: Advanced Thermal Management,"Analyze electric vehicles' intricate thermal dynamics, gaining insights into their profound impact on overall performance.  Apply fundamental strategies to achieve precise thermal control in electric vehicles, enhancing battery performance and cabin comfort. Assess and perform crucial maintenance tasks on thermal systems, ensuring their flawless operation within electric vehicles.  Develop expertise in interpreting and resolving prevalent thermal issues, ultimately enhancing the reliability and safety of electric vehicles. EV Thermal Dynamics, Thermal Systems, Thermal Control MASTERING EV COOLING - ADVANCED THERMAL MANAGEMENT Physical Science and Engineering",0.0,1.0,Beginner,Coursera,"Analyze electric vehicles' intricate thermal dynamics, gaining insights into their profound impact on overall performance.  Apply fundamental strategies to achieve precise thermal control in electric vehicles, enhancing battery performance and cabin comfort. Assess and perform crucial maintenance tasks on thermal systems, ensuring their flawless operation within electric vehicles.  Develop expertise in interpreting and resolving prevalent thermal issues, ultimately enhancing the reliability and safety of electric vehicles. EV Thermal Dynamics, Thermal Systems, Thermal Control MASTERING EV COOLING - ADVANCED THERMAL MANAGEMENT Physical Science and Engineering",Mastering EV Cooling: Advanced Thermal Management
Sistemas Digitales: De las puertas lógicas al procesador,"Not specified Not specified Todo lo que necesitas saber para comenzar el curso, ¿Qué son los Sistemas Digitales?, Circuitos Combinacionales (I), Circuitos Combinacionales (II), Circuitos aritméticos + Introducción al VHDL, Circuitos Secuenciales (I), Circuitos Secuenciales (II), Máquinas de estados finitos, Implementación de sistemas digitales Physical Science and Engineering",4.7,42.0,Not applicable,Coursera,"All you need to know to start the course, What are Digital Systems?, Combinational Circuits (I), Combinational Circuits (II), Arithmetic Circuits + Introduction to VHDL, Sequential Circuits (I), Sequential Circuits (II), Finite State Machines, Implementation of digital systems Physical Science and Engineering",Digital Systems: From logic gates to the processor
Definición y Medición,"Not specified Planeación, Estadística, Mejora continua, diagnóstico, Análisis Mapeo de Flujo de Valor, Definición de proyectos, Capacidad de proceso, Análisis de sistema de medición Physical Science and Engineering",4.8,23.0,Beginner,Coursera,"Not specified Planeación, Estadística, Mejora continua, diagnóstico, Análisis Mapeo de Flujo de Valor, Definición de proyectos, Capacidad de proceso, Análisis de sistema de medición Physical Science and Engineering",Definition and Measurement
A quick tour on Big Data and Business Intelligence,"Manage big data Build a big data frameworkGet value form big dataDesign an AI process     Artificial Intelligence (AI), Data Preparation, Apache Hadoop, Data scientist, Big Data Architect Big data basics, Hadoop , Hadoop Tools, NoSQL Systems and AI  Physical Science and Engineering",0.0,7.0,Beginner,Coursera,"Manage big data Build a big data frameworkGet value form big dataDesign an AI process     Artificial Intelligence (AI), Data Preparation, Apache Hadoop, Data scientist, Big Data Architect Big data basics, Hadoop , Hadoop Tools, NoSQL Systems and AI  Physical Science and Engineering",A quick tour on Big Data and Business Intelligence
"Mechanics of Materials IV: Deflections, Buckling, Combined Loading & Failure Theories","Not specified Not specified Welcome, Deflections and Statically Indeterminate Beam Structures, Column Buckling, Combined Loading, & Failure Theories Physical Science and Engineering",4.8,8.0,Intermediate,Coursera,The text is already in English.,"Mechanics of Materials IV: Deflections, Buckling, Combined Loading & Failure Theories"
Question Reality: Cosmos,"Not specified Not specified Module 1:  Cosmos: Part 1, Module 2: Cosmos: Part 2, Module 3: Cosmos Part 3 Physical Science and Engineering",4.9,13.0,Beginner,Coursera,"Not specified Not specified Module 1:  Cosmos: Part 1, Module 2: Cosmos: Part 2, Module 3: Cosmos Part 3 Physical Science and Engineering",Question Reality: Cosmos
Crystal Structures and Properties of Metals,"Crystal Structures, Mechanical Properties of Metals, Tensile Testing, and Failures. The ability to use Crystal Structures Mechanical Properties of Metals Tensile Testing and Failures for technological applications Crystal Structures, Mechanical Properties of Metals, Tensile Testing and Failures, Module 1: Crystal Structures, Module 2: Crystal Structures, Module 3: Mechanical Properties, Module 4: Mechanical Properties Physical Science and Engineering",0.0,24.0,Beginner,Coursera,"Crystal Structures, Mechanical Properties of Metals, Tensile Testing, and Failures. The ability to use Crystal Structures Mechanical Properties of Metals Tensile Testing and Failures for technological applications Crystal Structures, Mechanical Properties of Metals, Tensile Testing and Failures, Module 1: Crystal Structures, Module 2: Crystal Structures, Module 3: Mechanical Properties, Module 4: Mechanical Properties Physical Science and Engineering",Crystal Structures and Properties of Metals
Safety First: EV Maintenance & Best Practices,"Implement crucial safety practices specific to electric vehicles, safeguarding yourself and others.Make informed decisions about your electric vehicle's care and maintenance.Identify principles of electric vehicle charging infrastructure, ensuring hassle-free charging experiences.Diagnose common EV issues and confidently troubleshoot, reducing repair costs and downtime. Diagnostics and Troubleshooting, Informed Decision-Making, Safety Protocols, Routine Maintenance, Charging Infrastructure Maintenance Safety First: EV Maintenance & Best Practices Physical Science and Engineering",0.0,1.0,Beginner,Coursera,"Implementing essential safety practices that are specific to electric vehicles is important for protecting yourself and others. Making informed decisions about the care and maintenance of your electric vehicle is crucial. Understanding the principles of electric vehicle charging infrastructure can help ensure smooth and hassle-free charging experiences. Being able to diagnose common issues with electric vehicles and confidently troubleshoot them can help reduce repair costs and downtime. Prioritizing safety, maintenance, and informed decision-making is key when it comes to maintaining and operating electric vehicles.",Safety First: EV Maintenance & Best Practices
Planning with Climate Change in Mind,"Navigate the National Climate Assessment as a resource for information about impacts and adaptationDescribe how place and context relate to climate risk and potential mitigation and adaptation choicesIdentify opportunities for communities, governments, and businesses to manage climate risksExplain the challenges and competing interests that make climate change a difficult issue for communities, governments, and businesses to address Not specified Sectoral Impacts and Adaptation , Regional Impacts and Adaptation , Taking Climate Action Physical Science and Engineering",4.9,6.0,Beginner,Coursera,"Navigate the National Climate Assessment as a resource for information about impacts and adaptationDescribe how place and context relate to climate risk and potential mitigation and adaptation choicesIdentify opportunities for communities, governments, and businesses to manage climate risksExplain the challenges and competing interests that make climate change a difficult issue for communities, governments, and businesses to address Not specified Sectoral Impacts and Adaptation , Regional Impacts and Adaptation , Taking Climate Action Physical Science and Engineering",Planning with Climate Change in Mind
Agroforestry II: Major Systems of the World,"Not specified Biology, Forestry, Agronomy, Ecology, Horticulture Course Introduction, Agroforestry Systems Physical Science and Engineering",0.0,7.0,Intermediate,Coursera,"Not specified Biology, Forestry, Agronomy, Ecology, Horticulture Course Introduction, Agroforestry Systems Physical Science and Engineering",Agroforestry II: Major Systems of the World
"Beauty, Form & Function: An Exploration of Symmetry","Not specified Not specified Concepts in Symmetry I, Concepts in Symmetry II, Concepts in Symmetry III, Concepts in Symmetry IV, Plane and Space Symmetry I, Plane and Space Symmetry II, Plane and Space Symmetry III, Plane and Space Symmetry IV Physical Science and Engineering",0.0,15.0,Beginner,Coursera,"Not specified Not specified Concepts in Symmetry I, Concepts in Symmetry II, Concepts in Symmetry III, Concepts in Symmetry IV, Plane and Space Symmetry I, Plane and Space Symmetry II, Plane and Space Symmetry III, Plane and Space Symmetry IV Physical Science and Engineering","Beauty, Form & Function: An Exploration of Symmetry"
Behind the Scenes: Exploring EV Core Systems,"Identify EV components. Virtual teardown: Students dissect a virtual EV to explore its unique components. Learn EV propulsion. EV simulator: Students experiment with battery charge, regenerative braking, and energy management in a virtual EV.Evaluate charging tech. Charging station explorer: Students tour virtual charging stations, comparing technologies and infrastructure.  Analyze EV performance. EV performance challenge: Students use a simulator to test acceleration, range, and efficiency in different scenarios.  Vehicle Systems, Batteries, Electric Vehicles Behind the Scenes: Exploring EV Core Systems Physical Science and Engineering",0.0,1.0,Beginner,Coursera,"Identify EV components. Virtual teardown: Students dissect a virtual EV to explore its unique components. Learn EV propulsion. EV simulator: Students experiment with battery charge, regenerative braking, and energy management in a virtual EV.Evaluate charging tech. Charging station explorer: Students tour virtual charging stations, comparing technologies and infrastructure.  Analyze EV performance. EV performance challenge: Students use a simulator to test acceleration, range, and efficiency in different scenarios.  Vehicle Systems, Batteries, Electric Vehicles Behind the Scenes: Exploring EV Core Systems Physical Science and Engineering",Behind the Scenes: Exploring EV Core Systems
