Course Title,Course Info,Course Rating,Course Duration,Course Level,Source
End to End Azure Data Engineering Real Time Project- 3 Hours,"End to End Azure Data Engineering Real Time Project- 3 Hours
Azure Data Engineer Project using the modern Data Tools like ADF, Azure Databricks, Azure Synapse Analytics, ADLS Gen2",4.9,3 ,Beginner,Udemy
Adobe Premiere Pro CC Masterclass: Video Editing in Premiere,"Adobe Premiere Pro CC Masterclass: Video Editing in Premiere
Learn Beginner-Advanced Adobe Premiere Pro Video Editing, Audio Editing, Color Grading, Motion Graphics, Green Screen+",5.0,5 ,Intermediate,Udemy
Cloud Management | Cloud Management for Comptia Cloud+ Exam,"Cloud Management | Cloud Management for Comptia Cloud+ Exam
Cloud Management for Cloud Administrator and those preparing Comptia Cloud+ CV0-003, Differentiate Yourself with Cloud+",5.0,12.5 ,All Levels,Udemy
AWS Certified Data Engineer Associate (DEA-C01) Training,"AWS Certified Data Engineer Associate (DEA-C01) Training
Mastering AWS Data Engineer Associate: From Basics to Specialty Certification",5.0,8.5 ,Intermediate,Udemy
"3-in-1 Linux Power bundle: ChatGPT, Apache & Shell Scripting","3-in-1 Linux Power bundle: ChatGPT, Apache & Shell Scripting
Empower Your Linux Skills: Speed up your Linux workflow with ChatGPT, Learn Apache Web Server and Linux Shell Scripting",5.0,6.5 ,All Levels,Udemy
End to End Azure Data Engineering Real Time Project- 3 Hours,"End to End Azure Data Engineering Real Time Project- 3 Hours
Azure Data Engineer Project using the modern Data Tools like ADF, Azure Databricks, Azure Synapse Analytics, ADLS Gen2",4.9,3 ,Beginner,Udemy
Microsoft Word 2016 Expert Certification (77-726 Exam),"Microsoft Word 2016 Expert Certification (77-726 Exam)
Pass the MOS Expert Word 2016 Exam first time! Includes Practice Questions & Video Soutions",4.6,5 ,All Levels,Udemy
WhatsApp-Based Home Automation,"WhatsApp-Based Home Automation
You can use the WhatsApp app to monitor and control home automation devices from your smartphone for free using ESP32",4.5,2 ,All Levels,Udemy
AI for Network Engineers,"AI for Network Engineers
AI-Reinforcement learning for creating Python applications to manage networks and systems (Cisco, Juniper, Palo Alto ...",4.6,2 ,Beginner,Udemy
Pass CISA Certification Exam Easily: Domain 2 Review- Part 2,"Pass CISA Certification Exam Easily: Domain 2 Review- Part 2
Suitable for all who want to pursue CISA Certification Exam",4.8,2 ,Beginner,Udemy
Prompt Engineering For Beginners with ChatGPT,"Prompt Engineering For Beginners with ChatGPT
Crafting Effective Prompts with ChatGPT: Prompt Engineering 101 with Hands on Labs . Become an expert in prompting",4.6,2.5 ,Beginner,Udemy
Snowflake Data Engineer 100 + Interview Question & Answers,"Snowflake Data Engineer 100 + Interview Question & Answers
Snowflake Data Engineering scenario question and answer for experienced engineers to pass interview in the first attempt",4.6,4.5 ,All Levels,Udemy
"Analyzing , creating and injecting packets using python","Analyzing , creating and injecting packets using python
networking concepts , network and security programming using python",4.7,4 ,Intermediate,Udemy
Exploring Business Organisations and Information Systems,"Exploring Business Organisations and Information Systems
Introduction to Information Systems",5.0,Not applicable,Beginner,Udemy
"Master CI/CD: Jenkins, Azure, GH-Actions, AWS-CodePipeline","Master CI/CD: Jenkins, Azure, GH-Actions, AWS-CodePipeline
2023: Empower Your DevOps Journey: Learn CI/CD with Jenkins, Azure, GitHub Actions, and AWS CodePipeline",4.9,4.5 ,All Levels,Udemy
Analyzing Data With Polars in Python,"Analyzing Data With Polars in Python
Speed Up your Data Analysis with the New Lightning-Fast DataFrame Library",4.5,3 ,Beginner,Udemy
Microsoft 70-484: Essentials of Developing Windows Store...,"Microsoft 70-484: Essentials of Developing Windows Store...
Essentials of Developing Windows Store Apps Using C#",4.7,11.5 ,All Levels,Udemy
Data Management Fundamentals,"Data Management Fundamentals
The art and science of data management, governance and mastery.",5.0,2 ,Beginner,Udemy
A Gentle Overview of Cisco Systems in a Lunch Break (or Two),"A Gentle Overview of Cisco Systems in a Lunch Break (or Two)
Essence of Cisco: Core Products, M&amp;A, Financials, Partners, Competitors, Essential Portals, Certifications, Resources ..",5.0,3 ,Beginner,Udemy
Linux Mastery: Real-World Job Simulation Projects 2024,"Linux Mastery: Real-World Job Simulation Projects 2024
Gain Linux Expertise: Dive into Advanced, Real-World Linux Scenarios and Learn Through Practical Job Simulation Projects",5.0,4.5 ,All Levels,Udemy
Arduino Interfacing with Sensors in Your Smartphone,"Arduino Interfacing with Sensors in Your Smartphone
Use your Mobile Sensors to test, run and prototype embedded systems projects and unleash your Smartphone hidden power.",4.5,8 ,All Levels,Udemy
DAX / Power BI - Data Analysis Techniques Part 2,"DAX / Power BI - Data Analysis Techniques Part 2
10 additional DAX and Power BI data analysis techniques covered in this continuation course from part 1",4.9,4.5 ,All Levels,Udemy
"Explore Linux Commands, Shell Scripting over a weekend","Explore Linux Commands, Shell Scripting over a weekend
Getting Started with Linux Operating Systems, Explore the linux commands, Linux Root File System Hierarchy",4.8,6 ,All Levels,Udemy
"BCH (15,11,1) algorithm With VHDL","BCH (15,11,1) algorithm With VHDL
VHDL Code of BCH (15,11,1) algorithm",4.6,Not applicable,All Levels,Udemy
Mastering ChatGPT in 2023 *WEEKLY UPDATES*,"Mastering ChatGPT in 2023 *WEEKLY UPDATES*
Save time and effort by utilising the latest in AI technology",4.6,1,Beginner,Udemy
Learn ChatGPT 4.0: Practical AI Course for Beginners,"Learn ChatGPT 4.0: Practical AI Course for Beginners
Master ChatGPT for daily life, study, work, and business. Practical, relatable examples for everyone included",4.7,2 ,Beginner,Udemy
Complete Python For Beginners: Unlock the Power of Python,"Complete Python For Beginners: Unlock the Power of Python
Introduction to Python Programming, Python Syntax and Fundamentals, Variables and Data Types in Python",4.9,2.5 ,Beginner,Udemy
Amazon Bedrock: Hands on Training for Generative AI,"Amazon Bedrock: Hands on Training for Generative AI
Get up and running with Generative AI on AWS, creating text and images in the Playgrouds and integrating with software.",4.9,2.5 ,All Levels,Udemy
Cypress 2024 - The Ultimate Automation Testing Course,"Cypress 2024 - The Ultimate Automation Testing Course
The Future of End-to-End, Visual, and AI-Powered Test Automation",4.7,1,All Levels,Udemy
Bionic Arm Mastery with Arduino,"Bionic Arm Mastery with Arduino
From Human Gesture to Robotic Precision: Crafting the Ultimate Bionic Experience with Arduino",5.0,1,All Levels,Udemy
Babelfish for AWS Aurora PostgreSQL - Hands on Learning,"Babelfish for AWS Aurora PostgreSQL - Hands on Learning
With comprehensive material on each topic and demos / labs for each section",4.5,2 ,All Levels,Udemy
.NET Project SDK: Migration Journey,".NET Project SDK: Migration Journey
Migrate project features to .NET compatible SDK style",5.0,2 ,All Levels,Udemy
Public Key Infrastructure (PKI) with OpenSSL (RSA and ECC),"Public Key Infrastructure (PKI) with OpenSSL (RSA and ECC)
Understand Public Key Infrastructure (PKI), OpenSSL, CSR, Certificates, Public Key Cryptosystems (RSA and ECC) in Java",4.6,3.5 ,All Levels,Udemy
.NET Project SDK: Migration Journey,".NET Project SDK: Migration Journey
Migrate project features to .NET compatible SDK style",5.0,2 ,All Levels,Udemy
Practical Robotic Process Automation (RPA) for Healthcare,"Practical Robotic Process Automation (RPA) for Healthcare
Learn do-it-yourself RPA with AI. Minimal coding, maximal learning!",4.6,5.5 ,Beginner,Udemy
Babelfish for AWS Aurora PostgreSQL - Hands on Learning,"Babelfish for AWS Aurora PostgreSQL - Hands on Learning
With comprehensive material on each topic and demos / labs for each section",4.5,2 ,All Levels,Udemy
Bionic Arm Mastery with Arduino,"Bionic Arm Mastery with Arduino
From Human Gesture to Robotic Precision: Crafting the Ultimate Bionic Experience with Arduino",5.0,1,All Levels,Udemy
"BCH (15,11,1) algorithm With VHDL","BCH (15,11,1) algorithm With VHDL
VHDL Code of BCH (15,11,1) algorithm",4.6,1,All Levels,Udemy
Mastering ChatGPT in 2023 *WEEKLY UPDATES*,"Mastering ChatGPT in 2023 *WEEKLY UPDATES*
Save time and effort by utilising the latest in AI technology",4.6,1,Beginner,Udemy
"Advanced Microsoft Excel for Excel 2016, 2019, and O365","Advanced Microsoft Excel for Excel 2016, 2019, and O365
Acquire the skills for Exam MO201",4.6,7.5 ,Intermediate,Udemy
Getting started with Cloud Computing and Google Cloud (GCP),"Getting started with Cloud Computing and Google Cloud (GCP)
Practical Beginners Guide on Cloud computing and Google Cloud. Deploy end-to-end production grade cloud applications",4.6,3.5 ,Beginner,Udemy
Increasing BDD Code Efficiency,"Increasing BDD Code Efficiency
Learn how to maximize your automation efforts with more dynamic coding.",5.0,1.5 ,Intermediate,Udemy
TypeScript & Next.js 14: Building a Tech Ticketing App,"TypeScript & Next.js 14: Building a Tech Ticketing App
TypeScript, Tailwind CSS, NextAuth, Prisma, and Shadcn UI for a Seamless Full-Stack Development Journey",5.0,6.5 ,Intermediate,Udemy
Cryptography and Cybersecurity in Mobile Devices,"Cryptography and Cybersecurity in Mobile Devices
Cryptography in Native Mobile Applications, Biometric Authorization, SQLite Storage, AES Algorithm, Build Project",4.6,17 ,Intermediate,Udemy
DevOps for Data Scientists: Containers for Data Science,"DevOps for Data Scientists: Containers for Data Science
""Unlock the Power of Containers in Data Science Workflows with DevOps""",4.5,1,All Levels,Udemy
Getting started with Cloud Computing and Google Cloud (GCP),"Getting started with Cloud Computing and Google Cloud (GCP)
Practical Beginners Guide on Cloud computing and Google Cloud. Deploy end-to-end production grade cloud applications",4.6,3.5 ,Beginner,Udemy
SAP MM - S4 Full Functional Consultant course from scratch,"SAP MM - S4 Full Functional Consultant course from scratch
Learn from scratch",4.5,34 ,Beginner,Udemy
CyberSavvy: How To Keep You And Your Customers Safe,"CyberSavvy: How To Keep You And Your Customers Safe
Cybersecurity, Securing Sensitive Data, Basic Learning Concepts.",4.9,1,All Levels,Udemy
Oracle Fusion Payroll,"Oracle Fusion Payroll
Oracle Fusion Payroll and Fast Formula",5.0,5.5 ,Beginner,Udemy
C Programming for Beginners,"C Programming for Beginners
Beginner to PRO in C!",5.0,2.5 ,Beginner,Udemy
TypeScript & Next.js 14: Building a Tech Ticketing App,"TypeScript & Next.js 14: Building a Tech Ticketing App
TypeScript, Tailwind CSS, NextAuth, Prisma, and Shadcn UI for a Seamless Full-Stack Development Journey",5.0,6.5 ,Intermediate,Udemy
Securing Your Ubuntu Environment: Best Practices,"Securing Your Ubuntu Environment: Best Practices
Tips and Tricks for Beginners",4.6,1,Beginner,Udemy
Zero Trust All in one,"Zero Trust All in one
Your one stop for Zero Trust strategy",4.9,1,Intermediate,Udemy
The Future of Presales - Powered by AI,"The Future of Presales - Powered by AI
AI Revolution in Presales",4.6,1,All Levels,Udemy
DevOps for Data Scientists: Containers for Data Science,"DevOps for Data Scientists: Containers for Data Science
""Unlock the Power of Containers in Data Science Workflows with DevOps""",4.5,1,All Levels,Udemy
Metadata Management with IBM Infosphere Governance Catalog,"Metadata Management with IBM Infosphere Governance Catalog
Unlock the Power of Data Governance and Metadata Management with IBM Infosphere Governance Catalog",5.0,3.5 ,All Levels,Udemy
CyberSavvy: How To Keep You And Your Customers Safe,"CyberSavvy: How To Keep You And Your Customers Safe
Cybersecurity, Securing Sensitive Data, Basic Learning Concepts.",4.9,1,All Levels,Udemy
Save on MAC Computer : Run virtual MAC & XCode on Windows PC,"Save on MAC Computer : Run virtual MAC & XCode on Windows PC
iOS & Mobile Application Development, SwiftUI on Windows PC | Run MAC OSX Safely on Windows | Save Money & Time",4.5,1,All Levels,Udemy
Master Upgradation from EBS 12.2.0 to EBS 12.2.9,"Master Upgradation from EBS 12.2.0 to EBS 12.2.9
Master Course on Upgradation EBS 12.2.0 to EBS 12.2.9",5.0,2.5 ,Expert,Udemy
3 Awesome Web related AI projects with Python,"3 Awesome Web related AI projects with Python
This course helps you to learn some Python boring stuffs and the important things needed to create a web project.",5.0,1,All Levels,Udemy
"Network+, CCNA & CCNP Video Collections Part 1","Network+, CCNA & CCNP Video Collections Part 1
This video collections course will prepare you ready for a certification exam and/or real world Networking fundamentals!",4.6,13 ,All Levels,Udemy
Android Application Static and Dynamic Security Assessment,"Android Application Static and Dynamic Security Assessment
Get your hands on Android application security with some dummy applications and real live application.",4.8,5 ,Beginner,Udemy
CFD Analysis of Aircraft Wing,"CFD Analysis of Aircraft Wing
A comprehensive course validating experimental results",4.5,3 ,All Levels,Udemy
ESP32: Sending SMS using twilio with ESP32,"ESP32: Sending SMS using twilio with ESP32
How to Send SMS without GSM Module using ESP32",4.6,1,All Levels,Udemy
Power BI Essentials: From Basic to Intermediate Training,"Power BI Essentials: From Basic to Intermediate Training
The Complete and Comprehensive Training on Power BI : step by step demos with Power BI",4.7,2.5 ,Beginner,Udemy
Regular Expression Fundamentals,"Regular Expression Fundamentals
Learn how to use regular expressions with this comprehensive and practical course",5.0,1,Beginner,Udemy
Google Cloud Deployment Manager,"Google Cloud Deployment Manager
Learn how to automatically deploy resources on Google Cloud Platform with GCP Deployment Manager!",4.9,1.5 ,All Levels,Udemy
Build an Invitation App with Salesforce,"Build an Invitation App with Salesforce
Master Salesforce Setup, Data Modeling, Experience Cloud Configuration, Apex, and Lightning Web Components",5.0,5.5 ,Intermediate,Udemy
UNFINISHED: Prepare to become a Salesforce Admin,"UNFINISHED: Prepare to become a Salesforce Admin
Learn what you need to know to pass the Certified Salesforce Administrator Exam and become a Salesforce Admin",5.0,5.5 ,Beginner,Udemy
Analyze COVID-19 Data with SQL and SQLite,"Analyze COVID-19 Data with SQL and SQLite
how data analytics, data science, and GIS technology can help us understand the COVID-19 pandemic",5.0,4.5 ,All Levels,Udemy
POWER BI - JUMPSTART IN 60 MINUTES,"POWER BI - JUMPSTART IN 60 MINUTES
GET UP AND RUNNING WITH VISUALIZATIONS, CUSTOM VISUALS, TOOLTIPS AND AI",5.0,1,All Levels,Udemy
LTE (4G) - All About Downlink channels.(GTN-4GDL-FEB24),"LTE (4G) - All About Downlink channels.(GTN-4GDL-FEB24)
Acquire an in-depth understanding of the LTE Air Interface Downlink channels. Use code for discount (GTN-4GDL-FEB24)",5.0,9.5 ,All Levels,Udemy
Top QA Interview Que & Answers - Guide to Winning Interviews,"Top QA Interview Que & Answers - Guide to Winning Interviews
The fast, simple & easy essentials to impress the interviewer, land your dream role & get the right salary!",5.0,1,All Levels,Udemy
ChatGPT from A to Z,"ChatGPT from A to Z
Unlocking ChatGPT Secrets",4.5,2.5 ,All Levels,Udemy
Terraform AKS baseline clusters - deployment walkthrough,"Terraform AKS baseline clusters - deployment walkthrough
Use Azure CLI and Terraform to deploy a baseline AKS cluster in hours not days - full end-to-end walkthrough",4.6,2.5 ,Intermediate,Udemy
Juniper Routing Labs,"Juniper Routing Labs
Juniper Basics and Routing LABS",4.5,13 ,Beginner,Udemy
Mastering Agile Prioritization,"Mastering Agile Prioritization
Unlocking Success: A Deep Dive into Agile Prioritization Techniques for Product Excellence",5.0,1,Beginner,Udemy
ChatGPT from A to Z,"ChatGPT from A to Z
Unlocking ChatGPT Secrets",4.5,2.5 ,All Levels,Udemy
Terraform AKS baseline clusters - deployment walkthrough,"Terraform AKS baseline clusters - deployment walkthrough
Use Azure CLI and Terraform to deploy a baseline AKS cluster in hours not days - full end-to-end walkthrough",4.6,2.5 ,Intermediate,Udemy
Juniper Routing Labs,"Juniper Routing Labs
Juniper Basics and Routing LABS",4.5,13 ,Beginner,Udemy
OpenAI API Integration - Supercharge your projects with AI,"OpenAI API Integration - Supercharge your projects with AI
Learn OpenAI APIs with hands-on exercises and real-world examples, to develop AI powered applications",4.5,2.5 ,Intermediate,Udemy
Azure Security For Busy .Net Developers (ADD & Key Vault),"Azure Security For Busy .Net Developers (ADD & Key Vault)
Azure Active Directory - Azure Key Vault",4.6,4 ,Intermediate,Udemy
Mastering Agile Prioritization,"Mastering Agile Prioritization
Unlocking Success: A Deep Dive into Agile Prioritization Techniques for Product Excellence",5.0,1,Beginner,Udemy
WaterAgile Project Management,"WaterAgile Project Management
Blending Waterfall and Agile Methodologies",4.9,5 ,Beginner,Udemy
Top QA Interview Que & Answers - Guide to Winning Interviews,"Top QA Interview Que & Answers - Guide to Winning Interviews
The fast, simple & easy essentials to impress the interviewer, land your dream role & get the right salary!",5.0,1,All Levels,Udemy
Data Analysis on Titanic dataset using Python,"Data Analysis on Titanic dataset using Python
Master the data analysis and visualization libraries in Python: Numpy, Pandas, Matplotlib, Seaborn, Plotly + more",4.7,5 ,All Levels,Udemy
CISSP Practice Questions: All CISSP Domains 250 Q,"CISSP Practice Questions: All CISSP Domains 250 Q
Test your knowledge on 250 CISSP questions.",5.0,1,All Levels,Udemy
Electrical Circuit Crash Course for VLSI interview and GATE,"Electrical Circuit Crash Course for VLSI interview and GATE
A Foundation Course on Electrical Circuit Analysis (Network Theory) for Electronics and Electrical Engineering Students",5.0,7.5 ,Beginner,Udemy
F5 LTM Training in TAMIL (தமிழ்) Part-1,"F5 LTM Training in TAMIL (தமிழ்) Part-1
In TAMIL, Learn F5 LTM (Local Traffic Manager) with step-by-step LAB sessions with Wireshark Packet Analysis .",4.7,6.5 ,All Levels,Udemy
CSP - Certified Security Principles,"CSP - Certified Security Principles
Prepare for the Mile2® Certified Security Principles (CSP) exam with this course.",4.5,20.5 ,Intermediate,Udemy
Social Media : Master Social Media Automation with Python,"Social Media : Master Social Media Automation with Python
Unlock the Power of Automation: Practical Projects for WhatsApp, Facebook, and YouTube Marketing and Management Python",4.8,2.5 ,All Levels,Udemy
CompTIA Security+ (SY0-601),"CompTIA Security+ (SY0-601)
Understanding Today's IT Security",4.9,16 ,Intermediate,Udemy
Azure container apps for java and spring boot,"Azure container apps for java and spring boot
Azure containers apps ( serverless kubernetes )for java and spring boot",4.8,4 ,Beginner,Udemy
Fundamentals of Ethical Hacking Tools with ChatGPT & Python,"Fundamentals of Ethical Hacking Tools with ChatGPT & Python
ChatGPT and Python: Software Development and Security Testing",5.0,1.5 ,Intermediate,Udemy
Springboot Microservices |Hands on coding| Practical course,"Springboot Microservices |Hands on coding| Practical course
Spring Boot Microservices Course | Step by Step guide | Hands on coding| Microservices Tutorial with real time example",4.8,3.5 ,All Levels,Udemy
The Complete SQL Bootcamp,"The Complete SQL Bootcamp
Ace SQL and get industry-ready",4.7,2 ,All Levels,Udemy
React Supabase CRUD App,"React Supabase CRUD App
Fullstack Development",4.8,1.5 ,Beginner,Udemy
Azure Data Factory Deployment Essentials: A DevOps Approach,"Azure Data Factory Deployment Essentials: A DevOps Approach
Hands-On Deployment: Mastering Azure Data Factory, Azure Data Lake, and Azure SQL DB with DevOps Practices",4.5,3.5 ,Intermediate,Udemy
The Ultimate Guide to Landing a Cybersecurity Job,"The Ultimate Guide to Landing a Cybersecurity Job
Cybersecurity Career Mastery: Your Path to Lucrative and Fulfilling Jobs",4.9,1,Beginner,Udemy
Fundamentals of Ethical Hacking Tools with ChatGPT & Python,"Fundamentals of Ethical Hacking Tools with ChatGPT & Python
ChatGPT and Python: Software Development and Security Testing",5.0,1.5 ,Intermediate,Udemy
The Ultimate Guide to Landing a Cybersecurity Job,"The Ultimate Guide to Landing a Cybersecurity Job
Cybersecurity Career Mastery: Your Path to Lucrative and Fulfilling Jobs",4.9,1,Beginner,Udemy
Azure Data Factory Deployment Essentials: A DevOps Approach,"Azure Data Factory Deployment Essentials: A DevOps Approach
Hands-On Deployment: Mastering Azure Data Factory, Azure Data Lake, and Azure SQL DB with DevOps Practices",4.5,3.5 ,Intermediate,Udemy
PromptCraft: Crafting Conversations with AI,"PromptCraft: Crafting Conversations with AI
Unlocking the Power of AI Dialogue",4.7,1.5 ,Beginner,Udemy
Build Ai chatbots Fast with no code,"Build Ai chatbots Fast with no code
Building Customer support chatbot for your website",4.7,1,Beginner,Udemy
"Learn SaaS: How to start, build, and scale your own SaaS!","Learn SaaS: How to start, build, and scale your own SaaS!
Everything you need to know for coming up with a winning idea, launching, and scaling your SaaS.",5.0,2.5 ,Beginner,Udemy
Flutter - Dart & Firebase Multi-Store App [2024 Edition],"Flutter - Dart & Firebase Multi-Store App [2024 Edition]
Create Multi-Shop E-Commerce App with Flutter, Dart, Firebase, Stripe for Payments and Background Removal via APIs",4.7,10 ,All Levels,Udemy
Microsoft Project: The Five Keys - Key 3 Constraints,"Microsoft Project: The Five Keys - Key 3 Constraints
This course covers task constraints---the most misunderstood feature in MS Project--- and makes it understandable.",4.9,1.5 ,All Levels,Udemy
Hands-on Network Programming with Python,"Hands-on Network Programming with Python
Model, monitor, and automate your network with Python",5.0,3 ,Expert,Udemy
Jira Permissions : Understanding Permission Scheme in Jira,"Jira Permissions : Understanding Permission Scheme in Jira
Learn Permission Scheme in Jira with practical approach. Learn issue security, project permissions, Notifications, etc.",5.0,1.5 ,All Levels,Udemy
Securing access to Azure Virtual Machines in 1 HOUR 30 mns,"Securing access to Azure Virtual Machines in 1 HOUR 30 mns
Virtual Machines Security, Azure Security, IAAS Security",4.7,1.5 ,All Levels,Udemy
Microsoft Project: The Five Keys - Key 3 Constraints,"Microsoft Project: The Five Keys - Key 3 Constraints
This course covers task constraints---the most misunderstood feature in MS Project--- and makes it understandable.",4.9,1.5 ,All Levels,Udemy
Practical Guide to SAP Cost Center Assessment Cycle,"Practical Guide to SAP Cost Center Assessment Cycle
Learn how to setup, run, reverse and troubleshoot Cost Center Assessment Cycle in SAP ERP.",4.6,1.5 ,Intermediate,Udemy
PowerBI Certification Program,"PowerBI Certification Program
Learn PowerBI In-Depth From Top Industry Experts.",4.6,12.5 ,All Levels,Udemy
Checkpoint Threat Prevention,"Checkpoint Threat Prevention
Protecting networks from cyberattack",5.0,2 ,Beginner,Udemy
"Chat GPT : Intro, Features, Best Practices & Data Privacy","Chat GPT : Intro, Features, Best Practices & Data Privacy
""Maximising Chat GPT Features: Best Practices for Performance, Privacy, Questions & evaluating answers""",4.5,1.5 ,Beginner,Udemy
Mastering in IPv4 Addressing & Subneting by Arash Deljoo,"Mastering in IPv4 Addressing & Subneting by Arash Deljoo
Fundamentals , Subnetting , Functions",5.0,17.5 ,Beginner,Udemy
Learn IOT Basics,"Learn IOT Basics
Towards Learning Basics",4.6,1,Beginner,Udemy
SAP SF Employee Central: Full business process training,"SAP SF Employee Central: Full business process training
SAP SuccessFactors Employee Central guide covering business processes for users and consultants",4.6,2.5 ,All Levels,Udemy
Sorting Algorithms in Python (Animation-Based),"Sorting Algorithms in Python (Animation-Based)
Implement and understand sorting algorithms through animations. Master sorting for your next coding interview!",4.9,4.5 ,All Levels,Udemy
SCS-C02: AWS Certified Security - Specialty,"SCS-C02: AWS Certified Security - Specialty
Certifiacte exam peparation course",5.0,18.5 ,Expert,Udemy
Labnaf Part 3: Business Capabilities and Heat Maps,"Labnaf Part 3: Business Capabilities and Heat Maps
How to leverage enterprise functions (AKA business capabilities) to provide a bird's eye view on the enterprise",4.8,1.5 ,Intermediate,Udemy
Mastering 8086 Microprocessor and Assembly language Programs,"Mastering 8086 Microprocessor and Assembly language Programs
Learn the concepts of 8086 architecture,instruction set,assembler directives and assembly language programming",4.7,9 ,All Levels,Udemy
Practical Linux Account Security and Hardening,"Practical Linux Account Security and Hardening
Secure Linux Accounts 101",5.0,1,Beginner,Udemy
Excel Quick Tips: Learn the Magic of Excel in Minutes,"Excel Quick Tips: Learn the Magic of Excel in Minutes
Learn the most common Excel tasks in minutes with our easy-to-follow video tutorials.",5.0,3 ,All Levels,Udemy
"Chat GPT : Intro, Features, Best Practices & Data Privacy","Chat GPT : Intro, Features, Best Practices & Data Privacy
""Maximising Chat GPT Features: Best Practices for Performance, Privacy, Questions & evaluating answers""",4.5,1.5 ,Beginner,Udemy
Mastering in IPv4 Addressing & Subneting by Arash Deljoo,"Mastering in IPv4 Addressing & Subneting by Arash Deljoo
Fundamentals , Subnetting , Functions",5.0,17.5 ,Beginner,Udemy
SCS-C02: AWS Certified Security - Specialty,"SCS-C02: AWS Certified Security - Specialty
Certifiacte exam peparation course",5.0,18.5 ,Expert,Udemy
Kubernetes Introductory Course for Beginners (9 hours),"Kubernetes Introductory Course for Beginners (9 hours)
Learn Kubernetes in simple, easy and fun way with hands-on coding exercises.",4.7,9 ,Beginner,Udemy
140 Practical Tips To Improve Your Scrum,"140 Practical Tips To Improve Your Scrum
Become a superstar Scrum Master with 140 practical tips and help your team deliver more business values",4.7,7 ,Intermediate,Udemy
Juniper BGP Attributes/RR/Confederations with LABS,"Juniper BGP Attributes/RR/Confederations with LABS
Learn BGP with LABs",5.0,3 ,Beginner,Udemy
Ubuntu Linux Fundamentals - A Practical Approach to Learning,"Ubuntu Linux Fundamentals - A Practical Approach to Learning
Learn how to master Ubuntu Linux Server, starting from the basics and progressing to an expert level.",5.0,4.5 ,Beginner,Udemy
Kali Linux Fundamentals,"Kali Linux Fundamentals
Learn Kali Linux from Zero to Hero",5.0,1,Beginner,Udemy
140 Practical Tips To Improve Your Scrum,"140 Practical Tips To Improve Your Scrum
Become a superstar Scrum Master with 140 practical tips and help your team deliver more business values",4.7,7 ,Intermediate,Udemy
"Install Oracle Identity Manager 12c, Virtual Machine","Install Oracle Identity Manager 12c, Virtual Machine
Install & Configure Oracle Identity Manager (OIM) 12.2.1.4, and a supported Oracle Database (21c) on Oracle VirtualBox",5.0,2 ,All Levels,Udemy
Web Scraping and Automation using Python - Selenium & BS4,"Web Scraping and Automation using Python - Selenium & BS4
Master the art of automating tasks and extracting data from the web with Python",4.5,1.5 ,All Levels,Udemy
Master Git Like A PRO in 2023,"Master Git Like A PRO in 2023
Master Git Like A PRO in 2023",5.0,2 ,All Levels,Udemy
Navigating Threats: Advanced Strategies in Threat Modeling,"Navigating Threats: Advanced Strategies in Threat Modeling
Securing systems from design to deployment using modern threat modeling techniques",4.5,3 ,Intermediate,Udemy
"Power Automate Adv w/Forms, JSON, Power BI & Adobe Sign","Power Automate Adv w/Forms, JSON, Power BI & Adobe Sign
Use PA Advanced and integrate with Power BI, MS Forms and Adobe Sign using JSON, creative expessions & Data Operators.",4.8,6.5 ,Expert,Udemy
CISSP & CISM Exam Cram Course - Combined Course - 2024,"CISSP & CISM Exam Cram Course - Combined Course - 2024
CISSP Training - CISM Training in a Single Course - 2024",4.8,20 ,All Levels,Udemy
The Connected Car - Mastering Serverless Telematics on AWS,"The Connected Car - Mastering Serverless Telematics on AWS
Serverless Telematics & Edge IoT with the Raspberry PI and Amazon Web Services",5.0,6.5 ,Intermediate,Udemy
Linux Security Checkup: Quick Audit Essentials,"Linux Security Checkup: Quick Audit Essentials
Hands-On Linux Safety Checks",4.7,1,Beginner,Udemy
Wireshark | Wireshark Packet Analysis for Network Security,"Wireshark | Wireshark Packet Analysis for Network Security
Wireshark- Learn TCP/IP, Network Protocols' Packet Capture ; Network Analysis to troubleshoot network for cyber security",5.0,3.5 ,All Levels,Udemy
Web Scraping and Automation using Python - Selenium & BS4,"Web Scraping and Automation using Python - Selenium & BS4
Master the art of automating tasks and extracting data from the web with Python",4.5,1.5 ,All Levels,Udemy
Navigating Threats: Advanced Strategies in Threat Modeling,"Navigating Threats: Advanced Strategies in Threat Modeling
Securing systems from design to deployment using modern threat modeling techniques",4.5,3 ,Intermediate,Udemy
Kali Linux Installation on VPS using Custom ISO image & RDP,"Kali Linux Installation on VPS using Custom ISO image & RDP
Kali Linux Custom ISO on a VPS and access it via xRDP",5.0,1.5 ,Beginner,Udemy
Master Git Like A PRO in 2023,"Master Git Like A PRO in 2023
Master Git Like A PRO in 2023",5.0,2 ,All Levels,Udemy
Get a job in Hardware Asset Management - the basics,"Get a job in Hardware Asset Management - the basics
Guide to ITIL discovery, design audit, and road mapping your deliver of a ITIL hardware asset management database. (ITAM",4.6,3 ,All Levels,Udemy
iOS Development - Basic To Advance,"iOS Development - Basic To Advance
iOS App Development",5.0,4 ,Intermediate,Udemy
