Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
Foundations of Virtual Instruction ,"Not specified Education, Teaching, Online Learning, Lesson Plan Module 1, Module 2, Module 3, Module 4, Module 5 Personal Development",4.5,13.0,Not applicable,Coursera,"Not specified Education, Teaching, Online Learning, Lesson Plan Module 1, Module 2, Module 3, Module 4, Module 5 Personal Development",Foundations of Virtual Instruction 
Strengthening Your Widening Network ,"Not specified Not specified About the Specialisation and the Course, Faces Places Phases, Effective Communication through the Email, Meetings in a Globalised Workplace Personal Development",4.7,8.0,Intermediate,Coursera,The text is already in English.,Strengthening Your Widening Network 
Try RRI! A guide for Responsible Research and Innovation,"Not specified Not specified Introduction , RRI - Responsible Research and Innovation, what is it? , Get ready for RRI!, RRI in collaboration , Can you show me examples? Personal Development",0.0,6.0,Beginner,Coursera,"Not specified Not specified Introduction , RRI - Responsible Research and Innovation, what is it? , Get ready for RRI!, RRI in collaboration , Can you show me examples? Personal Development",Try RRI! A guide for Responsible Research and Innovation
Race and Cultural Diversity in American Life and History,"Not specified Not specified Introduction to Concepts of Race and Identity, Historical Legacies of Race in the United States, Legacies of Race and Racism Today, Race and Ethnicity in American Social Institutions Personal Development",4.6,7.0,Beginner,Coursera,"Not specified Not specified Introduction to Concepts of Race and Identity, Historical Legacies of Race in the United States, Legacies of Race and Racism Today, Race and Ethnicity in American Social Institutions Personal Development",Race and Cultural Diversity in American Life and History
Understanding Memory: Explaining the Psychology of Memory through Movies,"Not specified Psychology, Term (Time), Semantics, Personal Development Memory Processes and Memory Movies, Making Long Lasting Memories, Autobiographical Memories and Life Stories, Understanding the Reality of Amnesia, Senior Moments, Forgetfulness, and Dementia Personal Development",4.7,8.0,Not applicable,Coursera,"Not specified Psychology, Term (Time), Semantics, Personal Development Memory Processes and Memory Movies, Making Long Lasting Memories, Autobiographical Memories and Life Stories, Understanding the Reality of Amnesia, Senior Moments, Forgetfulness, and Dementia Personal Development",Understanding Memory: Explaining the Psychology of Memory through Movies
Mapas conceituais para aprender e colaborar,"Not specified Not specified Não é tudo a mesma coisa: mapas conceituais são diferentes!, Meu mapa ficou enorme. Como eu organizo ele?, Você é capaz de reconhecer um bom mapa?, Vale a pena fazer mapas conceituais com outras pessoas?, Como melhorar o meu mapa colaborativo? Personal Development",4.9,13.0,Beginner,Coursera,"Not specified Not specified It's not all the same thing: conceptual maps are different!, My map got huge. How do I organize it?, Are you able to recognize a good map?, Is it worth making conceptual maps with other people?, How can I improve my collaborative map? Personal Development",Concept maps for learning and collaboration
Introducción al Aprendizaje Universitario,"Not specified Not specified Autodiagnóstico del proceso de estudio, Aspectos biológicos del aprendizaje, Principios Psicológicos del aprendizaje, Solicitud de ayuda, Estrategias de aprendizaje , Estrategias de aprendizaje grupal Personal Development",4.4,7.0,Intermediate,Coursera,"Self-diagnosis of the study process, Biological aspects of learning, Psychological principles of learning, Request for help, Learning strategies, Group learning strategies, Personal Development",Introduction to University Learning
Responsible Conduct of Research,"Not specified Not specified Introduction to the course on Responsible Conduct of Research, Academic Quality, Authorship, Social Safety, Property and sharing data, Course closure Personal Development",0.0,7.0,Beginner,Coursera,"Not specified Not specified Introduction to the course on Responsible Conduct of Research, Academic Quality, Authorship, Social Safety, Property and sharing data, Course closure Personal Development",Responsible Conduct of Research
Leadership Through Social Influence,"Not specified Communication, Negotiation, Leadership, Communications Management Influencing Attitudes , Influencing Social Factors , Influencing Perceived Ability, Converting Intentions into Action  Personal Development",4.7,4.0,Not applicable,Coursera,"Not specified Communication, Negotiation, Leadership, Communications Management Influencing Attitudes , Influencing Social Factors , Influencing Perceived Ability, Converting Intentions into Action  Personal Development",Leadership Through Social Influence
Leading from Within,"Not specified Not specified The Big Questions in Ethics, The Personal Level of Moral Behavior, Ethical Leadership at the Organizational Level, Ethical Issues at the Societal Level Personal Development",0.0,26.0,Not applicable,Coursera,The text is already in English.,Leading from Within
Women in Leadership: Inspiring Positive Change,"Not specified Assertiveness, Communication, Negotiation, Leadership WEEK 1: Yourself as a Leader—Developing your Leadership Identity, ""WEEK 2: The Current State of Womens Leadership at the Top!"", ""WEEK 3: Womens Leadership Presence"", WEEK 4: Leadership Tools for Women, WEEK 5: Purposeful Career Development for Women Personal Development",4.7,13.0,Not applicable,Coursera,The text is already in English.,Women in Leadership: Inspiring Positive Change
New Models of Business in Society,"New models of how to run an effective business that makes the world a better placeCorporate responsibility, philanthropy, and building sustainable valueCreating value for stakeholders through conscious capitalism and stakeholder theoryHow to develop a business idea that makes money and makes the world a better place Environmental Economics, Business Model, Stakeholder Theory, Management, Entrepreneurship Business in Society: The Problem, Corporate Philanthropy and Corporate Social Responsibility, Creating Value for Stakeholders, Becoming a Stakeholder Entrepreneur Personal Development",4.7,5.0,Not applicable,Coursera,"New models of how to run an effective business that makes the world a better placeCorporate responsibility, philanthropy, and building sustainable valueCreating value for stakeholders through conscious capitalism and stakeholder theoryHow to develop a business idea that makes money and makes the world a better place Environmental Economics, Business Model, Stakeholder Theory, Management, Entrepreneurship Business in Society: The Problem, Corporate Philanthropy and Corporate Social Responsibility, Creating Value for Stakeholders, Becoming a Stakeholder Entrepreneur Personal Development",New Models of Business in Society
Creativity Toolkit I: Changing Perspectives,"Not specified Problem Solving, Emotional Intelligence, Knowledge of Human Behavior, Personal Productivity, Adaptibility Course Orientation, Module 1: Being Creative, Module 2: Raw Materials and End Products, Module 3: The Creative Journey, Module 4 Supporting Creativity Personal Development",4.8,20.0,Beginner,Coursera,"Curso de Orientación, Módulo 1: Ser Creativo, Módulo 2: Materias Primas y Productos Finales, Módulo 3: El Viaje Creativo, Módulo 4: Apoyando la Creatividad Desarrollo Personal

Not specified Problem Solving, Emotional Intelligence, Knowledge of Human Behavior, Personal Productivity, Adaptibility Course Orientation, Module 1: Being Creative, Module 2: Raw Materials and End Products, Module 3: The Creative Journey, Module 4 Supporting Creativity Personal Development",Creativity Toolkit I: Changing Perspectives
A Technical Leader's Qualities and Effectiveness,"Understand and apply the principles of establishing a vision for an organization.Understand the value of collaboration in bringing a team together under one vision.Understand why stakeholders are important to any leader's actions and how to manage them. Negotiation, Relationships, Managing Stakeholders, Collaboration, Resilience Vision, Courage, and Resilience, Positive Outlook, Responsibility, and Collaboration, Growing as a Leader and Avoiding Difficulty, Personal Effectiveness as a Leader in the Workplace Personal Development",0.0,7.0,Beginner,Coursera,"Understand and apply the principles of establishing a vision for an organization.Understand the value of collaboration in bringing a team together under one vision.Understand why stakeholders are important to any leader's actions and how to manage them. Negotiation, Relationships, Managing Stakeholders, Collaboration, Resilience Vision, Courage, and Resilience, Positive Outlook, Responsibility, and Collaboration, Growing as a Leader and Avoiding Difficulty, Personal Effectiveness as a Leader in the Workplace Personal Development",A Technical Leader's Qualities and Effectiveness
Technical Managerial Written Skills,"Write for the educated layperson. Apply brevity and focus when writing. Address your reader's ""hot buttons"" (issues in which they are  most interested) so as to become a more influential writer. Business Writing, Influence, Targeting your audience, Brevity, Clarity Effective Managerial Writing, The Letter To an External Customer The Formal Letter, The Research Proposal, The Executive Summary Personal Development",0.0,18.0,Beginner,Coursera,"Write for the educated layperson. Apply brevity and focus when writing. Address your reader's ""hot buttons"" (issues in which they are  most interested) so as to become a more influential writer. Business Writing, Influence, Targeting your audience, Brevity, Clarity Effective Managerial Writing, The Letter To an External Customer The Formal Letter, The Research Proposal, The Executive Summary Personal Development",Technical Managerial Written Skills
Leading Oneself with Self-Knowledge,"Describe the importance of self-awareness and create a plan to parctice and habitualize it.Describe how intentional change theory operates and how effective implementation of this theory can drive behavior change Understand what factors shape and influence our worldview and how we react Personal Identity, Cognitive Bias, Personal Energy, Strengths, Awareness Increasing Awareness Leads to Understanding, Exploring Strengths to be Our Best, Developing Personal Identity for Intentional Change, Becoming Strategic With Energy to Be More Effective, Understanding How Cognitive Patterns Drive Behavior Personal Development",4.6,37.0,Beginner,Coursera,"Self-awareness is crucial for personal growth and development. It allows us to understand our strengths, weaknesses, and motivations, leading to a deeper understanding of ourselves. To practice and habituate self-awareness, one can create a plan that includes activities such as journaling, meditation, self-reflection, and seeking feedback from others.

Intentional change theory is a framework that explains how individuals can intentionally change their behavior by setting specific goals, developing strategies, and monitoring progress. By implementing this theory effectively, one can drive behavior change and achieve personal growth.

Our worldview is shaped by various factors such as personal experiences, cultural background, and societal influences. Understanding these factors can help us better comprehend why we react in certain ways and how we can challenge our cognitive biases.

Increasing self-awareness can lead to a better understanding of ourselves and our strengths. By exploring and developing our strengths, we can strive to be our best selves. Developing a strong personal identity and being strategic with our energy can also help us become more effective in achieving our goals.

It is important to recognize how cognitive patterns drive our behavior and to work on changing any negative patterns. Personal development is a continuous process that involves self-reflection, growth, and intentional change.",Leading Oneself with Self-Knowledge
Structured Approach to Problem Solving," Explain the lifecycle of DS project and role of structured thinking in DS project. Define a problem statement using the SMART framework. Explain the activities, best practices, and pitfalls in the implementation phase. Construct MECE issue tree to break-down business problems into parts. Create a problem statement worksheet to scope business problems. Explain the role of human centered design during solutioning of business problems. Critical Thinking, structured thinking, Problem Solving, Human Centric Design, problem statement Structured Thinking, Solving Problems with Structured Thinking, Human-Centered Design Personal Development",4.7,12.0,Beginner,Coursera," Explain the lifecycle of DS project and role of structured thinking in DS project. Define a problem statement using the SMART framework. Explain the activities, best practices, and pitfalls in the implementation phase. Construct MECE issue tree to break-down business problems into parts. Create a problem statement worksheet to scope business problems. Explain the role of human centered design during solutioning of business problems. Critical Thinking, structured thinking, Problem Solving, Human Centric Design, problem statement Structured Thinking, Solving Problems with Structured Thinking, Human-Centered Design Personal Development",Structured Approach to Problem Solving
Superbosses: Managing Talent & Leadership,"How to become a leader that creates other leadersHow to see the potential in othersHow to generate and regenerate talentHow to produce tangible results for your organization Growth Strategies, People Development, Leadership Development, Leadership And Management, Influencing The Superboss Leader, Superboss Secrets to Motivation, The Master-Apprentice Relationship, The Superboss Playbook Personal Development",4.9,17.0,Beginner,Coursera,"How to become a leader that creates other leadersHow to see the potential in othersHow to generate and regenerate talentHow to produce tangible results for your organization Growth Strategies, People Development, Leadership Development, Leadership And Management, Influencing The Superboss Leader, Superboss Secrets to Motivation, The Master-Apprentice Relationship, The Superboss Playbook Personal Development",Superbosses: Managing Talent & Leadership
Experiencing Design: Deepening Your Design Thinking Practice,"How design thinking done well can impact your practice and outcomesHow to navigate six key phases of design thinking - Immersion, Sensemaking, Alignment, Emergence, Imagining, and Learning in ActionHow to develop a Personal Development Plan (PDP) to chart your progress  Strategic Thinking, Innovation, Innovation Management, Design Thinking Week 1, Week 2, Week 3, Week 4 Personal Development",4.9,11.0,Beginner,Coursera,"How design thinking done well can impact your practice and outcomesHow to navigate six key phases of design thinking - Immersion, Sensemaking, Alignment, Emergence, Imagining, and Learning in ActionHow to develop a Personal Development Plan (PDP) to chart your progress  Strategic Thinking, Innovation, Innovation Management, Design Thinking Week 1, Week 2, Week 3, Week 4 Personal Development",Experiencing Design: Deepening Your Design Thinking Practice
Risk Management in Personal Finance,"Not specified Risk Management, Insurance, Health Insurance, Estate Planning, Life Insurance Understanding Basic Insurance Concepts, Protecting Against Death and Disability, Insuring Your Home, Apartment, and Car, Implementing Basic Estate Documentation Personal Development",4.8,6.0,Beginner,Coursera,"Not specified Risk Management, Insurance, Health Insurance, Estate Planning, Life Insurance Understanding Basic Insurance Concepts, Protecting Against Death and Disability, Insuring Your Home, Apartment, and Car, Implementing Basic Estate Documentation Personal Development",Risk Management in Personal Finance
Strategies for Converting and Retaining Customers Online,"Explore how to leverage keywords and search engine marketing in your ad campaignsAnalyze a landing page and identify successful and unsuccessful elementsIdentify tactics of customer conversion and retention to add to your digital marketing plan Landing Page, Search Engine Marketing, ad campaigns, Marketing, PPC Introduction to Search Engine Marketing, Pay-Per-Click (PPC) and Search Engine Optimization (SEO), Landing Pages, Conversion and Retention Personal Development",4.7,10.0,Beginner,Coursera,"Explore how to leverage keywords and search engine marketing in your ad campaignsAnalyze a landing page and identify successful and unsuccessful elementsIdentify tactics of customer conversion and retention to add to your digital marketing plan Landing Page, Search Engine Marketing, ad campaigns, Marketing, PPC Introduction to Search Engine Marketing, Pay-Per-Click (PPC) and Search Engine Optimization (SEO), Landing Pages, Conversion and Retention Personal Development",Strategies for Converting and Retaining Customers Online
Speaking to inform:  Discussing complex ideas with clear explanations and dynamic slides,"Not specified Communication, Presentation, Speech, Public Speaking Week 1: Targeting your presentation, Week 2: Designing informative speeches, Week 3: Clarity through support and slides, Week 4: Delivering informative speeches, Week 5: Review and assessment, Week 5: Review and assessment: Lesson Choices Personal Development",4.8,13.0,Beginner,Coursera,The text is already in English.,Speaking to inform:  Discussing complex ideas with clear explanations and dynamic slides
El liderazgo del director de proyectos,"Not specified Toma de decisiones, Negociación, Trabajo en Equipo, Liderazgo, Comunicación Tema 1. Las cualidades del director de proyectos, Tema 2. La comunicación efectiva, Tema 3. El equipo de trabajo, Tema 4. La negociación como fortaleza del líder de proyecto Personal Development",4.9,23.0,Beginner,Coursera,"Not specified Toma de decisiones, Negociación, Trabajo en Equipo, Liderazgo, Comunicación Tema 1. Las cualidades del director de proyectos, Tema 2. La comunicación efectiva, Tema 3. El equipo de trabajo, Tema 4. La negociación como fortaleza del líder de proyecto Personal Development",The leadership of the project manager
Introducción a la gestión ágil de proyectos,"Not specified Not specified Pensamiento ágil, Herramientas ágiles, El equipo de trabajo en la gestión ágil de proyectos, Un nuevo enfoque hacia los resultados del proyecto Personal Development",4.8,53.0,Beginner,Coursera,"Agile thinking, Agile tools, The work team in agile project management, A new approach towards project results, Personal Development",Introduction to Agile Project Management
Data-Driven Leadership Skills Course 1: Leadership Narrative,"Critically evaluate, with particular reference to digital data, traditional leadership models Analyse and assess leadership narratives and whether they help or hinder modern leaders in a digital ageDistinguish between agile and efficient leadership structures and their relationship to dataDescribe and evaluate the role of collective decision making and agile teams Data-Informed Decision-Making, Agile Management, Leadership, Leadership Development, Leadership And Management The Leadership Legacy, The Death of Leadership, The Rise of Agility  Personal Development",0.0,11.0,Intermediate,Coursera,"Critically evaluate, with particular reference to digital data, traditional leadership models Analyse and assess leadership narratives and whether they help or hinder modern leaders in a digital ageDistinguish between agile and efficient leadership structures and their relationship to dataDescribe and evaluate the role of collective decision making and agile teams Data-Informed Decision-Making, Agile Management, Leadership, Leadership Development, Leadership And Management The Leadership Legacy, The Death of Leadership, The Rise of Agility  Personal Development",Data-Driven Leadership Skills Course 1: Leadership Narrative
Gmail en Español,"Usar la interfaz de Gmail para redactar, responder y reenviar mensajes, así como darles formatoOrganizar sus mensajes con GmailIdentificar formas de personalizar Gmail para aumentar la productividadUsar filtros y la búsqueda avanzada para encontrar mensajes File Shortcut, Email, Signature, Confidentiality Introducción al curso, Introducción a Gmail, Organice su correo electrónico, Integración de Gmail, Proteja su carpeta Recibidos, Contactos, Administre la configuración de Gmail, Aumente su productividad con Gmail, Desafío empresarial Personal Development",4.8,3.0,Beginner,Coursera,"Using the Gmail interface to compose, reply, and forward messages, as well as formatting them. Organizing your messages with Gmail. Identifying ways to customize Gmail to increase productivity. Using filters and advanced search to find messages. File Shortcut, Email, Signature, Confidentiality. Introduction to the course, Introduction to Gmail, Organize your email, Gmail integration, Protect your Inbox folder, Contacts, Manage Gmail settings, Increase your productivity with Gmail, Business challenge, Personal Development.",Gmail in Spanish
Supporting Clients,"Not specified onboarding preparation, Networking, Occupational guidance, resume preparation Career Navigation, Guiding Clients in Their Job Search, Cover Letters, Resumes, Portfolios and Interviewing, Success in the Workplace Personal Development",4.9,17.0,Beginner,Coursera,"Not specified onboarding preparation, Networking, Occupational guidance, resume preparation Career Navigation, Guiding Clients in Their Job Search, Cover Letters, Resumes, Portfolios and Interviewing, Success in the Workplace Personal Development",Supporting Clients
Healthy Aging and the Future of Cannabis Research,"Learn how cannabis may influence inflammation and other disorders through its effects on inflammation.Learn how cannabis may influence exercise performance and recovery. Learn how cannabis may influence the aging process. Learn about the future of cannabis research.  Psychology, Research, Public Health, Personal Development Inflammation and the Microbiome, Sports, Exercise, Recovery, and Cannabis, Healthy Aging and Cannabis, The Future of Cannabis Research Personal Development",4.7,7.0,Beginner,Coursera,"Learn how cannabis may influence inflammation and other disorders through its effects on inflammation.Learn how cannabis may influence exercise performance and recovery. Learn how cannabis may influence the aging process. Learn about the future of cannabis research.  Psychology, Research, Public Health, Personal Development Inflammation and the Microbiome, Sports, Exercise, Recovery, and Cannabis, Healthy Aging and Cannabis, The Future of Cannabis Research Personal Development",Healthy Aging and the Future of Cannabis Research
"Conversations That Inspire: Coaching Learning, Leadership and Change","Not specified Active Listening, Change Management, Leadership, Coaching Week 1: How do people really help others?, Week 2: Physiology and Neuroscience of Coaching\t, Week 3: Coaching for the Ideal Self and Relationships, Week 4: Coaching for the Real Self, Balance and Learning Agenda, Week 5: Establishing a Culture of Coaching, Week 6: Put It All Together Personal Development",4.7,13.0,Not applicable,Coursera,"Not specified Active Listening, Change Management, Leadership, Coaching Week 1: How do people really help others?, Week 2: Physiology and Neuroscience of Coaching\t, Week 3: Coaching for the Ideal Self and Relationships, Week 4: Coaching for the Real Self, Balance and Learning Agenda, Week 5: Establishing a Culture of Coaching, Week 6: Put It All Together Personal Development","Conversaciones que inspiran: Coaching en Aprendizaje, Liderazgo y Cambio"
Privacy in Europe,"Understand legal fundamentals in European privacy lawCreate awareness for the role of privacy protection and the rule of law Learn about the human rights background of privacy protectionBecome aware of the essential role of law in designing IT, crypto and security systems  Not specified Human rights and Economic Cooperation in Europe, European Legal system, Case Law, GDPR Main Elements, Individual Rights, Additional Reading , Examination Personal Development",4.4,18.0,Intermediate,Coursera,"Understand legal fundamentals in European privacy lawCreate awareness for the role of privacy protection and the rule of law Learn about the human rights background of privacy protectionBecome aware of the essential role of law in designing IT, crypto and security systems  Not specified Human rights and Economic Cooperation in Europe, European Legal system, Case Law, GDPR Main Elements, Individual Rights, Additional Reading , Examination Personal Development",Privacy in Europe
FinTech Foundations and Overview,"Not specified Not specified Introduction to FinTech, FinTech Business Applications, The Tech of FinTech, FinTech Implications for Established Business Personal Development",4.7,15.0,Beginner,Coursera,"Not specified Not specified Introduction to FinTech, FinTech Business Applications, The Tech of FinTech, FinTech Implications for Established Business Personal Development",FinTech Foundations and Overview
Speaking and Presenting: Pitches and Persuasion,"How to inspire people with a sense of ""informed hope""How to treat storytelling as an ""entrepreneurial superpower"" How to expand your range of dynamic gestures and facial expressionsHow to increase the creativity you bring to your next negotiation Ingenuity, Problem Solving, Dynamic Movement, Optimism, Resilience Week 1 | Optimism: Vocabulary, Week 2 | Optimism: Speaking Studies and Speaking Exercises, Week 3 | Dynamic: Vocabulary, Week 4 | Dynamic: Studies & Exercises Personal Development",4.6,9.0,Beginner,Coursera,"How to inspire people with a sense of ""informed hope"" How to treat storytelling as an ""entrepreneurial superpower"" How to expand your range of dynamic gestures and facial expressions How to increase the creativity you bring to your next negotiation Ingenuity, Problem Solving, Dynamic Movement, Optimism, Resilience Week 1 | Optimism: Vocabulary, Week 2 | Optimism: Speaking Studies and Speaking Exercises, Week 3 | Dynamic: Vocabulary, Week 4 | Dynamic: Studies & Exercises Personal Development",Speaking and Presenting: Pitches and Persuasion
Building and Managing Superior Skills,"Not specified Self-Assessment, Skills Management, Self-Coaching, assessment, Generative AI awareness Building a powerful, data-driven skill-building lab, Understanding Skills Assessment, Mastering Self-Assessment, Putting Skills Management to Work Personal Development",4.6,18.0,Intermediate,Coursera,"Not specified Self-Assessment, Skills Management, Self-Coaching, assessment, Generative AI awareness Building a powerful, data-driven skill-building lab, Understanding Skills Assessment, Mastering Self-Assessment, Putting Skills Management to Work Personal Development",Building and Managing Superior Skills
Leading Through Effective Communication ,"Not specified Sending a message with relatability, Building future leaders, Sharing your vision as a leader, Assembling a successful team, Making safe spaces to communicate Start Here, Sending a message with relatability, Sharing your vision as a leader, Assembling a successful team, Building future leaders, Making safe spaces to communicate, Course Conclusion Personal Development",0.0,8.0,Beginner,Coursera,"Not specified Sending a message with relatability, Building future leaders, Sharing your vision as a leader, Assembling a successful team, Making safe spaces to communicate Start Here, Sending a message with relatability, Sharing your vision as a leader, Assembling a successful team, Building future leaders, Making safe spaces to communicate, Course Conclusion Personal Development",Leading Through Effective Communication 
Futures Thinking,"Not specified Imagining the future with a frame, Harnessing imagination in scenarios, Regaining power over the future, Asking the right questions Welcome to Futures Thinking!, Imagining the future with a frame, Asking the right questions, Harnessing imagination in scenarios, Regaining power over the future, Course Conclusion Personal Development",0.0,7.0,Not applicable,Coursera,"Imagining the future with a frame, Harnessing imagination in scenarios, Regaining power over the future, Asking the right questions Welcome to Futures Thinking!, Imagining the future with a frame, Asking the right questions, Harnessing imagination in scenarios, Regaining power over the future, Course Conclusion Personal Development",Futures Thinking
Perspective-Taking,"Not specified Not specified Welcome to Perspective-Taking!, ""Listening for others perspectives"", Using your influence to make appeals, Discovering options with logic models, Course Conclusion Personal Development",0.0,5.0,Not applicable,Coursera,"Not specified Not specified Welcome to Perspective-Taking!, ""Listening for others perspectives"", Using your influence to make appeals, Discovering options with logic models, Course Conclusion Personal Development",Perspective-Taking
Information Gathering and Vetting,"Not specified Getting the most of data you collect, Collecting data with a hypothesis, Sharing new insights from data Welcome to Information Gathering and Vetting!, Collecting data with a hypothesis, Getting the most of data you collect, Sharing new insights from data, Course Conclusion Personal Development",0.0,5.0,Not applicable,Coursera,"Not specified Getting the most of data you collect, Collecting data with a hypothesis, Sharing new insights from data Welcome to Information Gathering and Vetting!, Collecting data with a hypothesis, Getting the most of data you collect, Sharing new insights from data, Course Conclusion Personal Development",Information Gathering and Vetting
Sustainable Consumption and Health,"Analyze health impacts of global trade and of major risk factorsIdentify goals and steps for achieving sustainable consumption  Problem Solving, Performance, disease, Flow Network Introduction to Sustainable Consumption , Consumption Environmental Impacts vs Costs, and Absolute Sustainability, Main Risk Factors Affecting Health Personal Development",0.0,13.0,Intermediate,Coursera,"Analyze health impacts of global trade and of major risk factorsIdentify goals and steps for achieving sustainable consumption  Problem Solving, Performance, disease, Flow Network Introduction to Sustainable Consumption , Consumption Environmental Impacts vs Costs, and Absolute Sustainability, Main Risk Factors Affecting Health Personal Development",Sustainable Consumption and Health
Cultural intelligence: Become a global citizen,"Not specified Not specified Globalisation of people, Affinities and diversities, Developing Cultural Intelligence (CQ): Improving self, Applying and leveraging CQ: Leading others, Global citizenship challenges, Global mindset and competence: Becoming a Global Citizen Personal Development",4.7,18.0,Not applicable,Coursera,The text is already in English.,Cultural intelligence: Become a global citizen
Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health,"Apply a root cause analysis approach in order to diagnose service delivery specific bottlenecks.Critique strategies to mitigate global human-resources-for-health challenges to support evidence informed decision making for health system reform. Not specified Health Service Delivery, Health Service Transformations, Human Resources for Health, Mitigating Global Human-Resources-for-Health Challenges  Personal Development",4.7,20.0,Beginner,Coursera,"Utilice un enfoque de análisis de causa raíz para diagnosticar cuellos de botella específicos en la prestación de servicios. Critique estrategias para mitigar los desafíos globales de recursos humanos para la salud y apoyar la toma de decisiones informada por evidencia para la reforma del sistema de salud. No especificado Servicio de Salud, Transformaciones del Servicio de Salud, Recursos Humanos para la Salud, Mitigación de Desafíos Globales de Recursos Humanos para la Salud Desarrollo Personal.",Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health
Digital Fashion Reality,"Describe the phygitalization of fashion in the context of digital developments and how they have connected with established physical systems.Outline the development and implementation of avatars for use in fashion.Relate avatars to the rise of the Metahuman, including their application to design, production, and sales development for the Metaverse. Fashion Avatar Creation, Phygitalization (Combining Physical + Digital), Digitalization in Fashion, Blockchain, Metaverse Digital Fashion Today, Fashion Avatars and The Metahuman, The Future of Fashion Personal Development",4.5,17.0,Intermediate,Coursera,"Describe the phygitalization of fashion in the context of digital developments and how they have connected with established physical systems.Outline the development and implementation of avatars for use in fashion.Relate avatars to the rise of the Metahuman, including their application to design, production, and sales development for the Metaverse. Fashion Avatar Creation, Phygitalization (Combining Physical + Digital), Digitalization in Fashion, Blockchain, Metaverse Digital Fashion Today, Fashion Avatars and The Metahuman, The Future of Fashion Personal Development",Digital Fashion Reality
Organisational behaviour: Know your people,"Explain how individuals may differ across a range of attributes including their personality, values, perceptions, and emotions   Analyse the implications of workplace diversity, including challenges and potential benefits    Explain the motivational characteristics of work and apply these to job design    Analyze the role of team dynamics and composition in the team performance   Motivation, Diversity and Inclusion, Communication, Human Resources (HR) People in Organisations, Diversity and Inclusion, Motivating Your People, Conflict and Emotion: Good or Bad?, Teams and teamwork: Putting together high performing teams, Cross-cultural and global leadership Personal Development",4.8,19.0,Beginner,Coursera,"Explain how individuals may differ across a range of attributes including their personality, values, perceptions, and emotions   Analyse the implications of workplace diversity, including challenges and potential benefits    Explain the motivational characteristics of work and apply these to job design    Analyze the role of team dynamics and composition in the team performance   Motivation, Diversity and Inclusion, Communication, Human Resources (HR) People in Organisations, Diversity and Inclusion, Motivating Your People, Conflict and Emotion: Good or Bad?, Teams and teamwork: Putting together high performing teams, Cross-cultural and global leadership Personal Development",Organisational behaviour: Know your people
Plan a Successful Freelancing Business ,"Not specified Not specified Course & Specialization Overview , Getting Started with Freelancing, Designing Your Dream Business , Develop Your Service in Four Steps, What Goes Into a Solid Business Plan  Personal Development",4.8,9.0,Beginner,Coursera,"Not specified Not specified Course & Specialization Overview , Getting Started with Freelancing, Designing Your Dream Business , Develop Your Service in Four Steps, What Goes Into a Solid Business Plan  Personal Development",Plan a Successful Freelancing Business 
Writing Skills for Engineering Leaders,"Not specified Not specified Specialization Introduction - Communication for Engineers, Course Introduction - Writing Skills for Engineers, Week 1: Things to Know Before You Begin, Week 2: Developing Paragraphs and Writing Reports, Week 3: Clarity and Conciseness, Week 4: The Finishing Touches Personal Development",4.7,16.0,Beginner,Coursera,"Especialización no especificada - Introducción a la Comunicación para Ingenieros, Introducción al Curso - Habilidades de Escritura para Ingenieros, Semana 1: Cosas que Debes Saber Antes de Empezar, Semana 2: Desarrollo de Párrafos y Escritura de Informes, Semana 3: Claridad y Concisión, Semana 4: Toques Finales Desarrollo Personal.",Writing Skills for Engineering Leaders
The Discipline of Leadership,"Not specified Not specified Leader Emergence and Effectiveness, KSAOs: Knowledge, Skills, Abilities, Other, Common Situations in Which Leaders Find Themselves , Putting it All Together  Personal Development",4.9,22.0,Beginner,Coursera,"Lack of specification in Leader Emergence and Effectiveness, KSAOs: Knowledge, Skills, Abilities, Other, Common Situations in Which Leaders Find Themselves, Putting it All Together Personal Development.",The Discipline of Leadership
"Fandom, Social Media, and Authenticity in the Digital Age","Define and describe the relationship between fandom, popular culture, and digital media as each impact our identity and interactions with othersApply critical self-reflection and close reading frameworks through personal and professional writingEngage with pop culture and fandom communities by leveraging online platforms to make connections and synthesize learningReflect on your personal relationship to social media, identity, representation, and social interaction online Social Media, analysis, Writing, digital literacy, close reading Fandom, Popular Culture, and Digital Media in Context, Social Media, Representation, and Participatory Culture, Experience, Ideology, and Pop Culture Interpretation, The Dark Side of Social Media Personal Development",4.7,16.0,Beginner,Coursera,The text is already in English.,"Fandom, Social Media, and Authenticity in the Digital Age"
How Self-Motivation Shapes Personal Success,"Not specified Not specified Foundations of Self-Motivation, Goal Setting and Self-Efficacy, Harnessing Emotional Intelligence for Personal Success, The Global Renaissance Mindset: Cultivating Curiosity, Creativity, and Courage, Mapping Your Personal Motivation through a Mandala Personal Development",0.0,17.0,Beginner,Coursera,"Not specified Not specified Foundations of Self-Motivation, Goal Setting and Self-Efficacy, Harnessing Emotional Intelligence for Personal Success, The Global Renaissance Mindset: Cultivating Curiosity, Creativity, and Courage, Mapping Your Personal Motivation through a Mandala Personal Development",How Self-Motivation Shapes Personal Success
