Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
Understanding the Enterprise Systems Environment,"Not specified Intelligent Enterprise, Business Analysis, SAP Platform, Digital transformation, Business Process Design Introduction to SAP and the Digital Landscape, Business Process and Organizational Readiness, Understanding System Design and Development, SAP Platform and Cloud, Module 5: Case Study Project: SAP Customer Analysis Business",4.8,11.0,Beginner,Coursera,The text is already in English.,Understanding the Enterprise Systems Environment
Administração Financeira,"Not specified Not specified Boas-vindas, Introdução à Administração Financeira, Análise de Demonstrativos Financeiros, Valor do Dinheiro no Tempo, Decisões de Curto Prazo, Decisões de Longo Prazo, Fechamento do Curso Business",4.8,22.0,Beginner,Coursera,"Welcome, Introduction to Financial Management, Financial Statement Analysis, Time Value of Money, Short-Term Decisions, Long-Term Decisions, Course Conclusion Business",Financial Administration
Marketing Digital,"Not specified Google Analytics, Marketing Performance Measurement And Management, Digital Marketing, Marketing Analytics, Google Adwords O que é marketing digital?, Tipos de canais e SEM, SEO e Facebook Ads, Email Marketing e Growth Hacks, Medir, Testar e Iterar Business",4.8,16.0,Beginner,Coursera,"Not specified Google Analytics, Marketing Performance Measurement And Management, Digital Marketing, Marketing Analytics, Google Adwords O que é marketing digital?, Tipos de canais e SEM, SEO e Facebook Ads, Email Marketing e Growth Hacks, Medir, Testar e Iterar Business",Digital Marketing
Camino a la Excelencia en Gestión de Proyectos,"Not specified Lean Project Management, Value Stream Mapping, Lean Manufacturing, Legal Project Management Introducción: ¿Qué es Lean Project Management?, Filosofía Lean, Cultura Lean, Teconologías Lean: Herramientas para mejorar, Conectando los tres vértices del triángulo Lean Business",4.7,7.0,Beginner,Coursera,"Not specified Lean Project Management, Value Stream Mapping, Lean Manufacturing, Legal Project Management Introducción: ¿Qué es Lean Project Management?, Filosofía Lean, Cultura Lean, Teconologías Lean: Herramientas para mejorar, Conectando los tres vértices del triángulo Lean Business",Road to Excellence in Project Management
Healthcare Analytics Essentials ,"Not specified Data Analysis, Strategic Thinking, data-informed decision making, Data Management, Systems Thinking Overview of Statistics and Business Analytics, Medical Outcomes Measurements, Physician Performance Metrics, People and Organizations Business",4.3,12.0,Beginner,Coursera,"Not specified Data Analysis, Strategic Thinking, data-informed decision making, Data Management, Systems Thinking Overview of Statistics and Business Analytics, Medical Outcomes Measurements, Physician Performance Metrics, People and Organizations Business",Healthcare Analytics Essentials 
Introduction to Portfolio Construction and Analysis with Python,"Gain an intuitive understanding for the underlying theory behind Modern Portfolio Construction Techniques  Write custom  Python code to estimate risk and return parameters  Utilize powerful Python optimization libraries to build scientifically and systematically diversified portfolios  Build custom utilities in Python to test and compare portfolio strategies   Not specified Analysing returns, An Introduction to Portfolio Optimization, Beyond Diversification, Introduction to Asset-Liability Management Business",4.8,25.0,Not applicable,Coursera,"Gain an intuitive understanding for the underlying theory behind Modern Portfolio Construction Techniques  Write custom  Python code to estimate risk and return parameters  Utilize powerful Python optimization libraries to build scientifically and systematically diversified portfolios  Build custom utilities in Python to test and compare portfolio strategies   Not specified Analysing returns, An Introduction to Portfolio Optimization, Beyond Diversification, Introduction to Asset-Liability Management Business",Introduction to Portfolio Construction and Analysis with Python
Decision-Making and Scenarios,"Not specified Cash Flow, Financial Statement, Balance Sheet, Investment Evaluation Criteria: Net Present Value, Evaluating Projects, Expressing Business Strategies in Financial Terms, New Product Value Business",4.6,6.0,Not applicable,Coursera,"Not specified Cash Flow, Financial Statement, Balance Sheet, Investment Evaluation Criteria: Net Present Value, Evaluating Projects, Expressing Business Strategies in Financial Terms, New Product Value Business",Decision-Making and Scenarios
How to Manage a Remote Team,"Lead in a remote environment Build a remote organizational culture and practices Assess teams’ and managers’ readiness and preparation for remote work Create a foundational strategy for executing a remote transformation  Business Transformation, Human Resources (HR), Remote work, Business Strategy, Leadership And Management Remote Work Best Practices, Managing Remote Teams, Remote Adaptation Processes for Organizations, Culture and Values for Distributed Teams , Final Assignment: Outline your Remote Transition Plan Business",4.8,10.0,Intermediate,Coursera,"Lead in a remote environment involves building a remote organizational culture and practices, assessing teams' and managers' readiness and preparation for remote work, and creating a foundational strategy for executing a remote transformation. This includes Business Transformation, Human Resources (HR), Remote work, Business Strategy, Leadership And Management Remote Work Best Practices, Managing Remote Teams, Remote Adaptation Processes for Organizations, and Culture and Values for Distributed Teams. The final assignment is to outline your Remote Transition Plan for the business.",How to Manage a Remote Team
Creating Change through Social Entrepreneurship,"Not specified Not specified Getting Started, STAGE 1: RESEARCHING YOUR TOPIC, STAGE 2: LISTENING TO PEOPLE, STAGE 3: DESIGNING A SOLUTION, STAGE 4: DEVELOPING YOUR IDEA FURTHER, STAGE 5: MEASURING OUTCOMES, STAGE 6: ENSURING FINANCIAL VIABILITY , STAGE 7: FUNDING YOUR ENDEAVOR, STAGE 8: STRUCTURING AS AN ORGANIZATION, STAGE 9: PITCHING & COMMUNICATIONS PLANNING, STAGE 10: EXPANDING YOUR IMPACT Business",0.0,16.0,Beginner,Coursera,"Not specified Not specified Getting Started, STAGE 1: RESEARCHING YOUR TOPIC, STAGE 2: LISTENING TO PEOPLE, STAGE 3: DESIGNING A SOLUTION, STAGE 4: DEVELOPING YOUR IDEA FURTHER, STAGE 5: MEASURING OUTCOMES, STAGE 6: ENSURING FINANCIAL VIABILITY , STAGE 7: FUNDING YOUR ENDEAVOR, STAGE 8: STRUCTURING AS AN ORGANIZATION, STAGE 9: PITCHING & COMMUNICATIONS PLANNING, STAGE 10: EXPANDING YOUR IMPACT Business",Creating Change through Social Entrepreneurship
Gestion de projet de Google  Professional Certificate,"Votre apprentissage sera fondé sur une compréhension immersive des pratiques et des compétences pour réussir en tant que chef de projet débutant.Vous apprendrez à créer une documentation de projet et des artefacts efficaces tout au long des différentes phases d’un projet.Vous apprendrez les bases de la gestion de projet Agile : la mise en œuvre d’événements, la création d’artefacts et la compréhension des rôles Scrum.Vous vous exercerez à la communication stratégique, à la résolution de problèmes et à la gestion des partenaires dans le cadre de scénarios concrets. Exécution du projet, Réflexion stratégique, Gestion des risques, Gestion de la qualité, Gestion de projet, Résolution de problèmes, Gestion Agile, Encadrement, Influencer Marketing, Scrum, Estimation de la tâche, Planification de projet, Approvisionnement, Communication efficace, Gestion des partenaires, Culture organisationnelle, Gestion du changement, Perfectionnement professionnel, Gestion de projets, Écriture commerciale, Charte de projet Bases de la gestion de projet, Lancement du projet : Démarrer un projet réussi, Planification de projet : Tout mettre en place, Exécuter le projet, Gestion de projet Agile, Capstone: Application de la gestion de projets dans le monde réel Business",4.6,120.0,Beginner,Coursera,"Your learning will be based on an immersive understanding of practices and skills to succeed as a beginner project manager. You will learn how to create effective project documentation and artifacts throughout the different phases of a project. You will learn the basics of Agile project management: implementing events, creating artifacts, and understanding Scrum roles. You will practice strategic communication, problem-solving, and partner management in real-life scenarios. Project execution, strategic thinking, risk management, quality management, project management, problem-solving, Agile management, coaching, influencer marketing, Scrum, task estimation, project planning, procurement, effective communication, partner management, organizational culture, change management, professional development, project management, business writing, project charter, project management basics, project launch: starting a successful project, project planning: putting everything in place, project execution, Agile project management, Capstone: Applying project management in the real world Business.",Google Project Management Professional Certificate
Strategic Sales Management Specialization,"Not specified Sales Strategy, Sales Management, Project, Customer Satisfaction Effective Sales – An Overview, Sales Strategy, Models & Frameworks to Support Sales Planning , Sales & Marketing Alignment, Strategic Sales Management Final Project Business",4.5,80.0,Intermediate,Coursera,The text is already in English.,Strategic Sales Management Specialization
ESG Impact: Investor Perspective,"Not specified Not specified Module 1, Module 2, Module 3, Module 4 Business",4.7,7.0,Not applicable,Coursera,"No especificado No especificado Módulo 1, Módulo 2, Módulo 3, Módulo 4 Negocios",ESG Impact: Investor Perspective
Employee Relations,"Explain performance management concepts for all levels of employeesOutline organizational design principles and strategies for effectivenessEvaluate policies for the workforce and employees of an organization Business Continuity, Employee Engagement, Employee Relations, Performance Management Introduction to Employee Relations, Employee Engagement, Performance Management, Business Continuity Business",4.6,22.0,Beginner,Coursera,"Explain performance management concepts for all levels of employees. Outline organizational design principles and strategies for effectiveness. Evaluate policies for the workforce and employees of an organization. Business Continuity, Employee Engagement, Employee Relations, Performance Management. Introduction to Employee Relations, Employee Engagement, Performance Management, Business Continuity.",Employee Relations
Groundwork for Success in Sales Development,"Confidently articulate the purpose and power of the SDR role in the tech industryEffectively select strategies and tools for developing a winning professional mindsetJustify strategies for time management and prioritization that yield results in your personal and professional lifeCompose plans for taking responsibility for your physical, mental, emotional, and spiritual well-being within personal and professional relationships Sales, Time management, Sales Development, teamwork Break into the World of Tech Sales, Adopt the Winning Professional Mindset, Crush Goals through Time Management and Prioritization, Collaborate in a Top-Performing Team Business",4.5,20.0,Beginner,Coursera,"Confidently articulate the purpose and power of the SDR role in the tech industryEffectively select strategies and tools for developing a winning professional mindsetJustify strategies for time management and prioritization that yield results in your personal and professional lifeCompose plans for taking responsibility for your physical, mental, emotional, and spiritual well-being within personal and professional relationships Sales, Time management, Sales Development, teamwork Break into the World of Tech Sales, Adopt the Winning Professional Mindset, Crush Goals through Time Management and Prioritization, Collaborate in a Top-Performing Team Business",Groundwork for Success in Sales Development
Créer et développer une startup technologique,"Not specified Project Management, Business Plan, Strategic Management, Entrepreneurship De l’innovation au marché : comment repérer des opportunités d’innovation, Maturation d’un projet d’innovation technologique, Un aperçu de l’écosystème d’innovation, Calculez vos besoins de financement et trouvez des partenaires financiers, Modèle économique, plan de développement et exemples de modalités de valorisation, Examen final Business",4.6,10.0,Not applicable,Coursera,"Not specified Project Management, Business Plan, Strategic Management, Entrepreneurship De l’innovation au marché : comment repérer des opportunités d’innovation, Maturation d’un projet d’innovation technologique, Un aperçu de l’écosystème d’innovation, Calculez vos besoins de financement et trouvez des partenaires financiers, Modèle économique, plan de développement et exemples de modalités de valorisation, Examen final Business",Create and develop a technological startup
Negotiations,"Not specified Not specified Module 1 – Framework, Module 2 – Negotiation Fundamentals, Module 3 – Negotiation Dynamics, Module 4 –Negotiator Mindset Business",4.5,13.0,Beginner,Coursera,"Not specified Not specified Module 1 – Framework, Module 2 – Negotiation Fundamentals, Module 3 – Negotiation Dynamics, Module 4 –Negotiator Mindset Business",Negotiations
Finance for Managers,"Not specified Dupont Analysis, Management Accounting, Business Analysis, Finance Course Overview & Week 1, Week 2: Operational Ratios and Forecasting, Week 3: Diagnosis and Action Plan, Week 4: Negative NFO and DuPont Analysis  Business",4.8,14.0,Not applicable,Coursera,"Not specified Dupont Analysis, Management Accounting, Business Analysis, Finance Course Overview & Week 1, Week 2: Operational Ratios and Forecasting, Week 3: Diagnosis and Action Plan, Week 4: Negative NFO and DuPont Analysis  Business",Finance for Managers
Principles of Public Relations,"Define and describe the practice of public relations and how it differs from related fields like advertising and marketing.Understand how mass media works and how news is produced, and where public relations fits into the process.Identify target audiences and the objectives for persuasive communication.Create public relations tools for practice, and understand how to implement them into daily use. Press Release, Public Relations, Branding, Influencers  Defining Public Relations, The 4-Step Process in Public Relations, Corporate Social Responsibility, Working in Public Relations, Ethics in Public Relations Practice Business",4.7,6.0,Beginner,Coursera,"Define and describe the practice of public relations and how it differs from related fields like advertising and marketing.Understand how mass media works and how news is produced, and where public relations fits into the process.Identify target audiences and the objectives for persuasive communication.Create public relations tools for practice, and understand how to implement them into daily use. Press Release, Public Relations, Branding, Influencers  Defining Public Relations, The 4-Step Process in Public Relations, Corporate Social Responsibility, Working in Public Relations, Ethics in Public Relations Practice Business",Principles of Public Relations
"Project Lifecycle, Information Sharing, and Risk Management","Describe different project lifecycles including waterfall and adaptive lifecycles.Demonstrate information sharing techniques to improve communication effectiveness with team members and external stakeholders.Perform an end-to-end risk analysis including SWOT analysis, risk register, and risk matrix.  Create executable risk response strategies to avoid or mitigate threats and exploit or enhance opportunities. Project Management, Risk Management, Systems Development Life Cycle, Information sharing The Project Management Lifecycle, Information Sharing: Communications , Information Sharing: Stakeholder Management, Introduction to Project Risk Management, Respond and Monitor Risk, Final Project and Quiz Business",4.6,16.0,Beginner,Coursera,"Describe different project lifecycles including waterfall and adaptive lifecycles. Demonstrate information sharing techniques to improve communication effectiveness with team members and external stakeholders. Perform an end-to-end risk analysis including SWOT analysis, risk register, and risk matrix. Create executable risk response strategies to avoid or mitigate threats and exploit or enhance opportunities. Project Management, Risk Management, Systems Development Life Cycle, Information sharing The Project Management Lifecycle, Information Sharing: Communications, Information Sharing: Stakeholder Management, Introduction to Project Risk Management, Respond and Monitor Risk, Final Project and Quiz Business","Proyecto Ciclo de Vida, Compartir Información y Gestión de Riesgos"
Active Listening: Enhancing Communication Skills,"Understand the fundamental principles of active listening and apply practical techniques to engage in meaningful conversations. Recognize and interpret nonverbal cues to gather comprehensive insights during conversations. Enhance relationships by refining active listening in challenging situations for effective conflict resolution.  Navigate cross-cultural communication considerations and demonstrate respectful listening to individuals from diverse backgrounds.  Communication, conflict resolution, Cross-Cultural Skills, empathy, listening Active Listening: Enhancing Communication and Connection Business",4.5,4.0,Beginner,Coursera,"Understand the fundamental principles of active listening and apply practical techniques to engage in meaningful conversations. Recognize and interpret nonverbal cues to gather comprehensive insights during conversations. Enhance relationships by refining active listening in challenging situations for effective conflict resolution.  Navigate cross-cultural communication considerations and demonstrate respectful listening to individuals from diverse backgrounds.  Communication, conflict resolution, Cross-Cultural Skills, empathy, listening Active Listening: Enhancing Communication and Connection Business",Active Listening: Enhancing Communication Skills
Building High-Performing Teams,"Not specified Team Building, Leadership, Emotional Intelligence, Team Management Course Overview, Setting Team Foundations, Diagnosing Team Problems, Coaching Emotionally Intelligent Teams, Managing Common Team Types Business",4.8,12.0,Beginner,Coursera,"Not specified Team Building, Leadership, Emotional Intelligence, Team Management Course Overview, Setting Team Foundations, Diagnosing Team Problems, Coaching Emotionally Intelligent Teams, Managing Common Team Types Business",Building High-Performing Teams
Formal Financial Accounting,"Not specified Not specified Course Orientation, Module 1: Introduction to Financial Accounting Terminology, Module 2: Formal Financial Accounting for Assets, Module 3: Formal Financial Accounting for Liabilities and Shareholders’ Equity, Module 4: Applications of Formal Financial Accounting Business",4.8,10.0,Beginner,Coursera,"No especificado. No especificado. Curso de Orientación, Módulo 1: Introducción a la Terminología de Contabilidad Financiera, Módulo 2: Contabilidad Financiera Formal para Activos, Módulo 3: Contabilidad Financiera Formal para Pasivos y Patrimonio de los Accionistas, Módulo 4: Aplicaciones de la Contabilidad Financiera Formal en los Negocios.",Formal Financial Accounting
Personal & Family Financial Planning,"Not specified Personal Finance, Insurance, Saving, Investment Understanding Personal Finance, Financial Statements, Tools, and Budgets, Managing Income Taxes, Building and Maintaining Good Credit, Managing Risk, Investment Fundamentals, Investing Through Mutual Funds, Personal Plan of Action, Bonus Module Business",4.6,15.0,Not applicable,Coursera,"Not specified Personal Finance, Insurance, Saving, Investment Understanding Personal Finance, Financial Statements, Tools, and Budgets, Managing Income Taxes, Building and Maintaining Good Credit, Managing Risk, Investment Fundamentals, Investing Through Mutual Funds, Personal Plan of Action, Bonus Module Business",Personal & Family Financial Planning
"L'investissement à impact, la finance qui change le monde Specialization","Not specified Impact Investing, Project, investissement à impact, Investment, Entrepreneurship ""Linvestissement à impact : les fondamentaux"", ""Linvestissement à impact : lever ou investir des fonds"", ""Linvestissement à impact : les nouvelles frontières"", Financer un projet à impact Business",4.6,40.0,Beginner,Coursera,"Not specified Impact Investing, Project, investissement à impact, Investment, Entrepreneurship ""Linvestissement à impact : les fondamentaux"", ""Linvestissement à impact : lever ou investir des fonds"", ""Linvestissement à impact : les nouvelles frontières"", Financer un projet à impact Business","Impact investing, the finance that changes the world Specialization"
Introdução aos Princípios e Práticas da Gestão De Projetos Specialization,"Not specified Project Management Iniciação e Planejamento de Projetos, Orçamento e Cronograma de Projetos, Gestão de Riscos e de Mudanças em Projetos, Projeto Aplicado - Introdução a Gestão de Projetos Business",4.9,40.0,Beginner,Coursera,"Project Management Initiation and Planning of Projects, Project Budget and Schedule, Risk and Change Management in Projects, Applied Project - Introduction to Project Management Business",Introduction to the Principles and Practices of Project Management Specialization
Introduction to Public Speaking,"Not specified Confidence, Presentation, Speech, Public Speaking Week 1: Understanding speech, Week 2: Making ideas compelling and memorable, Week 3: Illustrating and delivering your ideas, Week 4: Overcoming your fear of public speaking and developing great delivery, Week 5: Course conclusion and your final speech Business",4.8,17.0,Beginner,Coursera,"Not specified Confidence, Presentation, Speech, Public Speaking Week 1: Understanding speech, Week 2: Making ideas compelling and memorable, Week 3: Illustrating and delivering your ideas, Week 4: Overcoming your fear of public speaking and developing great delivery, Week 5: Course conclusion and your final speech Business",Introduction to Public Speaking
Optimizing a Website for Google Search,"Use keyword research to select best keywords to optimize your website in search results  Examine how to analyze, organize, create, and build content utilizing various strategies   Use best practices to develop a high quality local SEO approach  Develop a solid approach for achieving a productive and successful relationship with your client   Keyword Research, Marketing, Content Marketing, Mathematical Optimization Introduction to Optimizing a Website for Google Search, Advanced SEO Strategies, Mobile/App SEO and Metrics & KPIs, Creating an SEO Campaign Business",4.7,13.0,Intermediate,Coursera,"Use keyword research to select best keywords to optimize your website in search results  Examine how to analyze, organize, create, and build content utilizing various strategies   Use best practices to develop a high quality local SEO approach  Develop a solid approach for achieving a productive and successful relationship with your client   Keyword Research, Marketing, Content Marketing, Mathematical Optimization Introduction to Optimizing a Website for Google Search, Advanced SEO Strategies, Mobile/App SEO and Metrics & KPIs, Creating an SEO Campaign Business",Optimizing a Website for Google Search
Atraer clientes e interactuar con ellos/as mediante el marketing digital,"Identificar estrategias para crear reconocimiento de marca entre los y las clientes potencialesExplicar el propósito del SEO (optimización de motores de búsqueda) y sus términos más importantesOptimizar el contenido del sitio web para SEOComprender el marketing de motores de búsqueda (SEM) y cómo beneficia a las empresas Google, Optimización de motores de búsqueda (SEO), Marketing de motores de búsqueda (SEM), Estructura de sitios web, Reconocimiento del cliente Introducción a “atrae e involucra clientes con marketing digital”, Comprende la optimización de motores de búsqueda (SEO), Utiliza la optimización de motores de búsqueda (SEO), Marketing de motores de búsqueda (SEM) y publicidad gráfica Business",4.9,21.0,Beginner,Coursera,"Identifying strategies to create brand recognition among potential customers
Explaining the purpose of SEO (search engine optimization) and its most important terms
Optimizing website content for SEO
Understanding search engine marketing (SEM) and how it benefits businesses Google, Search Engine Optimization (SEO), Search Engine Marketing (SEM), Website structure, Customer recognition Introduction to ""attract and engage customers with digital marketing"", Understand search engine optimization (SEO), Use search engine optimization (SEO), Search engine marketing (SEM) and display advertising Business",Attracting customers and interacting with them through digital marketing.
Analysing: Numeric and digital literacies Specialization,"Assess the financial health of an organisation through analysis of its published financial statements and associated dataForecast how the strategy of an organisation will impact its financial results; and the implications upon the future strategyLeverage insights from customer intelligence and user experience in order to assess the elements of value generated by the organisationUse statistical analysis to generate and / or validate quantitative insights in order to support more effective decision-making by management Financial Analysis, Financial Modeling, Data Visualization, Statistical analysis skills Management and financial accounting: Know your numbers 1, Corporate finance: Know your numbers 2, Business intelligence and data analytics: Generate insights, Marketing analytics: Know your customers Business",4.5,80.0,Beginner,Coursera,"Assess the financial health of an organisation through analysis of its published financial statements and associated dataForecast how the strategy of an organisation will impact its financial results; and the implications upon the future strategyLeverage insights from customer intelligence and user experience in order to assess the elements of value generated by the organisationUse statistical analysis to generate and / or validate quantitative insights in order to support more effective decision-making by management Financial Analysis, Financial Modeling, Data Visualization, Statistical analysis skills Management and financial accounting: Know your numbers 1, Corporate finance: Know your numbers 2, Business intelligence and data analytics: Generate insights, Marketing analytics: Know your customers Business",Analysing: Numeric and digital literacies Specialization
Understanding Financial Statements: Company Position,"Not specified Accounting, Financial Statement, Balance Sheet, Accounting Terminology Course Orientation, Module 1: What Is Accounting and Why Are Financial Reports Important?, Module 2: Assets – What Do You Own?, Module 3: Liabilities – What Do You Owe?, Module 4: Equity and How the Balance Sheet Fits Together Business",4.8,12.0,Beginner,Coursera,This text is already in English.,Understanding Financial Statements: Company Position
Becoming an SAP Professional,"Not specified SAP Career Trends, Routes into SAP, LinkedIn SAP Community, Learning.sap.com, SAP Partner Roles Introduction to Becoming an SAP Professional, SAP Career, Learning Resources, and Certifications, SAP Career Preparation, Build Your SAP Career Development Plan Business",4.8,8.0,Beginner,Coursera,"Not specified SAP Career Trends, Routes into SAP, LinkedIn SAP Community, Learning.sap.com, SAP Partner Roles Introduction to Becoming an SAP Professional, SAP Career, Learning Resources, and Certifications, SAP Career Preparation, Build Your SAP Career Development Plan Business",Becoming an SAP Professional
Compliance and Risk Management,"Explain, implement, and apply compliance for an organizationExplain and identify key operational activities which require formal risk management policies and proceduresExplain and identify key laws and procedural requirements necessary for compliance Legal Compliance, Risk Management, Safety Compliance, Compliance Implementation, Compliance strategy Introduction to Compliance and Risk Management, Hiring and Employee Relations Regulations , Health and Safety Regulations , Compliance Strategy and Implementation, Compliance and Risk Management Training Business",4.5,18.0,Beginner,Coursera,"Explain, implement, and apply compliance for an organizationExplain and identify key operational activities which require formal risk management policies and proceduresExplain and identify key laws and procedural requirements necessary for compliance Legal Compliance, Risk Management, Safety Compliance, Compliance Implementation, Compliance strategy Introduction to Compliance and Risk Management, Hiring and Employee Relations Regulations , Health and Safety Regulations , Compliance Strategy and Implementation, Compliance and Risk Management Training Business",Compliance and Risk Management
Sales Training: Building Your Sales Career,"Not specified Sales Strategy, Sales, Communication, Inbound Sales Building Your Sales Career, Selling With a Consultative Mindset Business",4.7,13.0,Beginner,Coursera,"Not specified Sales Strategy, Sales, Communication, Inbound Sales Building Your Sales Career, Selling With a Consultative Mindset Business",Sales Training: Building Your Sales Career
Accounting Analytics,"Not specified Accounting, Analytics, Earnings Management, Finance Ratios and Forecasting, Earnings Management, Big Data and Prediction Models, Linking Non-financial Metrics to Financial Performance Business",4.5,9.0,Not applicable,Coursera,"Not specified Accounting, Analytics, Earnings Management, Finance Ratios and Forecasting, Earnings Management, Big Data and Prediction Models, Linking Non-financial Metrics to Financial Performance Business",Accounting Analytics
Digital Transformation in Financial Services Specialization,"Not specified Digital Strategy, Open Banking, Innovation, Financial Technology Digital Competition in Financial Services, FinTech and the Transformation in Financial Services, Innovation Strategy: Developing Your Fintech strategy, Digital Transformation of Financial Services - Capstone Project Business",4.5,40.0,Beginner,Coursera,"Not specified Digital Strategy, Open Banking, Innovation, Financial Technology Digital Competition in Financial Services, FinTech and the Transformation in Financial Services, Innovation Strategy: Developing Your Fintech strategy, Digital Transformation of Financial Services - Capstone Project Business",Digital Transformation in Financial Services Specialization
More Introduction to Financial Accounting,"Not specified Financial Accounting, Accounting, Financial Statement, Generally Accepted Accounting Principles, Accounting Terminology Week 5: Introduction and Working Capital Assets, Week 6: Long-lived Assets and Marketable Securities, Week 007: Liabilities and Long-term Debt, Week 8: Deferred Taxes, ""Week 9: Shareholders Equity"", Week 10: Financial Statement Analysis Business",4.8,16.0,Not applicable,Coursera,"Week 1: Introduction to Financial Accounting, Accounting, and Financial Statements, Generally Accepted Accounting Principles, Accounting Terminology 
Week 5: Introduction and Working Capital Assets 
Week 6: Long-lived Assets and Marketable Securities 
Week 7: Liabilities and Long-term Debt 
Week 8: Deferred Taxes 
Week 9: Shareholders' Equity 
Week 10: Financial Statement Analysis in Business",More Introduction to Financial Accounting
ESG Investing: Financial Decisions in Flux Specialization,"Describe how ESG principals originated, and how governing frameworks, strategies, and investment products are evolving in the financial markets.Integrate ESG factors when conducting fundamental analyses and offer insights about approaches to sustainable portfolio management construction.Analyze ESG-focused financial products such as green bonds, social bonds, and ESG-related exchange-traded funds (ETFs).Examine how Big Data can complement fundamental analysis, and differentiate between different forms of deceptive business practices. Risk Management, Data Science, Industry Transformation, Green Assets, ESG history ESG Investing: Setting Standards & Conducting Analysis, ESG Investing: Industry Impacts & Transformations, ESG-focused Financial Products, ESG Data & Accountability Business",4.6,80.0,Beginner,Coursera,"Describe how ESG principals originated, and how governing frameworks, strategies, and investment products are evolving in the financial markets.Integrate ESG factors when conducting fundamental analyses and offer insights about approaches to sustainable portfolio management construction.Analyze ESG-focused financial products such as green bonds, social bonds, and ESG-related exchange-traded funds (ETFs).Examine how Big Data can complement fundamental analysis, and differentiate between different forms of deceptive business practices. Risk Management, Data Science, Industry Transformation, Green Assets, ESG history ESG Investing: Setting Standards & Conducting Analysis, ESG Investing: Industry Impacts & Transformations, ESG-focused Financial Products, ESG Data & Accountability Business",ESG Investing: Financial Decisions in Flux Specialization
Construction Scheduling,"The key project scheduling techniques and procedures How to develop and manage a schedule and understand scheduling tools such as bar charts, activity on arrow, and activity on nodesThe multiple relationships that connect all the construction activities from start to finish The importance of the critical path in a project network and project activities float Schedule, Linear Scheduling Method, Program Evaluation And Review Technique (PERT), Critical Path Method Introduction to Construction Scheduling, Bar (Gantt) Charts, Activity Precedence Diagrams, Types of Construction Activity Relationships, Forward and Backward Pass Calculations, Critical Path, Activity Floats, Understanding Work Dates and Calendar Dates, Activity on Arrow, Program Evaluation & Review Technique (PERT) and Range Estimating, The Role of the Scheduler in Construction Management, Linear Construction Operations and Line of Balance, Technology Applications for Scheduling, Scheduling for Large Programs, Risk Allocation and Planning, Lean Design in Construction Scheduling Business",4.8,21.0,Beginner,Coursera,"The key project scheduling techniques and procedures include how to develop and manage a schedule and understand scheduling tools such as bar charts, activity on arrow, and activity on nodes. These techniques also involve understanding the multiple relationships that connect all construction activities from start to finish, the importance of the critical path in a project network, and project activities float. Other scheduling methods include Linear Scheduling Method, Program Evaluation And Review Technique (PERT), and Critical Path Method. 

Introduction to Construction Scheduling covers topics such as Bar (Gantt) Charts, Activity Precedence Diagrams, Types of Construction Activity Relationships, Forward and Backward Pass Calculations, Critical Path, Activity Floats, Understanding Work Dates and Calendar Dates, Activity on Arrow, Program Evaluation & Review Technique (PERT) and Range Estimating. The role of the scheduler in construction management, linear construction operations, line of balance, technology applications for scheduling, scheduling for large programs, risk allocation and planning, and lean design in construction scheduling are also discussed in this business context.",Construction Scheduling
Dirección y Gestión de Negocios Specialization,"Importancia del desarrollo estratégico y del marketing.Sistemas ágiles de gestión.Management de sistemas de información y procesos, integración de la tecnología con el negocio de la empresa. Estrategia de negocios, Economy, Administración de Recursos Humanos, Tecnologías de la Información, Marketing Administración de Recursos Humanos, Fundamentos del Marketing, Economía y Finanzas de Empresas, Administración de las Tecnologías de la Información Business",4.6,40.0,Beginner,Coursera,"Importance of strategic development and marketing. Agile management systems. Management of information systems and processes, integration of technology with the company's business. Business strategy, Economy, Human Resources Management, Information Technologies, Marketing Human Resources Management, Fundamentals of Marketing, Economics and Business Finance, Information Technology Management Business.",Business Management and Administration Specialization
Introduction to Management Consulting,"What do management consultants do? What are some of the tools and skills that I can apply to my work? Why is problem solving a super-power? Problem Solving, Consulting, Business Analytics, Business Case, Management Consulting Management Consulting 101, What Do Consultants Do?, Supercharging Your Career, Consulting Skills and Tools, How to Develop Consulting Skills, Why Clients Hire Consultants Business",4.8,7.0,Beginner,Coursera,"Management consultants help organizations improve their performance by analyzing existing problems and developing solutions. Some of the tools and skills that can be applied to this work include problem solving, consulting, business analytics, and creating business cases. Problem solving is considered a super-power in this field because it allows consultants to identify and address complex issues effectively. Management consulting involves various tasks such as conducting research, making recommendations, and implementing strategies to help clients achieve their goals. Clients hire consultants for their expertise, objectivity, and ability to provide innovative solutions to business challenges.",Introduction to Management Consulting
