Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
"Big Data, Artificial Intelligence, and Ethics","Define and discuss big data opportunities and limitations.Work with IBM Watson and analyze a personality through Natural Language Programming (NLP).Examine how AI is used through case studies.Examine and discuss the roles ethics play in AI and big data. Not specified Getting Started and Big Data Opportunities, Big Data Limitations, Artificial Intelligence, Research Ethics  Social Sciences",4.6,12.0,Beginner,Coursera,"Define and discuss big data opportunities and limitations.Work with IBM Watson and analyze a personality through Natural Language Programming (NLP).Examine how AI is used through case studies.Examine and discuss the roles ethics play in AI and big data. Not specified Getting Started and Big Data Opportunities, Big Data Limitations, Artificial Intelligence, Research Ethics  Social Sciences","Big Data, Artificial Intelligence, and Ethics"
Cloud Computing Law: Transactions,"Not specified Cybersecurity, Cloud Computing, Contract Law, Intellectual Property, Contract Negotiations Understanding Cloud Computing, Standard Cloud Contracts, Negotiated Cloud Contracts, Intellectual Property in the Cloud Social Sciences",4.9,19.0,Beginner,Coursera,The text is already in English.,Cloud Computing Law: Transactions
"Cloud Computing Concepts, Part 1","Not specified Distributed Algorithm, Distributed Computing, C++, Cloud Computing Week 1: Orientation, Introduction to Clouds, MapReduce , Week 2: Gossip, Membership, and Grids, Week 3: P2P Systems, Week 4: Key-Value Stores, Time, and Ordering, Week 5: Classical Distributed Algorithms Social Sciences",4.3,23.0,Beginner,Coursera,"Not specified Distributed Algorithm, Distributed Computing, C++, Cloud Computing Week 1: Orientation, Introduction to Clouds, MapReduce , Week 2: Gossip, Membership, and Grids, Week 3: P2P Systems, Week 4: Key-Value Stores, Time, and Ordering, Week 5: Classical Distributed Algorithms Social Sciences","Cloud Computing Concepts, Part 1"
Introduction to Key Constitutional Concepts and Supreme Court Cases,"Not specified Not specified The Constitution and Three Branches of Government, Amendments and the First Amendment, Criminal Procedure and Federalism and Nationalism, The Fourteenth Amendment and Modern Controversies Social Sciences",4.8,6.0,Beginner,Coursera,The text is already in English.,Introduction to Key Constitutional Concepts and Supreme Court Cases
Single Variable Calculus,"Not specified Not specified A Calculus for Sequences, Introduction to Numerical Methods, Series and Convergence Tests, Power and Taylor Series, Concluding Single Variable Calculus Social Sciences",4.6,14.0,Not applicable,Coursera,This text is already in English.,Single Variable Calculus
Chinese Politics Part 1 – China and Political Science,"Not specified Not specified Orientation and Module 1: Models of the Chinese Political System and the Structure of the Chinese Party/State, Module 2: Elite Politics in China, Module 3: Policy Process in China, Module 4: Understanding Societal Engagement in Politics in China, Module 5: China’s Domestic and International Political Economy, Module 6: China’s Future: Democratization or “Flexible Authoritarianism”, Final Exam and Course Evaluation Social Sciences",4.8,16.0,Beginner,Coursera,"Not specified Not specified Orientation and Module 1: Models of the Chinese Political System and the Structure of the Chinese Party/State, Module 2: Elite Politics in China, Module 3: Policy Process in China, Module 4: Understanding Societal Engagement in Politics in China, Module 5: China’s Domestic and International Political Economy, Module 6: China’s Future: Democratization or “Flexible Authoritarianism”, Final Exam and Course Evaluation Social Sciences",Chinese Politics Part 1 – China and Political Science
Arts and Culture Strategy,"Not specified Not specified Arts and Culture - Value Then, Value Now, Value Tomorrow, Form Follows Function: Organizational Structures Aligned to Purpose, Who Are We For?, Where Do We Stand? Making Choices, Building Support & Finding Legitimacy Social Sciences",4.7,9.0,Not applicable,Coursera,"Not specified Not specified Arts and Culture - Value Then, Value Now, Value Tomorrow, Form Follows Function: Organizational Structures Aligned to Purpose, Who Are We For?, Where Do We Stand? Making Choices, Building Support & Finding Legitimacy Social Sciences",Arts and Culture Strategy
Gestion et Politique de l'eau ,"Not specified Not specified ""Module 1: De la définition dune ressource aux idéaux de la gestion communautaire"", Module 2: Les règles de la ressource, leurs usages et leur contournement, Module 3: De la Gestion Intégrée des Ressources en Eau (GIRE) au Nexus Eau-Énergie-Nourriture et Écosystèmes, Module 4: La gestion intégrée par bassin versant, ""Module 5: Leau comme facteur de conflit et de coopération"" Social Sciences",4.6,17.0,Not applicable,Coursera,"Module 1: From the definition of a resource to the ideals of community management, Module 2: Resource rules, their uses and circumvention, Module 3: From Integrated Water Resources Management (IWRM) to the Water-Energy-Food and Ecosystems Nexus, Module 4: Integrated watershed management, Module 5: Water as a factor of conflict and cooperation. Social Sciences.",Water Management and Policy
"Unión Europea: Historia, Instituciones y Políticas","Not specified Not specified UNIÓN EUROPEA: HISTORIA, INSTITUCIONES Y POLÍTICAS, INTRODUCCIÓN A LA UNIÓN EUROPEA, SISTEMA INSTITUCIONAL DE LA UE,  DERECHO Y JUSTICIA EN LA UE, ECONOMÍA DE LA UE, POLÍTICAS INTERNAS, POLÍTICAS EXTERNAS Social Sciences",4.6,17.0,Beginner,Coursera,"Not specified Not specified EUROPEAN UNION: HISTORY, INSTITUTIONS AND POLICIES, INTRODUCTION TO THE EUROPEAN UNION, INSTITUTIONAL SYSTEM OF THE EU, LAW AND JUSTICE IN THE EU, ECONOMY OF THE EU, INTERNAL POLICIES, EXTERNAL POLICIES Social Sciences","European Union: History, Institutions, and Policies"
Climate change and Indigenous People and local communities,"Not specified Studentized Residual, Fundraising, Resource, Climate Change Climate change and Indigenous Peoples and local communities, Introduction, Climate change impacts on indigenous peoples and local communities, Coping and adapting to climate change impacts, Local Indicators of climate change impacts, The role of IPLC in global climate governance Social Sciences",4.4,14.0,Beginner,Coursera,"Not specified Studentized Residual, Fundraising, Resource, Climate Change Climate change and Indigenous Peoples and local communities, Introduction, Climate change impacts on indigenous peoples and local communities, Coping and adapting to climate change impacts, Local Indicators of climate change impacts, The role of IPLC in global climate governance Social Sciences",Climate change and Indigenous People and local communities
Interactive Teaching（インタラクティブ・ティーチング）,"アクティブラーニングの技法やモチベーションの理論、評価方法など「教える」ために基礎的な知識・スキルを身につけるTo acquire basic teaching knowledge and skills (e.g. active learning techniques)学習者が主体的に学べるような授業づくりができるようになるTo be able to design classes where learners can learn proactively コースデザイン （Course design）, 学習者主体の授業（Learner-centered class）, 学習科学 （Learning science）, アクティブ・ラーニング （Active learning）, 構造化アカデミック・ポートフォリオ （Structured academic portfolio） Week 1 アクティブ・ラーニングについて知ろう  Learning about Active Learning, Week 2  アクティブ・ラーニングの技法  Active Learning Techniques, Week 3 学習の科学  The Science of Learning, Week 4  90分の授業をデザインしよう  Designing a 90-minute Class, Week 5 もっと使えるシラバスを書こう  Designing a more User-Friendly Syllabus, Week 6 学びを促す評価  Evaluations that Promote Learning, Week 7 キャリアパスを考える 1～大学教員としてのあり方～  Thinking about Career Paths (1): What Being a  Professor Means , Week 8 キャリアパスを考える 2～ポートフォリオの利用～  Thinking about Career Paths (2) :The Use of Portfolio Social Sciences",4.8,26.0,Beginner,Coursera,"Acquiring basic knowledge and skills to ""teach"" such as techniques of active learning, theories of motivation, evaluation methods, etc. To be able to create classes where learners can learn proactively. Course design, learner-centered class, learning science, active learning, structured academic portfolio. Week 1: Learning about Active Learning, Week 2: Active Learning Techniques, Week 3: The Science of Learning, Week 4: Designing a 90-minute Class, Week 5: Designing a more User-Friendly Syllabus, Week 6: Evaluations that Promote Learning, Week 7: Thinking about Career Paths (1): What Being a Professor Means, Week 8: Thinking about Career Paths (2): The Use of Portfolio in Social Sciences.",Interactive Teaching
Water: an essential resource,"The challenge of protection from chemical and microbiological hazard Not specified The anthropic water cycle, Water treatments, Big data and advanced computing Social Sciences",4.7,3.0,Beginner,Coursera,"The challenge of protection from chemical and microbiological hazard Not specified The anthropic water cycle, Water treatments, Big data and advanced computing Social Sciences",Water: an essential resource
Gestión de redes sociales,"Cómo establecer y gestionar una presencia en redes socialesCómo crear una marca y un tono de voz para construir presencia en las redes socialesCómo administrar un calendario de contenido para crear presencia en las redes socialesCómo evaluar el rendimiento del contenido en las redes sociales e iterar y optimizar el rendimiento Brand, Social Media, Evaluation, Audit Establecer tu presencia, Contenido para redes sociales, Gestión de contenido para redes sociales, Evaluar tus acciones Social Sciences",4.9,12.0,Beginner,Coursera,"How to establish and manage a presence on social media
How to create a brand and a tone of voice to build a presence on social media
How to manage a content calendar to create a presence on social media
How to evaluate the performance of content on social media and iterate and optimize performance
Brand, Social Media, Evaluation, Audit
Establishing your presence, Content for social media, Content management for social media, Evaluating your actions
Social Sciences",Social media management
Evaluación de peligros y riesgos por fenómenos naturales,"Not specified Not specified Introducción, Conceptos teóricos, Peligros de origen geológico, Peligros de origen hidrometeorológico, Riesgos, Vulnerabilidad, Mitigación y prevención del riesgo, Investigación y estudio de caso Social Sciences",4.8,17.0,Beginner,Coursera,"Introduction, Theoretical Concepts, Geological Hazards, Hydrometeorological Hazards, Risks, Vulnerability, Risk Mitigation and Prevention, Research and Case Study in Social Sciences.",Evaluation of hazards and risks from natural phenomena
Tecnologías para la Innovación Educativa,"Analizar tendencias tecnológicas que pueden tener un impacto significativo en tu propio contexto educativo.Identificar diferentes marcos y modelos de referencia en relación con la adopción y uso de la tecnología en la educación.Identificar cómo desarrollar proyectos educativos innovadores basados en tecnología. Not specified Módulo 1: Tendencias en tecnologías para la innovación, Módulo 2: Adopción y uso de tecnologías en la educación, Módulo 3: Aplicación de tecnología para la innovación educativa, Módulo 4: Desarrollo de proyectos educativos innovadores basados en tecnología, Módulo 5: Pedagogías y tecnologías emergentes Social Sciences",5.0,50.0,Beginner,Coursera,"Analyzing technological trends that may have a significant impact on your own educational context. Identifying different frameworks and reference models related to the adoption and use of technology in education. Identifying how to develop innovative educational projects based on technology. Module 1: Trends in technologies for innovation, Module 2: Adoption and use of technologies in education, Module 3: Application of technology for educational innovation, Module 4: Development of innovative educational projects based on technology, Module 5: Pedagogies and emerging technologies.",Technologies for Educational Innovation
Innovar tu enseñanza con design thinking,"Not specified Not specified Design thinking en educación , Delimitar y generar ideas, Seleccionar y crear ideas , Probar y refinar la propuesta Social Sciences",4.8,9.0,Beginner,Coursera,"Not specified Not specified Design thinking en educación , Delimitar y generar ideas, Seleccionar y crear ideas , Probar y refinar la propuesta Social Sciences",Innovate your teaching with design thinking
Introduction to Business Analytics: Communicating with Data ,"Not specified Data Analysis, Analytics, Business Analytics, Health Care Course Introduction and Module 1: Pictures You See With Your Brain, Module 2: Working Fast and Thinking Slow, Module 3: Finding Your Data Story, Module 4: Getting Your Story Across Social Sciences",4.6,15.0,Beginner,Coursera,"Not specified Data Analysis, Analytics, Business Analytics, Health Care Course Introduction and Module 1: Pictures You See With Your Brain, Module 2: Working Fast and Thinking Slow, Module 3: Finding Your Data Story, Module 4: Getting Your Story Across Social Sciences",Introduction to Business Analytics: Communicating with Data 
Prospectiva jurídica,"Not specified Not specified Semana I: entender la prospectiva, Semana II: prospectiva jurídica, Semana III: metodología prospectiva ¿Cómo hacer prospectiva jurídica?, Semana IV: la praxis de la prospectiva jurídica Social Sciences",4.5,9.0,Beginner,Coursera,"Week I: understanding foresight, Week II: legal foresight, Week III: foresight methodology How to do legal foresight?, Week IV: the practice of legal foresight in Social Sciences.",Legal perspective
医学统计学与SPSS软件（基础篇）,"Not specified Not specified 第一周  绪论, 第二周  统计描述, 第三周  两组数值变量比较的假设检验, 第四周  多组数值变量比较的假设检验, 第五周  分类变量比较的假设检验, 第六周  直线回归与相关, 期末考试 Social Sciences",4.6,11.0,Not applicable,Coursera,"Not specified Not specified 第一周  绪论, 第二周  统计描述, 第三周  两组数值变量比较的假设检验, 第四周  多组数值变量比较的假设检验, 第五周  分类变量比较的假设检验, 第六周  直线回归与相关, 期末考试 Social Sciences",Medical Statistics and SPSS Software (Basic Course)
Introdução à Economia do Trabalho: Teorias e Políticas,"Not specified Not specified Delimitação da Área de Estudo da Economia do Trabalho , Teorias sobre o Mercado de Trabalho, Políticas para o Mercado de Trabalho , Teorias sobre Relações de Trabalho , Regulação Social do Trabalho Social Sciences",4.8,14.0,Beginner,Coursera,"Not specified Not specified Delimitation of the Study Area of Labor Economics, Theories on the Labor Market, Policies for the Labor Market, Theories on Labor Relations, Social Regulation of Labor Social Sciences",Introduction to Labor Economics: Theories and Policies
Prediction Models with Sports Data,"Learn how to generate forecasts of game results in professional sports using Python. Data Analysis, Python Programming, sports analytics Week 1, Week 2, Week 3, Week 4, Week 5  Social Sciences",4.6,33.0,Intermediate,Coursera,"Learn how to generate forecasts of game results in professional sports using Python. Data Analysis, Python Programming, sports analytics Week 1, Week 2, Week 3, Week 4, Week 5  Social Sciences",Prediction Models with Sports Data
Introduction to PhET Simulations for STEM Education,"Learn what makes PhET simulations unique.Find simulations that are relevant to your classes.Reflect on how to increase educational equity through active learning. Teaching, Simulation, Lesson Plan Module 1: An Intro to PhET Simulations, Module 2: Maximizing Access to PhET Simulations, Module 3: Maximizing Inclusion with PhET Simulations, Module 4: Embedding PhET into Your Teaching with Activities, Module 5: Creating an Equitable Learning Environment and Culture with PhET, Module 6: Active Learning with PhET , Module 7: Conclusion and Next Steps Social Sciences",4.9,13.0,Beginner,Coursera,"Learn what makes PhET simulations unique.Find simulations that are relevant to your classes.Reflect on how to increase educational equity through active learning. Teaching, Simulation, Lesson Plan Module 1: An Intro to PhET Simulations, Module 2: Maximizing Access to PhET Simulations, Module 3: Maximizing Inclusion with PhET Simulations, Module 4: Embedding PhET into Your Teaching with Activities, Module 5: Creating an Equitable Learning Environment and Culture with PhET, Module 6: Active Learning with PhET , Module 7: Conclusion and Next Steps Social Sciences",Introduction to PhET Simulations for STEM Education
Public Health in Humanitarian Crises 1,"Not specified Nutrition, International Law, Humanitarian, Public Health Module 1: Humanitarian Disasters and Public Health, Module 2: Humanitarian Actors and Coordination, Module 3: Water and Sanitation, Module 4: Livelihoods and Food Security in Humanitarian Crises, Module 5: Nutrition in Humanitarian Crises, Module 6: Management of Diseases in Humanitarian Crises, Module 7: Health Care in Humanitarian Emergencies, Module 8: Shelter in a Humanitarian Setting, Module 9: Protection of Displaced Populations: Human Rights & Humanitarian Law, Module 10: Emerging Risks, Challenges, and Opportunities for Future Humanitarian Emergencies Social Sciences",4.8,16.0,Beginner,Coursera,"Module 1: Humanitarian Disasters and Public Health, Module 2: Humanitarian Actors and Coordination, Module 3: Water and Sanitation, Module 4: Livelihoods and Food Security in Humanitarian Crises, Module 5: Nutrition in Humanitarian Crises, Module 6: Management of Diseases in Humanitarian Crises, Module 7: Health Care in Humanitarian Emergencies, Module 8: Shelter in a Humanitarian Setting, Module 9: Protection of Displaced Populations: Human Rights & Humanitarian Law, Module 10: Emerging Risks, Challenges, and Opportunities for Future Humanitarian Emergencies.",Public Health in Humanitarian Crises 1
Sesenta años de inteligencia artificial,"Not specified Not specified El pensamiento de la inteligencia artificial, Conceptos , El presente de la inteligencia artificial, El futuro de la inteligencia artificial Social Sciences",4.8,5.0,Beginner,Coursera,"Not specified. The thought of artificial intelligence, Concepts, The present of artificial intelligence, The future of artificial intelligence. Social Sciences.",Sixty years of artificial intelligence
Teaching Popular Music in the Classroom,"Employ techniques that teach improvisation in blues and jazz musicEmploy approaches that teach youth the basic principles of songwritingEngage in the use of social cultural contexts in all aspects of instructionExplore multiple uses of technologies for music making  Music, Teaching, Curriculum Design, Learning, classroom management Welcome to Teaching Popular Music!, Conversations Through Sound: Improvisation, Listening, and Cultural Contexts, Songwriting, Arranging Music with Interactive Media Tools, Making the Band: From Modeling to Informal Learning Social Sciences",4.7,7.0,Intermediate,Coursera,"Employ techniques that teach improvisation in blues and jazz musicEmploy approaches that teach youth the basic principles of songwritingEngage in the use of social cultural contexts in all aspects of instructionExplore multiple uses of technologies for music making  Music, Teaching, Curriculum Design, Learning, classroom management Welcome to Teaching Popular Music!, Conversations Through Sound: Improvisation, Listening, and Cultural Contexts, Songwriting, Arranging Music with Interactive Media Tools, Making the Band: From Modeling to Informal Learning Social Sciences",Teaching Popular Music in the Classroom
Fundamentals of Network Communication,"Not specified Not specified Communication Networks and Services, Layered Architectures , Socket API & Digital Transmissions, Error Control, course project - fundamentals of network communication Social Sciences",4.6,15.0,Intermediate,Coursera,"Not specified Not specified Communication Networks and Services, Layered Architectures , Socket API & Digital Transmissions, Error Control, course project - fundamentals of network communication Social Sciences",Fundamentals of Network Communication
Raison d’être et Entreprise à Mission,"Comprendre les notions de raison d’être, de mission et d’entreprises à missionComprendre la loi la Pacte Maîtriser le processus de définition d’une raison d’être et de déploiement statutaire d’une mission Analyser des exemples d’entreprises qui ont déployé une raison d’être et/ou une mission  Not specified Définir une raison d’être et devenir une entreprise à mission selon la loi Pacte Social Sciences",4.6,3.0,Beginner,Coursera,"Understanding the concepts of purpose, mission, and mission-driven companies Understanding the Pacte Law Mastering the process of defining a purpose and statutory deployment of a mission Analyzing examples of companies that have deployed a purpose and/or a mission Not specified Defining a purpose and becoming a mission-driven company according to the Pacte Law Social Sciences",Reason for being and Mission-Driven Company
Becoming a Language Friendly Teacher,"Explore the significance of language, identity and student's development.Understand and implement effective strategies and materials for teaching in diverse classrooms to promote a language-friendly approach.Recognize the importance of involving multilingual families in the school environment.Integrate digital tools into the educational process for enhanced learning.  Parental-Engagement, didactics, Multilingual-Pedagogy, Multilingual-Technology, Language-friendly-teaching Module 1: Language, Identity and Inclusion, Module 2: Language Friendly Teaching, Module 3: Parental Involvement, Module 4: Digital Resources to enhance multilingualism, Final Assignment Social Sciences",0.0,5.0,Beginner,Coursera,"Explore the significance of language, identity and student's development.Understand and implement effective strategies and materials for teaching in diverse classrooms to promote a language-friendly approach.Recognize the importance of involving multilingual families in the school environment.Integrate digital tools into the educational process for enhanced learning.  Parental-Engagement, didactics, Multilingual-Pedagogy, Multilingual-Technology, Language-friendly-teaching Module 1: Language, Identity and Inclusion, Module 2: Language Friendly Teaching, Module 3: Parental Involvement, Module 4: Digital Resources to enhance multilingualism, Final Assignment Social Sciences",Becoming a Language Friendly Teacher
"Moving the Needle at Work: Diversity, Equity and Inclusion","Not specified Communication, Emotional Intelligence, empathy, Team Management, Leadership And Management Course Orientation, Module 1: Moving the Needle at Work, Module 2:  Embracing the Beauty of Difference, Module 3: Navigating Acculturation and Accommodations, Module 4: Framing Communication for Accountable Leadership , Course Conclusion Social Sciences",0.0,10.0,Beginner,Coursera,The text is already in English.,"Moving the Needle at Work: Diversity, Equity and Inclusion"
La science forensique au tribunal: témoin digne de foi ?  ,"Not specified Not specified Semaine 1 - Quel est ""l\ADN"" d\un bon rapport d\expertise ?, ""Semaine 2 - Elementaire, la source nest pas lactivité !"", ""Semaine 3 - LADN nest pas larme absolue"", Semaine 4 - Accuser avec les statistiques ou accuser celles-ci ?, Semaine 5 - Le monde merveilleux de la certitude Social Sciences",4.8,16.0,Beginner,Coursera,"Week 1 - What is the ""DNA"" of a good expertise report?, Week 2 - Elementary, the source is not the activity!, Week 3 - DNA is not the ultimate weapon, Week 4 - Accusing with statistics or accusing them?, Week 5 - The wonderful world of certainty in Social Sciences.",Forensic science in court: reliable witness?
Langues et diversité: de la variation au plurilinguisme,"Identifier ses propres représentations sur la diversité entre les langues ou dans l’espace francophoneIdentifier les différents types de pluri/multilinguisme et leurs enjeux sociauxDéfinir les différents types de variations et de normes et les appliquer à l’espace francophoneS'approprier des outils méthodologiques permettant d’observer et de décrire la diversité intra- et interlinguistique Didactique, Apprentissage du français, Sociolinguistique, Linguistique, Apprentissage des langues Comment définir, observer et décrire le plurilinguisme?, Comment définir, observer et décrire la variation linguistique?, Représentations sociales et normes autour du plurilinguisme, Représentations sociales et normes autour de la variation linguistique, ""La place du plurilinguisme dans lenseignement"", La place de la variation dans l’enseignement Social Sciences",4.9,16.0,Beginner,Coursera,"Identifying one's own representations of diversity among languages or within the Francophone space
Identifying the different types of plurilingualism/multilingualism and their social issues
Defining the different types of variations and norms and applying them to the Francophone space
Appropriating methodological tools to observe and describe intra- and interlinguistic diversity
Didactics, French language learning, Sociolinguistics, Linguistics, Language learning
How to define, observe, and describe plurilingualism? How to define, observe, and describe linguistic variation? Social representations and norms around plurilingualism, Social representations and norms around linguistic variation, ""The place of plurilingualism in education"", The place of variation in education.",Languages and diversity: from variation to multilingualism
تحقيق السعادة في بيئة العمل | Achieving Happiness at Work,"تعرف معنى السعادة في بيئة العمل وتشرح تأثير السعادة على الأفراد والمؤسسات.    تعرف أسباب الضغط في بيئة العمل وكيفية مواجهته وتحدد كيف تصبح أكثر سعادة في العمل.    تشرح تأثير العلاقات الشخصية في العمل على مستوى السعادة وتعدد ممارسات تحقيق السعادة في بيئة العمل.تطبق ممارسات الـ (Meditation) والـ (Mindfulness) في بيئة العمل وتتبني ممارسات التوازن بين العمل والحياة الشخصية.     إدارة المواهب, التفكير الإيجابي, معرفة أساسيات السعادة في مكان العمل, إدارة الموارد البشرية مفهوم السعادة في بيئة العمل, كيف تصبح أكثر سعادة في العمل؟, ممارسات تحقيق السعادة في بيئة العمل, تحقيق السلام النفسي في بيئة العمل Social Sciences",4.9,4.0,Beginner,Coursera,"Understand the meaning of happiness in the work environment and explain the impact of happiness on individuals and organizations. Identify the causes of stress in the work environment, how to confront it, and determine how to become happier at work. Explain the impact of personal relationships at work on happiness levels and list practices to achieve happiness in the work environment. Apply practices of meditation and mindfulness in the work environment and adopt practices of work-life balance. Talent management, positive thinking, understanding the basics of happiness in the workplace, human resource management, the concept of happiness in the work environment, how to become happier at work, practices to achieve happiness in the work environment, achieving mental peace in the work environment.",Achieving Happiness at Work
Digital Footprint,"Not specified Digital Footprint, E-Professional, Social Media, Privacy What makes an online presence effective?, Why does your digital footprint matter?, What does it mean to be an effective online professional? Social Sciences",4.6,8.0,Beginner,Coursera,"Not specified Digital Footprint, E-Professional, Social Media, Privacy What makes an online presence effective?, Why does your digital footprint matter?, What does it mean to be an effective online professional? Social Sciences",Digital Footprint
Principles of Economics: Introduction - Getting to Know You,"Not specified Economics, macroeconomics, Microeconomics, Market (Economics) Welcome to the Course!, Module 1 - Start From the Start, ""Module 2 - Markets, Like Where the Piggys go"", Module 3 - Elasticity, Module 4 - Market and Government Policy, Module 5 - The Welfare of Markets, Module 6 - Externalities and Types of Goods Social Sciences",0.0,19.0,Beginner,Coursera,"Economics, macroeconomics, microeconomics, market (economics) Welcome to the Course!, Module 1 - Start From the Start, Module 2 - Markets, Like Where the Piggys go, Module 3 - Elasticity, Module 4 - Market and Government Policy, Module 5 - The Welfare of Markets, Module 6 - Externalities and Types of Goods Social Sciences",Principles of Economics: Introduction - Getting to Know You
America's Written Constitution,"Not specified Not specified Welcome!, In the Beginning , New Rules for a New World, Congressional Powers, ""Americas First Officer"", Presidential Powers, Judges and Juries , States and Territories, The Law of the Land, Making Amends, New Birth of Freedom, Progressive Reforms, Modern Moves, Bonus Content Archive , Conclusion Social Sciences",4.8,19.0,Not applicable,Coursera,"Not specified Not specified Welcome!, In the Beginning , New Rules for a New World, Congressional Powers, ""Americas First Officer"", Presidential Powers, Judges and Juries , States and Territories, The Law of the Land, Making Amends, New Birth of Freedom, Progressive Reforms, Modern Moves, Bonus Content Archive , Conclusion Social Sciences",America's Written Constitution
Preparing for Google Cloud Certification: Cloud Engineer Professional Certificate en Español Specialization,"Adquirirá las habilidades necesarias para tener éxito en un puesto de arquitecto de nube.Se preparará para obtener la certificación Professional Cloud Architect. Aprenderá sobre los servicios de la plataforma y la infraestructura que ofrece Google Cloud Platform. Virtual Machine, Google, Google Cloud Platform, Cloud Computing, Interfaces, Network Management Google Cloud Fundamentals: Core Infrastructure en Español, Essential Cloud Infrastructure: Foundation - Español, Essential Cloud Infrastructure: Core Services en Español, Elastic Cloud Infrastructure: Scaling and Automation en Español, Architecting with Google Kubernetes Engine: Foundations en Español, Preparing for Your Associate Cloud Engineer Journey en Español Social Sciences",4.8,40.0,Intermediate,Coursera,"You will acquire the necessary skills to succeed in a cloud architect position. You will prepare to obtain the Professional Cloud Architect certification. You will learn about the platform services and infrastructure offered by Google Cloud Platform. Virtual Machine, Google, Google Cloud Platform, Cloud Computing, Interfaces, Network Management Google Cloud Fundamentals: Core Infrastructure in Spanish, Essential Cloud Infrastructure: Foundation - Spanish, Essential Cloud Infrastructure: Core Services in Spanish, Elastic Cloud Infrastructure: Scaling and Automation in Spanish, Architecting with Google Kubernetes Engine: Foundations in Spanish, Preparing for Your Associate Cloud Engineer Journey in Spanish.",Preparing for Google Cloud Certification: Cloud Engineer Professional Certificate en Español Specialization
Monetary Policy in the Asia Pacific,"Not specified Not specified Monetary Policy Implementation, Monetary Policy Strategy, Monetary Policy and Exchange Rates, Bringing it all together Social Sciences",4.8,8.0,Intermediate,Coursera,"No especificado No especificado Implementación de Política Monetaria, Estrategia de Política Monetaria, Política Monetaria y Tipos de Cambio, Reuniéndolo todo Ciencias Sociales",Monetary Policy in the Asia Pacific
Foundations of Teaching for Learning: Being a Professional,"Not specified Not specified What it means to be a professional, Ethics, codes of conduct and standards for teachers, Legal and administrative responsibilities of a teacher, Developing a personal philosophy of teaching, Being part of a professional learning community, Continuing to develop as a professional Social Sciences",4.8,12.0,Not applicable,Coursera,The text is already in English.,Foundations of Teaching for Learning: Being a Professional
Power and Sample Size for Multilevel and Longitudinal Study Designs,"Not specified Not specified Week 1: Introduction to Multilevel and Longitudinal Designs, Week 2: Foundations of Complex Multilevel and Longitudinal Designs, Week 3: Model Assumptions, Alignment, Missing Data, and Dropout, Week 4: Inputs to Analysis, Recruitment Feasibility, and Multiple Aims, Week 5: Ethics and Using Power and Sample Size Analysis to Get Funded Social Sciences",4.4,18.0,Intermediate,Coursera,"Week 1: Introduction to Multilevel and Longitudinal Designs
Week 2: Foundations of Complex Multilevel and Longitudinal Designs
Week 3: Model Assumptions, Alignment, Missing Data, and Dropout
Week 4: Inputs to Analysis, Recruitment Feasibility, and Multiple Aims
Week 5: Ethics and Using Power and Sample Size Analysis to Get Funded Social Sciences",Potencia y tamaño de muestra para diseños de estudio multinivel y longitudinal
The City and You: Find Your Best Place,"Not specified Not specified Why Cities Matter, A World of Cities, The Creative City, The New Urban Crisis, Cities and the Covid-19 Crisis, Find Your Best Place  Social Sciences",4.6,17.0,Beginner,Coursera,"Not specified Not specified Why Cities Matter, A World of Cities, The Creative City, The New Urban Crisis, Cities and the Covid-19 Crisis, Find Your Best Place  Social Sciences",The City and You: Find Your Best Place
Intellectual Humility: Science,"Not specified Not specified Getting Started, Humility, exploration, and the psychology of child development, What makes us arrogant? Biases, heuristics and cognitive psychology, Dogmatism and open-mindedness in politics, religion, and life, Humility, emotions and human relations: a view from social psychology, End of course assignments Social Sciences",4.7,21.0,Beginner,Coursera,The text is already in English.,Intellectual Humility: Science
Chemerinsky on Constitutional Law - The Structure of Government,"Not specified Not specified ""Welcome - Lets Get Started"", Lecture 1 - Why the Constitution?, Lecture 2 - The Federal Judicial Power, Lecture 3 - The Federal Legislative Power, Lecture 4 - The Federal Executive Power, Lecture 5 - Federalism, Conclusion Social Sciences",4.8,14.0,Beginner,Coursera,"No especificado No especificado ""Bienvenido - Comencemos"", Conferencia 1 - ¿Por qué la Constitución?, Conferencia 2 - El Poder Judicial Federal, Conferencia 3 - El Poder Legislativo Federal, Conferencia 4 - El Poder Ejecutivo Federal, Conferencia 5 - Federalismo, Conclusiones Ciencias Sociales

Translation: Not specified Not specified ""Welcome - Let's Get Started"", Lecture 1 - Why the Constitution?, Lecture 2 - The Federal Judicial Power, Lecture 3 - The Federal Legislative Power, Lecture 4 - The Federal Executive Power, Lecture 5 - Federalism, Conclusion Social Sciences",Chemerinsky on Constitutional Law - The Structure of Government
Economía del Cambio Climático,"Not specified innovación, psicología política, Capacidad de análisis, Comunicación Economía del Cambio Climático, Un primer recorrido por la Economía del Cambio Climático, Impactos biofísicos y valoración económica, Modelos económicos en Cambio Climático, Impactos económicos del Cambio Climático, Mitigación, Adaptación Social Sciences",0.0,11.0,Beginner,Coursera,"Not specified innovation, political psychology, analytical capacity, communication, economics of climate change, a first overview of the economics of climate change, biophysical impacts and economic valuation, economic models in climate change, economic impacts of climate change, mitigation, adaptation, social sciences.",Climate Change Economics
