Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
Assessing Health Program Delivery,"Not specified Not specified Getting started in the course, Deciding WHAT to assess , Data Sources and Data Collection Methods , Context matters, Planning and implementing data collection, quality control, and data analysis, Use it or lose it: Evaluations of program delivery as agents of change, Introducing the RADAR tools for evaluating health program delivery, Course summary Health",0.0,19.0,Not applicable,Coursera,"Not specified Not specified Getting started in the course, Deciding WHAT to assess , Data Sources and Data Collection Methods , Context matters, Planning and implementing data collection, quality control, and data analysis, Use it or lose it: Evaluations of program delivery as agents of change, Introducing the RADAR tools for evaluating health program delivery, Course summary Health",Assessing Health Program Delivery
Global Health Program Equity and Quality: Plan and Manage,"Not specified Not specified Disease Eradication Basics with Polio Case Study , Planning and Managing Global Health Programs, Health Commodities, Logistics, and Supply, Human Resources for Health (HRH), Health Equity and Social Justice Health",0.0,11.0,Intermediate,Coursera,"No especificado No especificado Básicos de Erradicación de Enfermedades con Estudio de Caso de Polio, Planificación y Gestión de Programas de Salud Mundial, Productos de Salud, Logística y Suministro, Recursos Humanos para la Salud (HRH), Equidad en Salud y Justicia Social en Salud.",Global Health Program Equity and Quality: Plan and Manage
Social Determinants of Health: Planetary Health,"Not specified Health Informatics, Data Analysis, Health Equity, Planetary Health, Data Visualization Introduction to Planetary Health, Values and Sources of Knowledge, Action and Movement Building, Foresight, Data Applications: Regression Analysis and Scatter Plot Visualization Health",0.0,17.0,Beginner,Coursera,"Not specified Health Informatics, Data Analysis, Health Equity, Planetary Health, Data Visualization Introduction to Planetary Health, Values and Sources of Knowledge, Action and Movement Building, Foresight, Data Applications: Regression Analysis and Scatter Plot Visualization Health",Social Determinants of Health: Planetary Health
Understanding the U.S. Healthcare Landscape,"Explain how the delivery of healthcare in the U.S. is organized and financedCompare the American healthcare system to those existing in other countriesIdentify emerging trends affecting healthcare delivery, including the American population, technologies, genetic testing, and patient engagement Health Systems Analysis, Healthcare Innovation, Cost/Quality Evaluation Payment Architecture for Healthcare Services, Diffusion of Pricing and Prescription Medications, Comparative Analysis of Healthcare Systems Around the World, Social Accountability for Healthcare Delivery Health",0.0,19.0,Beginner,Coursera,"Explain how the delivery of healthcare in the U.S. is organized and financedCompare the American healthcare system to those existing in other countriesIdentify emerging trends affecting healthcare delivery, including the American population, technologies, genetic testing, and patient engagement Health Systems Analysis, Healthcare Innovation, Cost/Quality Evaluation Payment Architecture for Healthcare Services, Diffusion of Pricing and Prescription Medications, Comparative Analysis of Healthcare Systems Around the World, Social Accountability for Healthcare Delivery Health",Understanding the U.S. Healthcare Landscape
"Healthy Urban systems Part 2 : Theories, models and tools ","Theories of complexity Different Methods of Modelling: individual (ABM)aggregated (Dynamic systems)Practice of Holistic Systems Modeling  
 Frameworks, theories, and models, Implementation of concrete projects, Cognitive processes: Dissonance and mismatch, Complex systems, Holistic Systems Modeling Welcome and introduction, WEEK 1 : Theoretical frameworks to conceive models of urban health systems - PART 1, WEEK 2 : Theoretical frameworks to conceive models of urban health systems - PART 2 , WEEK 3 : Tools for Modeling - PART 1, WEEK 4 : Tools for Modeling - PART 2 Health",0.0,10.0,Intermediate,Coursera,"Theories of complexity Different Methods of Modelling: individual (ABM)aggregated (Dynamic systems)Practice of Holistic Systems Modeling  
 Frameworks, theories, and models, Implementation of concrete projects, Cognitive processes: Dissonance and mismatch, Complex systems, Holistic Systems Modeling Welcome and introduction, WEEK 1 : Theoretical frameworks to conceive models of urban health systems - PART 1, WEEK 2 : Theoretical frameworks to conceive models of urban health systems - PART 2 , WEEK 3 : Tools for Modeling - PART 1, WEEK 4 : Tools for Modeling - PART 2 Health","Sistemas Urbanos Saludables Parte 2: Teorías, modelos y herramientas

Healthy Urban Systems Part 2: Theories, Models, and Tools"
Ebola: Essential Knowledge for Health Professionals,"Not specified Not specified About the course, Epidemiology, Transmission and natural reservoirs, Pathophysiology, Clinical presentation, differential diagnosis, diagnosis, Therapeutic approaches, Ebola in the field: The Médecins Sans Frontières experience, Ebola in the field: confronted with Ebola in an existing hospital of the Lion Heart Foundation in Sierra Leone, Final assignment and survey Health",4.6,17.0,Not applicable,Coursera,"No especificado. Sobre el curso, Epidemiología, Transmisión y reservorios naturales, Fisiopatología, Presentación clínica, diagnóstico diferencial, diagnóstico, Enfoques terapéuticos, Ébola en el campo: La experiencia de Médicos Sin Fronteras, Ébola en el campo: enfrentándose al Ébola en un hospital existente de la Fundación Lion Heart en Sierra Leona, Tarea final y encuesta de salud.",Ebola: Essential Knowledge for Health Professionals
idea 2 IMPACT: An Introduction to Translating Assistive Health Technologies and Other Products,"Not specified Not specified Introduction, THE PROBLEM and STAKEHOLDERS, SOLUTION and BENEFITS, COMPETITION, DIFFERENTIATION, REGULATION and REIMBURSEMENT, ACTION PLAN Health",0.0,12.0,Intermediate,Coursera,"No especificado Introducción, EL PROBLEMA y LOS INTERESADOS, SOLUCIÓN y BENEFICIOS, COMPETENCIA, DIFERENCIACIÓN, REGULACIÓN y REEMBOLSO, PLAN DE ACCIÓN Salud",idea 2 IMPACT: An Introduction to Translating Assistive Health Technologies and Other Products
Social Determinants of Health: Methodological Opportunities,"Not specified Health Informatics, Data Analysis, Health Equity, Methodology, Data Visualization Community-Based Participatory Research, Team Science, Community-Level Data, Informatics and the Social Determinants of Health, Data Applications: ANOVA Analysis and Line Graph Visualization Health",0.0,17.0,Beginner,Coursera,"Not specified Health Informatics, Data Analysis, Health Equity, Methodology, Data Visualization Community-Based Participatory Research, Team Science, Community-Level Data, Informatics and the Social Determinants of Health, Data Applications: ANOVA Analysis and Line Graph Visualization Health",Social Determinants of Health: Methodological Opportunities
Strengthening territorial response for better health,"Not specified Not specified Procurement during the pandemic: items not to be missed  , Digitalisation and transformation of healthcare systems, The importance of Euregional cooperation, Ending stigma and improving mental health Health",0.0,20.0,Beginner,Coursera,"No especificado No especificado Adquisiciones durante la pandemia: elementos que no se deben perder, Digitalización y transformación de los sistemas de salud, La importancia de la cooperación euregional, Poner fin al estigma y mejorar la salud mental.",Strengthening territorial response for better health
CVS Health Call Center Customer Service Professional Certificate,"Create positive interactions with customers and de-escalate conflictCreate solutions to customer problemsDescribe different roles in call center customer service Customer Service, Communication, Task Prioritization, Time management, De-escalation Introduction to Customer Service, Interacting with Customers, Call Center Customer Service, Preparing for Your Call Center Customer Service Role Health",4.7,80.0,Beginner,Coursera,"Create positive interactions with customers and de-escalate conflict. Create solutions to customer problems. Describe different roles in call center customer service. Customer Service, Communication, Task Prioritization, Time management, De-escalation. Introduction to Customer Service, Interacting with Customers, Call Center Customer Service, Preparing for Your Call Center Customer Service Role Health.",CVS Health Call Center Customer Service Professional Certificate
Professionalism in Allied Health,"Gain an understanding of the expectations of an allied healthcare professional in the workplaceDevelop and exercise emotional intelligence, self-management, and interpersonal skillsBuild and improve internal and external communication skills with all exchangesEnhance the patient care experience with successful interactions and patient satisfaction Medical Ethics, Emotional Strength, Professional Communication, Diversity and Cultural Bias Training, Patient Interaction Module 1, Module 2, Module 3, Module 4, Module 5 Health",4.8,8.0,Beginner,Coursera,"Gain an understanding of the expectations of an allied healthcare professional in the workplace. Develop and exercise emotional intelligence, self-management, and interpersonal skills. Build and improve internal and external communication skills with all exchanges. Enhance the patient care experience with successful interactions and patient satisfaction. Medical Ethics, Emotional Strength, Professional Communication, Diversity and Cultural Bias Training, Patient Interaction Module 1, Module 2, Module 3, Module 4, Module 5 Health.",Professionalism in Allied Health
Fundamentals of Machine Learning for Healthcare,"Define important relationships between the fields of machine learning, biostatistics, and traditional computer programming.Learn about advanced neural network architectures for tasks ranging from text classification to object detection and segmentation.Learn important approaches for leveraging data to train, validate, and test machine learning models.Understand how dynamic medical practice and discontinuous timelines impact clinical machine learning application development and deployment. Not specified Why machine learning in healthcare?, Concepts and Principles of machine learning in healthcare part 1, Concepts and Principles of machine learning in healthcare part 2, Evaluation and Metrics for machine learning in healthcare, Strategies and Challenges in Machine Learning in Healthcare, Best practices, teams, and launching your machine learning journey, Foundation models (Optional Content), Course Conclusion Health",4.8,14.0,Beginner,Coursera,"Define important relationships between the fields of machine learning, biostatistics, and traditional computer programming.Learn about advanced neural network architectures for tasks ranging from text classification to object detection and segmentation.Learn important approaches for leveraging data to train, validate, and test machine learning models.Understand how dynamic medical practice and discontinuous timelines impact clinical machine learning application development and deployment. Not specified Why machine learning in healthcare?, Concepts and Principles of machine learning in healthcare part 1, Concepts and Principles of machine learning in healthcare part 2, Evaluation and Metrics for machine learning in healthcare, Strategies and Challenges in Machine Learning in Healthcare, Best practices, teams, and launching your machine learning journey, Foundation models (Optional Content), Course Conclusion Health",Fundamentals of Machine Learning for Healthcare
CVS Health Retail Customer Service Professional Certificate,"Create positive interactions with customers and de-escalate conflictProcess retail transactions in real-world situations Customer Service, Communication, Task Prioritization, Time management, De-escalation Introduction to Customer Service, Interacting with Customers, Retail Customer Service, Preparing for Your Retail Customer Service Role Health",4.5,80.0,Beginner,Coursera,"Create positive interactions with customers and de-escalate conflict. Process retail transactions in real-world situations. Customer service, communication, task prioritization, time management, de-escalation. Introduction to customer service, interacting with customers, retail customer service, preparing for your retail customer service role. Health.",CVS Health Retail Customer Service Professional Certificate
Evaluations of AI Applications in Healthcare,"Principles and practical considerations for integrating AI into clinical workflowsBest practices of AI applications to promote fair and equitable healthcare solutionsChallenges of regulation of AI applications and which components of a model can be regulatedWhat standard evaluation metrics do and do not provide Not specified AI in Healthcare, Evaluations of AI in Healthcare, AI Deployment, Downstream Evaluations of AI in Healthcare: Bias and Fairness,  The Regulatory Environment for AI in Healthcare, Best Ethical Practices for AI in Health Care, Course Wrap Up Health",4.6,10.0,Beginner,Coursera,"Principios y consideraciones prácticas para integrar la inteligencia artificial en los flujos de trabajo clínicos. Mejores prácticas de aplicaciones de inteligencia artificial para promover soluciones de atención médica justas y equitativas. Desafíos de la regulación de aplicaciones de inteligencia artificial y qué componentes de un modelo pueden ser regulados. Qué métricas de evaluación estándar proporcionan y no proporcionan. No especificado IA en Salud, Evaluaciones de IA en Salud, Implementación de IA, Evaluaciones posteriores de IA en Salud: Sesgo y Equidad, El Entorno Regulatorio para IA en Salud, Mejores Prácticas Éticas para IA en Atención Médica, Conclusión del Curso de Salud.",Evaluations of AI Applications in Healthcare
Cybersecurity in Healthcare (Hospitals & Care Centres),"You will gain an understanding of the role of digitalisation and cybersecurity in the healthcare contextYou will learn about the opportunities and threats that the healthcare sector faces due to digitalisation and the proliferation of (medical) dataYou will learn about different ways to improve and maintain cybersecurity, highlighting the interaction between technology and human behaviourYou will discover how a positive cybersecurity culture is an important influence on an organisation's level of cybersecurity Cybersecurity, Cybersecurity in hospitals, Information Security (INFOSEC), Cybersecurity in care centres Cybersecurity in healthcare: technology, data, and human behaviour, Social aspects of cybersecurity: social engineering and social media, Data breaches, hackers, and malware in healthcare, Cyber hygiene: practices to improve cybersecurity, Security culture: creating positive environment to practice cybersecurity Health",4.6,15.0,Beginner,Coursera,"You will gain an understanding of the role of digitalisation and cybersecurity in the healthcare contextYou will learn about the opportunities and threats that the healthcare sector faces due to digitalisation and the proliferation of (medical) dataYou will learn about different ways to improve and maintain cybersecurity, highlighting the interaction between technology and human behaviourYou will discover how a positive cybersecurity culture is an important influence on an organisation's level of cybersecurity Cybersecurity, Cybersecurity in hospitals, Information Security (INFOSEC), Cybersecurity in care centres Cybersecurity in healthcare: technology, data, and human behaviour, Social aspects of cybersecurity: social engineering and social media, Data breaches, hackers, and malware in healthcare, Cyber hygiene: practices to improve cybersecurity, Security culture: creating positive environment to practice cybersecurity Health",Cybersecurity in Healthcare (Hospitals & Care Centres)
Healthcare Analytics Essentials ,"Not specified Data Analysis, Strategic Thinking, data-informed decision making, Data Management, Systems Thinking Overview of Statistics and Business Analytics, Medical Outcomes Measurements, Physician Performance Metrics, People and Organizations Health",4.3,12.0,Beginner,Coursera,"Not specified Data Analysis, Strategic Thinking, data-informed decision making, Data Management, Systems Thinking Overview of Statistics and Business Analytics, Medical Outcomes Measurements, Physician Performance Metrics, People and Organizations Health",Healthcare Analytics Essentials 
Social Policy for Social Services & Health Practitioners  Specialization,"Compare historical, intellectual and cross-national perspectives on the size, structure and outcomes of U.S. social policy    Demonstrate knowledge of U.S. social welfare policy and its economic, social, and political contexts, in order to be an engaged citizenDifferentiate the various levels and structures of public benefits, and the social justice impact on people receiving themFormulate skills in social policy implementation in order to be more effective in professional practice differentiate alternative approaches to social policy problems, Critique components of a social policy based on their effectiveness at meeting the goals stated in the initiative, Formulate practice strategies to overcome the historic biases in social welfare programs, distinguish the values inherent in each social policy initiative, develop social welfare policy analysis and reform proposals US Social Services Compared, US Social Services: Where did they come from?, Poverty & Population: How Demographics Shape Policy, Social Services for Families, Seniors and Those with Disabilities, Health, Housing, and Educational Services Health",4.8,80.0,Beginner,Coursera,"Compare historical, intellectual and cross-national perspectives on the size, structure and outcomes of U.S. social policy    Demonstrate knowledge of U.S. social welfare policy and its economic, social, and political contexts, in order to be an engaged citizenDifferentiate the various levels and structures of public benefits, and the social justice impact on people receiving themFormulate skills in social policy implementation in order to be more effective in professional practice differentiate alternative approaches to social policy problems, Critique components of a social policy based on their effectiveness at meeting the goals stated in the initiative, Formulate practice strategies to overcome the historic biases in social welfare programs, distinguish the values inherent in each social policy initiative, develop social welfare policy analysis and reform proposals US Social Services Compared, US Social Services: Where did they come from?, Poverty & Population: How Demographics Shape Policy, Social Services for Families, Seniors and Those with Disabilities, Health, Housing, and Educational Services Health",Social Policy for Social Services & Health Practitioners  Specialization
Data Science for Health Research Specialization,"Not specified Become knowledgeable about and conversant in the R environment, Compare the prevalence of a binary outcome across two groups, Implement and interpret two-sample comparison of means, Fit and summarize linear regression with multiple predictors, Fit and apply logistic regression, Develop a workflow in R, Format and manipulate data within R into suitable formats, Develop an intuition for doing exploratory data analysis, Conceptualize statistical models Arranging and Visualizing Data in R , Linear Regression Modeling for Health Data, Logistic Regression and Prediction for Health Data Health",0.0,120.0,Intermediate,Coursera,"Not specified: Become knowledgeable about and conversant in the R environment, Compare the prevalence of a binary outcome across two groups, Implement and interpret two-sample comparison of means, Fit and summarize linear regression with multiple predictors, Fit and apply logistic regression, Develop a workflow in R, Format and manipulate data within R into suitable formats, Develop an intuition for doing exploratory data analysis, Conceptualize statistical models, Arranging and Visualizing Data in R, Linear Regression Modeling for Health Data, Logistic Regression and Prediction for Health Data.",Data Science for Health Research Specialization
Deep Learning for Healthcare Specialization,"Not specified Big Data, Machine Learning, Deep Learning, Health Care Health Data Science Foundation, Deep Learning Methods for Healthcare, Advanced Deep Learning Methods for Healthcare Health",3.1,80.0,Expert,Coursera,"Not specified Big Data, Machine Learning, Deep Learning, Health Care Health Data Science Foundation, Deep Learning Methods for Healthcare, Advanced Deep Learning Methods for Healthcare Health",Deep Learning for Healthcare Specialization
Leadership for Public Health Crises Specialization,"Not specified Emergency Management, Communication, Leadership, Crisis Control, Public Health Communication and Leadership during a Public Health Crisis, Disaster, Crisis, and Emergency Preparedness Communication, Connect with Diverse Audiences during a Public Health Crisis Health",4.6,40.0,Beginner,Coursera,"Not specified Emergency Management, Communication, Leadership, Crisis Control, Public Health Communication and Leadership during a Public Health Crisis, Disaster, Crisis, and Emergency Preparedness Communication, Connect with Diverse Audiences during a Public Health Crisis Health",Leadership for Public Health Crises Specialization
Intro to Finance in Healthcare,"Demonstrate an ability to read and understand key data communicated in a company’s financial statementsRecognize the key elements that make up a balance sheet, income statement and statement of cash flows by recognizing revenue and expenses.Develop knowledge of how budgets work with financial statements to create a fuller understanding of the financial condition of a company. Financial Statement, Principles of Finance, Generally Accepted Accounting Principles (Gaap) Overview of Health Market Actors, Overview of Financial Statements, Revenue, Expenses Health",0.0,11.0,Beginner,Coursera,"Demonstrate an ability to read and understand key data communicated in a company’s financial statementsRecognize the key elements that make up a balance sheet, income statement and statement of cash flows by recognizing revenue and expenses.Develop knowledge of how budgets work with financial statements to create a fuller understanding of the financial condition of a company. Financial Statement, Principles of Finance, Generally Accepted Accounting Principles (Gaap) Overview of Health Market Actors, Overview of Financial Statements, Revenue, Expenses Health",Intro to Finance in Healthcare
Population Health: Predictive Analytics,"Understand the role of predictive analytics for prevention, diagnosis, and effectivenessExplain key concepts in prediction modelling: appropriate study design, adequate sample size and overfittingUnderstand important issues in model development, such as missing data, non-linear relations and model selectionKnow about ways to assess model quality through performance measures and validation Predictive Analytics, medical statistics, R Programming, Regression Analysis Welcome to Leiden University, Prediction for prevention, diagnosis, and effectiveness, Modeling Concepts, Model development, Model validation and updating Health",4.6,17.0,Intermediate,Coursera,"Understand the role of predictive analytics for prevention, diagnosis, and effectivenessExplain key concepts in prediction modelling: appropriate study design, adequate sample size and overfittingUnderstand important issues in model development, such as missing data, non-linear relations and model selectionKnow about ways to assess model quality through performance measures and validation Predictive Analytics, medical statistics, R Programming, Regression Analysis Welcome to Leiden University, Prediction for prevention, diagnosis, and effectiveness, Modeling Concepts, Model development, Model validation and updating Health",Population Health: Predictive Analytics
Introduction to Public Health Engineering in Humanitarian Contexts,"Not specified Not specified Public Health Engineering, Humanitarian contexts, WATER SUPPLY SYSTEMS, Sanitation, Waste management & Hygiene promotion Health",4.7,12.0,Beginner,Coursera,"Not specified Not specified Public Health Engineering, Humanitarian contexts, WATER SUPPLY SYSTEMS, Sanitation, Waste management & Hygiene promotion Health",Introduction to Public Health Engineering in Humanitarian Contexts
Intro to Managing Healthcare Supply Chain Operations,"Not specified Project Management, Operations Management, Quality Assessment, Supply Chain, Process Analysis Overview of Healthcare Supply Chain Operations, Operations Processes, Managing Quality, Lean Systems and Quality Control Health",0.0,17.0,Beginner,Coursera,"Not specified Project Management, Operations Management, Quality Assessment, Supply Chain, Process Analysis Overview of Healthcare Supply Chain Operations, Operations Processes, Managing Quality, Lean Systems and Quality Control Health",Intro to Managing Healthcare Supply Chain Operations
Advanced Deep Learning Methods for Healthcare,"Not specified Graphs, Unsupervised Learning, Autoencoder, Deep Learning Week 1 - Attention Models, Week 2 - Graph Neural Networks, Week 3 - Memory Networks, Week 4 - Generative Models Health",0.0,16.0,Expert,Coursera,The text is already in English.,Advanced Deep Learning Methods for Healthcare
Public Health in Humanitarian Crises 1,"Not specified Nutrition, International Law, Humanitarian, Public Health Module 1: Humanitarian Disasters and Public Health, Module 2: Humanitarian Actors and Coordination, Module 3: Water and Sanitation, Module 4: Livelihoods and Food Security in Humanitarian Crises, Module 5: Nutrition in Humanitarian Crises, Module 6: Management of Diseases in Humanitarian Crises, Module 7: Health Care in Humanitarian Emergencies, Module 8: Shelter in a Humanitarian Setting, Module 9: Protection of Displaced Populations: Human Rights & Humanitarian Law, Module 10: Emerging Risks, Challenges, and Opportunities for Future Humanitarian Emergencies Health",4.8,16.0,Beginner,Coursera,"The text is already in English:

Not specified Nutrition, International Law, Humanitarian, Public Health Module 1: Humanitarian Disasters and Public Health, Module 2: Humanitarian Actors and Coordination, Module 3: Water and Sanitation, Module 4: Livelihoods and Food Security in Humanitarian Crises, Module 5: Nutrition in Humanitarian Crises, Module 6: Management of Diseases in Humanitarian Crises, Module 7: Health Care in Humanitarian Emergencies, Module 8: Shelter in a Humanitarian Setting, Module 9: Protection of Displaced Populations: Human Rights & Humanitarian Law, Module 10: Emerging Risks, Challenges, and Opportunities for Future Humanitarian Emergencies Health",Public Health in Humanitarian Crises 1
Environmental Health: the Foundation of Global Public Health,"Explore environmental health policies that can be used to address and reduce the impacts of environmental health hazards.Use systems thinking to understand and analyze environmental health issues. policy, Environmental Health Week 1:  Welcome & Introduction to Environmental Health Sciences, Week 2: Environmental Health Policy, Week 3:  Exposure Pathways & Systems Thinking in Environmental Health, Week 4: Occupational Health Health",4.7,19.0,Beginner,Coursera,"Explore environmental health policies that can be used to address and reduce the impacts of environmental health hazards.Use systems thinking to understand and analyze environmental health issues. policy, Environmental Health Week 1:  Welcome & Introduction to Environmental Health Sciences, Week 2: Environmental Health Policy, Week 3:  Exposure Pathways & Systems Thinking in Environmental Health, Week 4: Occupational Health Health",Environmental Health: the Foundation of Global Public Health
Creating a Healthy Culture: Addressing Workplace Bullying,"Identify different forms of bullying and harassment in the workplace and understand their factors.Equip learners with strategies to foster a positive workplace culture.Assist managers and supervisors in recognizing the critical significance of proactively preventing and addressing workplace bullying and harassment.Recognize and report workplace bullying and harassment incidents. conflict resolution, Empathy and Perspective-Taking, Effective Communication, Enhanced Interpersonal Skills, Advocacy Creating a Healthy Culture: Addressing Workplace Bullying  Health",0.0,2.0,Intermediate,Coursera,"Identify different forms of bullying and harassment in the workplace and understand their factors.Equip learners with strategies to foster a positive workplace culture.Assist managers and supervisors in recognizing the critical significance of proactively preventing and addressing workplace bullying and harassment.Recognize and report workplace bullying and harassment incidents. conflict resolution, Empathy and Perspective-Taking, Effective Communication, Enhanced Interpersonal Skills, Advocacy Creating a Healthy Culture: Addressing Workplace Bullying  Health",Creating a Healthy Culture: Addressing Workplace Bullying
Communication and Leadership during a Public Health Crisis,"Not specified Communication, Crisis Communication, Leadership, interprofessional teamwork, public health leadership The Importance of Being a Leader in Public Health , Foundations of Communication in Public Health, Working in Interprofessional Teams During a Crisis, Models and Methods of Conflict Resolution Health",4.7,13.0,Beginner,Coursera,"Not specified Communication, Crisis Communication, Leadership, interprofessional teamwork, public health leadership The Importance of Being a Leader in Public Health , Foundations of Communication in Public Health, Working in Interprofessional Teams During a Crisis, Models and Methods of Conflict Resolution Health",Communication and Leadership during a Public Health Crisis
Violence Against Healthcare,"Not specified Not specified General Introduction, Module 1: Health-care personnel: ethical principles of health care in times of armed conflict and other emergencies, Module 2: The legal framework on the protection of health-care delivery, Module 3: Ambulance and prehospital services in risk situations, Module 4: Hospital managers: ensuring the preparedness and security of health-care facilities in armed conflict and other emergencies, Module 5 Weapons bearers: military operational practice to ensure safer access to and delivery of health care  , Module 6: Members of the civil society: communities, National Societies, Religious Leaders, Health organizations and others, Global Summary Violence against Health Care Health",4.5,15.0,Beginner,Coursera,"Not specified Not specified General Introduction, Module 1: Health-care personnel: ethical principles of health care in times of armed conflict and other emergencies, Module 2: The legal framework on the protection of health-care delivery, Module 3: Ambulance and prehospital services in risk situations, Module 4: Hospital managers: ensuring the preparedness and security of health-care facilities in armed conflict and other emergencies, Module 5 Weapons bearers: military operational practice to ensure safer access to and delivery of health care  , Module 6: Members of the civil society: communities, National Societies, Religious Leaders, Health organizations and others, Global Summary Violence against Health Care Health",Violence Against Healthcare
International Hospitality & Healthcare Services Marketing,"Not specified Variable Pricing, Marketing, Hospital Management, Hotel Management What is unique about managing a service business?, How to successfully market a hospitality business?, How to successfully market a healthcare business? Health",4.7,5.0,Not applicable,Coursera,The text is already in English.,International Hospitality & Healthcare Services Marketing
Battery State-of-Health (SOH) Estimation,"How to implement state-of-health (SOH) estimators for lithium-ion battery cells H\u200bow to implement state-of-health (SOH) estimators for lithium-ion battery cells How does lithium-ion cell health degrade?, Total-least-squares battery-cell capacity estimation, Simplified total-least-squares battery-cell capacity estimates, How to write code for the different total-capacity estimators, A Kalman-filter approach to total capacity estimation , Capstone project Health",4.7,22.0,Intermediate,Coursera,"How to implement state-of-health (SOH) estimators for lithium-ion battery cells H\u200bow to implement state-of-health (SOH) estimators for lithium-ion battery cells How does lithium-ion cell health degrade?, Total-least-squares battery-cell capacity estimation, Simplified total-least-squares battery-cell capacity estimates, How to write code for the different total-capacity estimators, A Kalman-filter approach to total capacity estimation , Capstone project Health",Battery State-of-Health (SOH) Estimation
"Human Health Risks, Health Equity, and Environmental Justice","Explore environmental justice.Explore the steps involved in risk assessment, as well as how risk assessment can incorporate and address environmental justice issues. Environmental justice, Health Equity Week 1: Environmental Justice, Week 2: Vulnerable and Susceptible Populations, Week 3: Risk Assessment, Week 4: Risk Management Health",0.0,17.0,Beginner,Coursera,"Explore environmental justice.Explore the steps involved in risk assessment, as well as how risk assessment can incorporate and address environmental justice issues. Environmental justice, Health Equity Week 1: Environmental Justice, Week 2: Vulnerable and Susceptible Populations, Week 3: Risk Assessment, Week 4: Risk Management Health","Human Health Risks, Health Equity, and Environmental Justice"
Deep Learning Methods for Healthcare,"Not specified Graphs, Unsupervised Learning, Autoencoder, Deep Learning Week 1 - Embedding, Week 2 - Convolutional Neural Networks (CNN), Week 3 - Recurrent Neural Networks (RNN), Week 4 - Autoencoders Health",0.0,22.0,Expert,Coursera,The text is already in English.,Deep Learning Methods for Healthcare
Logistic Regression and Prediction for Health Data," Understand how binary outcomes arise and know the difference between prevalence, risk ratios, and odds ratios  Use logistic regression to estimate and interpret the association between one or more predictors and a binary outcome  Understand the principles for using logistic regression to make predictions and assessing the quality of those predictions Not specified Simple Comparisons of Binary Outcomes, Introducing Logistic Regression, Assessing the Predictive Accuracy of Logistic Regression Models Health",0.0,11.0,Intermediate,Coursera," Understand how binary outcomes arise and know the difference between prevalence, risk ratios, and odds ratios  Use logistic regression to estimate and interpret the association between one or more predictors and a binary outcome  Understand the principles for using logistic regression to make predictions and assessing the quality of those predictions Not specified Simple Comparisons of Binary Outcomes, Introducing Logistic Regression, Assessing the Predictive Accuracy of Logistic Regression Models Health",Logistic Regression and Prediction for Health Data
Health and Safety of a Home-Based Childcare Center,"You'll learn the fundamentals of establishing a safe, home-based childcare center.  Emergency Management, Nutrition, Mental Health, safety, Hiring Introduction: Family Policy Handbook Project, Safety and Prevention of Injuries, Physical Health and Young Children, Nutrition in Early childhood, Mental Health and Wellness, Preparing for Emergencies Health",0.0,10.0,Beginner,Coursera,"You'll learn the fundamentals of establishing a safe, home-based childcare center.  Emergency Management, Nutrition, Mental Health, safety, Hiring Introduction: Family Policy Handbook Project, Safety and Prevention of Injuries, Physical Health and Young Children, Nutrition in Early childhood, Mental Health and Wellness, Preparing for Emergencies Health",Health and Safety of a Home-Based Childcare Center
Environmental Hazards and Global Public Health,"Explore environmental hazards and how they impact your health.Explore urban and global health, and the influence of the built environment on human health. environment, Public Health, Global health Week 1: Air & Water Pollution, Week 2: Physical Hazards (Noise and Radon) and Solid Waste, Week 3: Urbanization and Global Health, Week 4: Built Environment Health",4.8,17.0,Beginner,Coursera,"Explore environmental hazards and how they impact your health.Explore urban and global health, and the influence of the built environment on human health. environment, Public Health, Global health Week 1: Air & Water Pollution, Week 2: Physical Hazards (Noise and Radon) and Solid Waste, Week 3: Urbanization and Global Health, Week 4: Built Environment Health",Environmental Hazards and Global Public Health
"Climate Change, Sustainability, and Global Public Health","Understand climate change, and how it impacts every human and ecosystem on the planet.Evaluate the causes and impacts of climate change.Explore different sustainability frameworks.Evaluate the causes and impacts of climate change.Explore different sustainability frameworks. Sustainability, Climate Change, Public Health Week 1: Impacts of Climate Change, Week 2: Responding to Climate Change, Week 3: Sustainability, Week 4: Climate Change Case Peer-Review Assignment Health",4.9,16.0,Beginner,Coursera,"Understand climate change, and how it impacts every human and ecosystem on the planet.Evaluate the causes and impacts of climate change.Explore different sustainability frameworks.Evaluate the causes and impacts of climate change.Explore different sustainability frameworks. Sustainability, Climate Change, Public Health Week 1: Impacts of Climate Change, Week 2: Responding to Climate Change, Week 3: Sustainability, Week 4: Climate Change Case Peer-Review Assignment Health","Climate Change, Sustainability, and Global Public Health"
