Course Title,Course Info,Course Rating,Course Duration,Course Level,Source,Course Info Translate,Course Title Translate
"Incident Response, BC, and DR Concepts","Not specified Computer Security Incident Management, Business Continuity, Disaster Recovery Course Introduction, Incident Response (IR), Business Continuity (BC), Disaster Recovery (DR), Incident Response, Business Continuity, and Disaster Recovery Review Information Technology",4.8,2.0,Beginner,Coursera,"Not specified Computer Security Incident Management, Business Continuity, Disaster Recovery Course Introduction, Incident Response (IR), Business Continuity (BC), Disaster Recovery (DR), Incident Response, Business Continuity, and Disaster Recovery Review Information Technology","Incident Response, BC, and DR Concepts"
Excel Skills for Business Forecasting Specialization,"Not specified Financial Data Analysis, Forecasting, Microsoft Excel, Business Analytics Excel Time Series Models for Business Forecasting, Excel Regression Models for Business Forecasting, Judgmental Business Forecasting in Excel Information Technology",4.8,40.0,Intermediate,Coursera,"Not specified Financial Data Analysis, Forecasting, Microsoft Excel, Business Analytics Excel Time Series Models for Business Forecasting, Excel Regression Models for Business Forecasting, Judgmental Business Forecasting in Excel Information Technology",Excel Skills for Business Forecasting Specialization
Starting Your Career with AWS Cloud Specialization,"Understand which cloud computing roles that are in demand.Identify and assess the skills and knowledge necessary to tasks in cloud computing roles.Describe how cloud expertise and knowledge of AWS can help build solutions. Solution Architecture, Cloud Computing, Developing on AWS, Cloud Operations, AWS cloud Introduction to AWS Cloud Careers, AWS Services Overview for IT Professionals, Hands-on with AWS for IT Professionals Information Technology",4.8,40.0,Beginner,Coursera,"Understand which cloud computing roles that are in demand.Identify and assess the skills and knowledge necessary to tasks in cloud computing roles.Describe how cloud expertise and knowledge of AWS can help build solutions. Solution Architecture, Cloud Computing, Developing on AWS, Cloud Operations, AWS cloud Introduction to AWS Cloud Careers, AWS Services Overview for IT Professionals, Hands-on with AWS for IT Professionals Information Technology",Starting Your Career with AWS Cloud Specialization
Google IT 지원 수료증 이수 과정 Professional Certificate,"엔트리 레벨 IT 직무에서 성공하는 데 필요한 스킬 습득컴퓨터 조립, 무선 네트워킹, 프로그램 설치, 고객 서비스 등 일상적인 IT 지원 업무 수행 방법 학습문제 식별에서 문제 해결 및 디버깅에 이르기까지 포괄적인 고객 지원 서비스를 제공하는 방법 학습Linux, DNS(도메인 이름 시스템), 명령줄 인터페이스, 바이너리 코드 등 시스템 사용 방법 학습 디버깅, 고객 서비스, 암호화 알고리즘 및 기술, 클라우드 컴퓨팅, 네트워크 프로토콜 기술 지원 기초, 컴퓨터 네트워킹의 모든 것, 운영체제와 나: 고급 사용자 되기, 시스템 관리 및 IT 인프라 서비스, IT 보안: 디지털 다크 아트로부터 보호 Information Technology",5.0,120.0,Beginner,Coursera,"Skills acquisition required for success in entry-level IT positions include learning how to assemble computers, set up wireless networking, install programs, and provide daily IT support such as customer service. Learning methods range from identifying problems to solving them and debugging, providing comprehensive customer support services. Learning how to use systems such as Linux, DNS (Domain Name System), command line interfaces, and binary code. Learning debugging, customer service, encryption algorithms and technologies, cloud computing, network protocol technology support basics, everything about computer networking, becoming an advanced user, system administration and IT infrastructure services, and IT security: protecting against digital dark arts.",Google IT Support Professional Certificate program
Fundamentals of Red Hat Enterprise Linux,"Access the command line.Manage files from the command line.     Manage local Linux users and groups.Monitor and manage Linux processes.   Red Hat Linux Getting Started with Red Hat Enterprise Linux, Accessing the Command Line, Managing Files From the Command Line, Creating, Viewing, and Editing Text Files, Managing Local Linux Users and Groups, Controlling Access to Files with Linux File System Permissions, Monitoring and Managing Linux Processes, Installing and Updating Software Packages, Comprehensive Review Information Technology",4.8,20.0,Beginner,Coursera,"Access the command line.Manage files from the command line.     Manage local Linux users and groups.Monitor and manage Linux processes.   Red Hat Linux Getting Started with Red Hat Enterprise Linux, Accessing the Command Line, Managing Files From the Command Line, Creating, Viewing, and Editing Text Files, Managing Local Linux Users and Groups, Controlling Access to Files with Linux File System Permissions, Monitoring and Managing Linux Processes, Installing and Updating Software Packages, Comprehensive Review Information Technology",Fundamentals of Red Hat Enterprise Linux
Electric Utilities Fundamentals and Future,"Not specified Energy Policy, Demand, Renewable Energy, Management Taking Shape and Grid Fundamentals, Price and Value, ""Not Your Grandparents Utility"", Pace of Change, Technology and Regulation, Toward a Bright Future Information Technology",4.7,11.0,Beginner,Coursera,The text is already in English.,Electric Utilities Fundamentals and Future
Introduction to DevSecOps,"Describe DevSecOpsExplain the three principles that underpin DevSecOps practicesPlan a DevSecOps transformationAutomate tasks to increase the quality and throughput of work DevSecOps, Devops Introduction, The Three Ways, Getting Started, Project Information Technology",0.0,21.0,Intermediate,Coursera,"Describe DevSecOpsExplain the three principles that underpin DevSecOps practicesPlan a DevSecOps transformationAutomate tasks to increase the quality and throughput of work DevSecOps, Devops Introduction, The Three Ways, Getting Started, Project Information Technology",Introduction to DevSecOps
Getting started with Flutter Development,"How to write a Flutter app that looks natural on iOS, Android, and the webBasic structure of a Flutter appFinding and using packages to extend functionality Network Security, Mobile App, Web Development Not specified Information Technology",4.3,1.0,Beginner,Coursera,"How to write a Flutter app that looks natural on iOS, Android, and the webBasic structure of a Flutter appFinding and using packages to extend functionality Network Security, Mobile App, Web Development Not specified Information Technology",Getting started with Flutter Development
"Identifying, Monitoring, and Analyzing Risk and Incident Response and Recovery	","Not specified Not specified Understand the Risk Management Process, Perform Security Assessment Activities, Operate and Maintain Monitoring Systems & Analyze and Report Monitoring Results, Incident Response and Recovery, Understand and Support Forensic Investigations & Business Continuity and Disaster Recovery Plan, Case Study, Exam Information Technology",4.8,23.0,Beginner,Coursera,The text is already in English.,"Identifying, Monitoring, and Analyzing Risk and Incident Response and Recovery"
AI Foundations: Prompt Engineering with ChatGPT,"Not specified Not specified Launch Pad: Getting Started and First Steps, Foundations and RACCCA, Prompt Formulation and Refinement, Prompt Templates, Imaginative Prompt Engineering, Course Conclusion Information Technology",3.8,6.0,Beginner,Coursera,This text is already in English.,AI Foundations: Prompt Engineering with ChatGPT
Ingeniero en base de datos de Meta Professional Certificate,"Demonstrate proficiency of SQL syntax and explain how it’s used to interact with a database.Create databases from scratch and learn how to add, manage and optimize your database.Write database driven applications in Python to connect clients to MySQL databases.Develop a working knowledge of advanced data modeling concepts. database management, Tabular records, database administration, SQL and Python syntax, MySQL Introducción a las bases de datos, Control de versiones, Estructuras y gestión de bases de datos con MySQL, Temas avanzados de MySQL, Programar en Python, Clientes de base de datos, Modelado de datos avanzado, Proyecto final de ingenieros de bases de datos, Preparación de la entrevista de codificación Information Technology",4.5,144.0,Beginner,Coursera,"Demonstrate proficiency of SQL syntax and explain how it’s used to interact with a database.Create databases from scratch and learn how to add, manage and optimize your database.Write database driven applications in Python to connect clients to MySQL databases.Develop a working knowledge of advanced data modeling concepts. database management, Tabular records, database administration, SQL and Python syntax, MySQL Introducción a las bases de datos, Control de versiones, Estructuras y gestión de bases de datos con MySQL, Temas avanzados de MySQL, Programar en Python, Clientes de base de datos, Modelado de datos avanzado, Proyecto final de ingenieros de bases de datos, Preparación de la entrevista de codificación Information Technology",Database Engineer Meta Professional Certificate
5G Network Fundamentals,"Characterize 5G modes (eMBB, uRLLC, mMTC) and list the main functional entities and their role (gNB, AMF, SMF, UPF, UDM, AUSF)Justify how MIMO and massive MIMO are a technological breakthrough of mobile networksExplain the security weaknesses of 4G and justify how 5G enhances securityDescribe the interactions between network functions (NF) from the specification of a simple service in a service-based architecture (SBA).  5G Services and Architecture, network-access security, New Radio (NR) interface, Network interconnection, Services Based Interfaces and Architecture (SBI/SBA) Module 0: Welcome in this MOOC !, Module 1 : 5G services and architecture, Module 2 : The New Radio interface, Module 3: Data Flow and Mobility Management, Module 4: Security, Module 5:  Service-Based Interfaces and Virtualization, Module 6:  Security and Interconnection Information Technology",4.8,19.0,Intermediate,Coursera,"Characterize 5G modes (eMBB, uRLLC, mMTC) and list the main functional entities and their role (gNB, AMF, SMF, UPF, UDM, AUSF)Justify how MIMO and massive MIMO are a technological breakthrough of mobile networksExplain the security weaknesses of 4G and justify how 5G enhances securityDescribe the interactions between network functions (NF) from the specification of a simple service in a service-based architecture (SBA).  5G Services and Architecture, network-access security, New Radio (NR) interface, Network interconnection, Services Based Interfaces and Architecture (SBI/SBA) Module 0: Welcome in this MOOC !, Module 1 : 5G services and architecture, Module 2 : The New Radio interface, Module 3: Data Flow and Mobility Management, Module 4: Security, Module 5:  Service-Based Interfaces and Virtualization, Module 6:  Security and Interconnection Information Technology",5G Network Fundamentals
Fundamentals of Data Governance,"Roles and Responsibilities in Data GovernanceData Governance FrameworkSecurity and Compliance in Data Governance Data Quality Management, Data Security, Data Governance Implementation, Developing Data Governance Framework, Cloud-Based Data Governance Getting started with Data Governance Information Technology",0.0,3.0,Beginner,Coursera,"Roles and Responsibilities in Data GovernanceData Governance FrameworkSecurity and Compliance in Data Governance Data Quality Management, Data Security, Data Governance Implementation, Developing Data Governance Framework, Cloud-Based Data Governance Getting started with Data Governance Information Technology",Fundamentals of Data Governance
Preparing for the AZ-900 Microsoft Azure Fundamentals Exam,"How to prepare for the AZ-900 Microsoft Azure Fundamentals exam.  Test Preparation, Microsoft Azure Certification and Exam Preparation, Exam Prep 1, Exam Prep 2, Exam Prep 3, Exam Prep 4 Information Technology",4.7,6.0,Beginner,Coursera,"How to prepare for the AZ-900 Microsoft Azure Fundamentals exam.  Test Preparation, Microsoft Azure Certification and Exam Preparation, Exam Prep 1, Exam Prep 2, Exam Prep 3, Exam Prep 4 Information Technology",Preparing for the AZ-900 Microsoft Azure Fundamentals Exam
Entrepreneurship: Launching an Innovative Business Specialization,"Not specified Venture Capital, Finance, Value Proposition, Entrepreneurship Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship, Innovation for Entrepreneurs: From Idea to Marketplace, New Venture Finance: Startup Funding for Entrepreneurs, Entrepreneurship Capstone  Information Technology",4.7,40.0,Beginner,Coursera,"Not specified Venture Capital, Finance, Value Proposition, Entrepreneurship Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship, Innovation for Entrepreneurs: From Idea to Marketplace, New Venture Finance: Startup Funding for Entrepreneurs, Entrepreneurship Capstone  Information Technology",Entrepreneurship: Launching an Innovative Business Specialization
Introduction to Small Molecule Drug Discovery & Development,"The different stages of drug discovery and development, including the tools and technologies influencing how we think about new medicines. Investigate drug metabolism, pharmacokinetics and drug safety all the way to clinical development and beyond from the needs of the patient.  Drug Development, drug discovery value chain, drug safety, Pharmacokinetics, metabolism The starting point for drug discovery: The needs of the patient , The early phases of drug discovery, Drug metabolism, pharmacokinetics and drug safety , Development phase Information Technology",0.0,17.0,Beginner,Coursera,"The different stages of drug discovery and development, including the tools and technologies influencing how we think about new medicines. Investigate drug metabolism, pharmacokinetics and drug safety all the way to clinical development and beyond from the needs of the patient.  Drug Development, drug discovery value chain, drug safety, Pharmacokinetics, metabolism The starting point for drug discovery: The needs of the patient , The early phases of drug discovery, Drug metabolism, pharmacokinetics and drug safety , Development phase Information Technology",Introduction to Small Molecule Drug Discovery & Development
Real-World Cloud Product Management Specialization,"Not specified aws, Technology Strategy, Product Management, Cloud Computing, Cloud Storage Real-World Cloud PM 1 of 3: Cloud Business and Technology, Real-World Cloud PM 2 of 3: Managing, Innovating, Pricing, Real-World Cloud PM 3 of 3: Security, AWS Well-Architected Information Technology",4.8,40.0,Beginner,Coursera,"No especificado aws, Estrategia Tecnológica, Gestión de Productos, Computación en la Nube, Almacenamiento en la Nube. Cloud PM del Mundo Real 1 de 3: Negocios y Tecnología en la Nube, Cloud PM del Mundo Real 2 de 3: Gestión, Innovación, Precios, Cloud PM del Mundo Real 3 de 3: Seguridad, AWS Tecnología de la Información Bien Arquitectada.",Real-World Cloud Product Management Specialization
Google Sheets,"Add, import, manage, and format data using Google Sheets.Filter, summarize, and protect data in Google Sheets.Perform calculations and visualize your spreadsheet data.Apply best practices to share and collaborate in Google Sheets. Not specified Course Introduction, Introduction to Google Sheets, Manage data using Google Sheets, Format a Google Sheets spreadsheet, Basic formulas, functions, and charts, Share your Google Sheets spreadsheets, Collaborate with Google Sheets, Business challenge Information Technology",4.7,3.0,Beginner,Coursera,"Add, import, manage, and format data using Google Sheets.Filter, summarize, and protect data in Google Sheets.Perform calculations and visualize your spreadsheet data.Apply best practices to share and collaborate in Google Sheets. Not specified Course Introduction, Introduction to Google Sheets, Manage data using Google Sheets, Format a Google Sheets spreadsheet, Basic formulas, functions, and charts, Share your Google Sheets spreadsheets, Collaborate with Google Sheets, Business challenge Information Technology",Google Sheets
Practice Exams for CompTIA A+ Certification: Core 1 & Core 2,"Prepare for the CompTIA A+ Certification Core 1 and Core 2 exams, and understand their importance, structure, and winning strategies.Gain hands-on proficiency in diagnosing and resolving hardware/software issues, mastering network fundamentals, and tackling mobile devices.Apply operating systems, security protocols, cloud computing, and virtualization principles to ensure Core 2 CompTIA exam preparation.Master IT hardware, software, networking, security, and troubleshooting for CompTIA A+ success. Certification Test, Troubleshooting (Problem Solving), Exam Practice, security, CompTIA A+ CompTIA A+ Core 1 and Core 2 Exam Overview, Mock Exam for CompTIA A+ Certification: Core 1, Mock Exam for CompTIA A+ Certification: Core 2 Information Technology",0.0,5.0,Intermediate,Coursera,"Prepare for the CompTIA A+ Certification Core 1 and Core 2 exams, and understand their importance, structure, and winning strategies.Gain hands-on proficiency in diagnosing and resolving hardware/software issues, mastering network fundamentals, and tackling mobile devices.Apply operating systems, security protocols, cloud computing, and virtualization principles to ensure Core 2 CompTIA exam preparation.Master IT hardware, software, networking, security, and troubleshooting for CompTIA A+ success. Certification Test, Troubleshooting (Problem Solving), Exam Practice, security, CompTIA A+ CompTIA A+ Core 1 and Core 2 Exam Overview, Mock Exam for CompTIA A+ Certification: Core 1, Mock Exam for CompTIA A+ Certification: Core 2 Information Technology",Practice Exams for CompTIA A+ Certification: Core 1 & Core 2
Principes de base du support technique,"Not specified Code binaire, Dépannage, Support Client, Linux Introduction à l’informatique , Matériel, Système d’exploitation, Réseautage, Logiciel, Dépannage Information Technology",4.5,25.0,Beginner,Coursera,"Not specified Binary Code, Troubleshooting, Customer Support, Linux Introduction to Computer Science, Hardware, Operating System, Networking, Software, Troubleshooting Information Technology",Basic principles of technical support
Cybersecurity Solutions and Microsoft Defender,"Not specified Cloud Computing Security, Event Management, Information Security (INFOSEC), threat intelligence, Security Response Azure: Basic security capabilities, Security management in Azure, Microsoft 365 Defender threat protection, Graded assessment and course wrap up Information Technology",4.6,23.0,Beginner,Coursera,"No se especifica la seguridad en la computación en la nube, la gestión de eventos, la seguridad de la información (INFOSEC), la inteligencia de amenazas, la respuesta de seguridad Azure: Capacidades básicas de seguridad, gestión de seguridad en Azure, protección de amenazas de Microsoft 365 Defender, evaluación clasificada y conclusión del curso Tecnología de la Información.",Cybersecurity Solutions and Microsoft Defender
Introducing Security: Aligning Asset and Risk Management,"Not specified Asset, Risk Management Module 1: Understand Security, Module 2: Participate in Asset Management, Module 3: Understand the Risk Management Process, Module 4: Understand the Risk Treatment Process, Module 5: Chapter 1 Review Information Technology",4.6,7.0,Beginner,Coursera,"Asset, Risk Management Module 1: Understand Security, Module 2: Participate in Asset Management, Module 3: Understand the Risk Management Process, Module 4: Understand the Risk Treatment Process, Module 5: Chapter 1 Review Information Technology",Introducing Security: Aligning Asset and Risk Management
Getting Started on Mainframe with z/OS Commands and Panels,"Review the main concepts of z/OSLog on to TSO and start ISPF/PDFNavigate through ISPF/PDF dialogs and use the basic ISPF/PDF functions and the ISPF EditorUse ISPF/PDF to allocate data sets and edit data sets using the ISPF Editor primary and line commands z/OS Commands, Panels, SysOp, System Administration, TSO Introduction to Commands and Panels, Working with Data Sets, TSO Commands Information Technology",4.7,15.0,Intermediate,Coursera,"Review the main concepts of z/OSLog on to TSO and start ISPF/PDFNavigate through ISPF/PDF dialogs and use the basic ISPF/PDF functions and the ISPF EditorUse ISPF/PDF to allocate data sets and edit data sets using the ISPF Editor primary and line commands z/OS Commands, Panels, SysOp, System Administration, TSO Introduction to Commands and Panels, Working with Data Sets, TSO Commands Information Technology",Getting Started on Mainframe with z/OS Commands and Panels
Access Control Concepts,"Not specified Logical Controls, administrative controls, Physical Controls Course Introduction, Key Concepts, Administrative Controls, Physical Controls, Logical Controls, Controls Review Information Technology",4.9,4.0,Beginner,Coursera,"The course covers Logical Controls, administrative controls, and Physical Controls. It includes an introduction, key concepts, administrative controls, physical controls, logical controls, and a review of controls in Information Technology.",Access Control Concepts
Case Studies in Personalized Medicine,"Not specified Not specified UNIT 1: INTRODUCTION TO PERSONALIZED MEDICINE, UNIT 2: STUDYING GENETIC VARIATION, UNIT 3: CASE STUDIES IN PERSONALIZED MEDICINE, PART 1, UNIT 4: CASE STUDIES IN PERSONALIZED MEDICINE, PART 2, UNIT 5: PERSONALIZED MEDICINE IN A SYSTEM OF CARE, FINAL REFLECTION ACTIVITY Information Technology",4.8,18.0,Not applicable,Coursera,"Not specified Not specified UNIT 1: INTRODUCTION TO PERSONALIZED MEDICINE, UNIT 2: STUDYING GENETIC VARIATION, UNIT 3: CASE STUDIES IN PERSONALIZED MEDICINE, PART 1, UNIT 4: CASE STUDIES IN PERSONALIZED MEDICINE, PART 2, UNIT 5: PERSONALIZED MEDICINE IN A SYSTEM OF CARE, FINAL REFLECTION ACTIVITY Information Technology",Case Studies in Personalized Medicine
"Nanotechnology and Nanosensors, Part1","Not specified Not specified Introduction to Nanotechnology, Part 1, Introduction to Nanotechnology, Part 2, Introduction to Sensors’ Science and Technology, Metal Nanoparticles-based Sensors, Quantum Dots Sensor Information Technology",4.6,11.0,Not applicable,Coursera,"Introducción a la nanotecnología, Parte 1, Introducción a la nanotecnología, Parte 2, Introducción a la ciencia y tecnología de sensores, Sensores basados en nanopartículas metálicas, Tecnología de la información de sensores de puntos cuánticos.","Nanotechnology and Nanosensors, Part1"
Introduction to Applied Cryptography Specialization,"Not specified Cryptosystem, Cryptographic Hash Function (CRHF), Modular Exponentiation Classical Cryptosystems and Core Concepts, Mathematical Foundations for Cryptography, Symmetric Cryptography, Asymmetric Cryptography and Key Management Information Technology",4.6,40.0,Beginner,Coursera,"Not specified Cryptosystem, Cryptographic Hash Function (CRHF), Modular Exponentiation Classical Cryptosystems and Core Concepts, Mathematical Foundations for Cryptography, Symmetric Cryptography, Asymmetric Cryptography and Key Management Information Technology",Introduction to Applied Cryptography Specialization
Exam Prep: AWS Certified Cloud Practitioner Foundations,"The four domains - Cloud Concepts, Security and Compliance, Technology and Billing and Pricing - for the AWS Certified Cloud Practitioner examCertification exam-level practice questions written by experts from AWSSimulations designed to solidify understanding of cloud concepts you need to know for the exam Cloud Computing, AWS cloud Week 1, Week 2, Week 3, Week 4 Information Technology",4.5,9.0,Beginner,Coursera,"The AWS Certified Cloud Practitioner exam covers four domains: Cloud Concepts, Security and Compliance, Technology, and Billing and Pricing. The practice questions for the certification exam are written by AWS experts. There are simulations included to help reinforce understanding of the cloud concepts necessary for the exam. This course covers Cloud Computing, AWS cloud, and Information Technology over the course of four weeks.",Exam Prep: AWS Certified Cloud Practitioner Foundations
ChatGPT with Python: Build a Chatbot With the OpenAI API,"Develop a solid understanding of how to interact with the ChatGPT APIConstruct meaningful and efficient prompts for the ChatGPT APIDevelop a practical understanding of the API's limitations and constraints with error handling and debugging chatbot interactions Artificial Neural Network, Python Programming, Api Testing Learn step-by-step Information Technology",4.3,2.0,Intermediate,Coursera,"Develop a solid understanding of how to interact with the ChatGPT API. Construct meaningful and efficient prompts for the ChatGPT API. Develop a practical understanding of the API's limitations and constraints with error handling and debugging chatbot interactions. Learn about Artificial Neural Network, Python Programming, API Testing step-by-step in Information Technology.",ChatGPT with Python: Build a Chatbot With the OpenAI API
Microsoft Azure Services and Lifecycles,"Understand what it means to build a cloud governance strategy in Microsoft Azure  Estimate and manage your cloud spend in Microsoft Azure Describe how Microsoft Azure adheres to common regulatory and compliance standards  Explain how Microsoft Azure's service-level agreements (SLAs) can impact your application design decisions Application Design, Microsoft Azure, Cloud Computing, Cloud Governance Strategy Microsoft Azure Identity Services , Build a Cloud Governance Strategy on Microsoft Azure , Privacy, Compliance & Data Protection Standards on Microsoft Azure , Managing Costs & SLA Service Cycles Information Technology",4.8,7.0,Beginner,Coursera,"Understand what it means to build a cloud governance strategy in Microsoft Azure  Estimate and manage your cloud spend in Microsoft Azure Describe how Microsoft Azure adheres to common regulatory and compliance standards  Explain how Microsoft Azure's service-level agreements (SLAs) can impact your application design decisions Application Design, Microsoft Azure, Cloud Computing, Cloud Governance Strategy Microsoft Azure Identity Services , Build a Cloud Governance Strategy on Microsoft Azure , Privacy, Compliance & Data Protection Standards on Microsoft Azure , Managing Costs & SLA Service Cycles Information Technology",Microsoft Azure Services and Lifecycles
Relational Database Design,"Create Entity Relationship Models and Entity Relationship DiagramsCreate Relational ModelsNormalize a Relational Model to 3NF Database (DB) Design, Relational Models, Entity–Relationship (E-R) Model, Database (DBMS), Normalization Introduction to DBMS, and Entity Relational Models, Relational Models, Normalization, Case Study Information Technology",4.6,34.0,Beginner,Coursera,"Create Entity Relationship Models and Entity Relationship DiagramsCreate Relational ModelsNormalize a Relational Model to 3NF Database (DB) Design, Relational Models, Entity–Relationship (E-R) Model, Database (DBMS), Normalization Introduction to DBMS, and Entity Relational Models, Relational Models, Normalization, Case Study Information Technology",Relational Database Design
Fundamentals of Red Hat Enterprise Linux 9," Red Hat Enterprise Linux Command Line EssentialsGetting Help in Red Hat Enterprise LinuxFile Management from the Command LineProcess Management and Systemd Red Hat Linux What is Linux?, Red Hat Enterprise Linux Command Line Essentials, Getting Help in Red Hat Enterprise Linux, Editing Files, Software Management, File Management from the Command Line, Process Management and Systemd, Manage Networking, User Management, System Diagnostics, Using The Web Console, Comprehensive Review Information Technology",0.0,10.0,Beginner,Coursera," Red Hat Enterprise Linux Command Line EssentialsGetting Help in Red Hat Enterprise LinuxFile Management from the Command LineProcess Management and Systemd Red Hat Linux What is Linux?, Red Hat Enterprise Linux Command Line Essentials, Getting Help in Red Hat Enterprise Linux, Editing Files, Software Management, File Management from the Command Line, Process Management and Systemd, Manage Networking, User Management, System Diagnostics, Using The Web Console, Comprehensive Review Information Technology",Fundamentals of Red Hat Enterprise Linux 9
The GRC Approach to Managing Cybersecurity,"Identify the importance and functions of Governance, Risk Management, and Compliance in Cybersecurity program management.Describe best practices in risk management including the domains of risk assessment and risk  treatment.Describe the structure and content of Cybersecurity-related strategy, plans, and planningIdentify the key components and methodologies of Cybersecurity policies and policy development Cybersecurity planning, Risk identification, Risk treatment, Cybersecurity performance measurement Welcome to The GRC Approach to Managing Cybersecurity (Course 2), Introduction to the Management of Cybersecurity (Module 2.1), Cybersecurity Governance and Planning (Module 2.2), Cybersecurity Risk Management (Module 2.3), Cybersecurity Policy (Module 2.4), Measuring Success in the Cybersecurity Program (Module 2.5), Law and Regulation in Cybersecurity (Module 2.6), ""Wrap-Up to the course The GRC Approach to Managing Cybersecurity"" Information Technology",4.8,10.0,Beginner,Coursera,"Identify the importance and functions of Governance, Risk Management, and Compliance in Cybersecurity program management.Describe best practices in risk management including the domains of risk assessment and risk  treatment.Describe the structure and content of Cybersecurity-related strategy, plans, and planningIdentify the key components and methodologies of Cybersecurity policies and policy development Cybersecurity planning, Risk identification, Risk treatment, Cybersecurity performance measurement Welcome to The GRC Approach to Managing Cybersecurity (Course 2), Introduction to the Management of Cybersecurity (Module 2.1), Cybersecurity Governance and Planning (Module 2.2), Cybersecurity Risk Management (Module 2.3), Cybersecurity Policy (Module 2.4), Measuring Success in the Cybersecurity Program (Module 2.5), Law and Regulation in Cybersecurity (Module 2.6), ""Wrap-Up to the course The GRC Approach to Managing Cybersecurity"" Information Technology",The GRC Approach to Managing Cybersecurity
CompTIA Practice,"Not specified Technical Support, Computer Troubleshooting, Helpdesk, Software, hardware CompTIA Exam Overview, Visual Identification of key Components & Concepts, Practice Demonstrations  Information Technology",3.4,13.0,Beginner,Coursera,"Not specified Technical Support, Computer Troubleshooting, Helpdesk, Software, hardware CompTIA Exam Overview, Visual Identification of key Components & Concepts, Practice Demonstrations  Information Technology",CompTIA Practice
Security Operations,"Not specified Asset, Cryptography, Data Security, security Course Introduction, Understanding Data Security and Encryption, Controls and Asset Management, Best Practice Security Policies, Understand Security Education Training and Awareness (SETA), Security Operations Review, Final Assessment Information Technology",4.5,8.0,Beginner,Coursera,"Asset not specified, Cryptography, Data Security, Security Course Introduction, Understanding Data Security and Encryption, Controls and Asset Management, Best Practice Security Policies, Understanding Security Education Training and Awareness (SETA), Security Operations Review, Final Assessment Information Technology.",Security Operations
Using clinical health data for better healthcare,"Not specified Not specified An introduction to digital health, Everyone plays a role in health data, Interpret health data - turn information into new insights , Share and integrate data into practice Information Technology",4.7,15.0,Beginner,Coursera,"An introduction to digital health, Everyone plays a role in health data, Interpret health data - turn information into new insights, Share and integrate data into practice Information Technology",Using clinical health data for better healthcare
Introduction to MongoDB,"Create, connect to and manage MongoDB databasesPerform fundamental CRUD operations in MongoDBCreate data models, aggregation pipelines, indexes and transactionsAdd a search feature to your application using MongoDB Atlas Search Cloud Platforms, Database (DBMS), Mongodb, Application development, NoSQL Getting Started with MongoDB Atlas, MongoDB and the Document Model, Connecting to a MongoDB Database, MongoDB CRUD Operations: Insert and Find Documents, MongoDB CRUD Operations: Replace and Delete Documents, MongoDB CRUD Operations: Modifying Query Results, MongoDB Aggregation, MongoDB Indexes, MongoDB Atlas Search, MongoDB Data Modeling Intro, MongoDB Transactions Information Technology",4.7,15.0,Beginner,Coursera,"Create, connect to and manage MongoDB databasesPerform fundamental CRUD operations in MongoDBCreate data models, aggregation pipelines, indexes and transactionsAdd a search feature to your application using MongoDB Atlas Search Cloud Platforms, Database (DBMS), Mongodb, Application development, NoSQL Getting Started with MongoDB Atlas, MongoDB and the Document Model, Connecting to a MongoDB Database, MongoDB CRUD Operations: Insert and Find Documents, MongoDB CRUD Operations: Replace and Delete Documents, MongoDB CRUD Operations: Modifying Query Results, MongoDB Aggregation, MongoDB Indexes, MongoDB Atlas Search, MongoDB Data Modeling Intro, MongoDB Transactions Information Technology",Introduction to MongoDB
Grundlagen des technischen Supports,"Not specified Binärcode, Fehlerbehebung, Linux, Kundensupport EINFÜHRUNG IN DIE IT, Bauteile, Betriebssystem, Netzwerktechnik, Software, Fehlerbehebung Information Technology",4.8,23.0,Beginner,Coursera,"Not specified binary code, troubleshooting, Linux, customer support INTRODUCTION TO IT, components, operating system, network technology, software, troubleshooting Information Technology",Basics of technical support
Development of Secure Embedded Systems Specialization,"Not specified Contiki, Freertos, Scheduling (Computing), Scheduling Algorithms Embedded Hardware and Operating Systems, Web Connectivity and Security in Embedded Systems, Development of Real-Time Systems, Capstone:  Autonomous Runway Detection for IoT Information Technology",4.4,80.0,Intermediate,Coursera,"Not specified Contiki, Freertos, Scheduling (Computing), Scheduling Algorithms Embedded Hardware and Operating Systems, Web Connectivity and Security in Embedded Systems, Development of Real-Time Systems, Capstone:  Autonomous Runway Detection for IoT Information Technology","Desarrollo de Sistemas Embebidos Seguros Especialización

Translation: Development of Secure Embedded Systems Specialization"
